,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-BT-A3PJ-01A,0.000,0.000,0.025,0.029,0.000,0.000,0.003,0.048,0.037,0.000,0.039,0.004,0.000,0.000,0.000,0.813,0.813
TCGA-ZF-A9R1-01A,0.000,0.009,0.015,0.011,0.000,0.000,0.002,0.028,0.024,0.041,0.012,0.002,0.000,0.000,0.000,0.855,0.855
TCGA-ZF-AA5H-01A,0.013,0.000,0.028,0.038,0.002,0.000,0.001,0.031,0.079,0.006,0.078,0.011,0.000,0.000,0.000,0.715,0.715
TCGA-BT-A2LA-01A,0.001,0.000,0.005,0.000,0.028,0.000,0.002,0.015,0.012,0.015,0.004,0.003,0.000,0.000,0.001,0.914,0.914
TCGA-XF-A9T4-01A,0.002,0.000,0.013,0.020,0.000,0.000,0.010,0.079,0.072,0.001,0.019,0.004,0.000,0.000,0.000,0.780,0.780
TCGA-GV-A3JW-01A,0.002,0.000,0.002,0.008,0.000,0.000,0.003,0.034,0.000,0.014,0.008,0.001,0.000,0.000,0.000,0.926,0.926
TCGA-ZF-A9RM-01A,0.000,0.000,0.003,0.017,0.000,0.000,0.000,0.015,0.000,0.004,0.002,0.001,0.000,0.000,0.000,0.958,0.958
TCGA-KQ-A41P-01A,0.002,0.000,0.006,0.004,0.001,0.000,0.001,0.008,0.056,0.020,0.066,0.004,0.000,0.000,0.000,0.833,0.833
TCGA-DK-A3IK-01A,0.018,0.003,0.007,0.001,0.000,0.000,0.007,0.018,0.070,0.031,0.016,0.008,0.000,0.000,0.000,0.821,0.821
TCGA-CU-A0YN-01A,0.008,0.000,0.034,0.020,0.012,0.000,0.015,0.032,0.105,0.005,0.013,0.003,0.000,0.004,0.012,0.736,0.736
TCGA-4Z-AA7W-01A,0.024,0.000,0.042,0.100,0.023,0.000,0.029,0.003,0.010,0.005,0.058,0.005,0.000,0.002,0.001,0.698,0.698
TCGA-CF-A9FL-01A,0.012,0.000,0.001,0.001,0.000,0.000,0.001,0.032,0.064,0.022,0.031,0.002,0.000,0.000,0.000,0.834,0.834
TCGA-E7-A7PW-01A,0.000,0.000,0.003,0.010,0.006,0.000,0.003,0.003,0.000,0.005,0.029,0.007,0.000,0.000,0.000,0.935,0.935
