,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-RC-A7S9-01A,0.076,0.000,0.040,0.000,0.000,0.000,0.109,0.001,0.221,0.007,0.131,0.405,0.004,0.000,0.004,0.001
TCGA-BC-A8YO-01A,0.001,0.000,0.031,0.027,0.007,0.000,0.556,0.000,0.039,0.021,0.017,0.299,0.000,0.000,0.002,0.000
TCGA-DD-A4NR-01A,0.004,0.000,0.014,0.012,0.018,0.000,0.603,0.000,0.052,0.022,0.009,0.262,0.001,0.000,0.002,0.000
TCGA-CC-A8HU-01A,0.002,0.000,0.000,0.000,0.000,0.000,0.594,0.000,0.092,0.012,0.035,0.252,0.003,0.000,0.009,0.000
TCGA-DD-AAVS-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.716,0.000,0.076,0.019,0.053,0.131,0.000,0.000,0.001,0.000
TCGA-CC-A7IH-01A,0.031,0.000,0.003,0.000,0.000,0.000,0.234,0.000,0.291,0.015,0.110,0.309,0.003,0.000,0.004,0.000
TCGA-FV-A3I0-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.905,0.000,0.020,0.039,0.000,0.032,0.000,0.001,0.000,0.000
TCGA-MI-A75H-01A,0.024,0.000,0.014,0.000,0.000,0.000,0.035,0.000,0.321,0.009,0.147,0.433,0.004,0.009,0.003,0.000
TCGA-CC-A9FV-01A,0.001,0.000,0.003,0.001,0.011,0.000,0.000,0.000,0.088,0.030,0.353,0.491,0.016,0.004,0.001,0.000
TCGA-BC-A217-01A,0.042,0.000,0.031,0.001,0.002,0.000,0.492,0.000,0.037,0.019,0.042,0.323,0.005,0.000,0.005,0.000
TCGA-DD-AAD5-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.673,0.000,0.031,0.000,0.007,0.285,0.000,0.000,0.002,0.000
