Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-85-A4QQ-01A,0.0910899712451816,0,0,0.138477473236747,0.427199014496189,0,0.0956015020252018,0.152849533762519,0.0746505563760825,0,0.0201319488580792,0,0,0.01,0.0932194069415831,1.02756300574238
TCGA-43-7658-01A,0.0618502465448744,0,0.213482565444683,0.148093218109865,0.219764675337279,0,0.00908645391697709,0.120836950450488,0.207396040261691,0,0.0194898499341429,0,0,0,0.126812305570839,1.01530125195584
TCGA-56-7823-01B,0.0282036074957017,0.030721034446087,0,0.403936316910012,0.0907907525787105,0,0.0454961425456792,0.241319127167749,0.128205943954308,0,0.0313270749017536,0,0,0,0.142974558932584,1.04202898968352
TCGA-77-8138-01A,0.025565023925295,0.0207579552376147,0,0,0.087977551064245,0.00217629857139625,0.0382302687850176,0.544741449564894,0.232576844980827,0,0.0479746078707105,0,0,0,0.301320980526779,1.02827150441779
TCGA-22-5489-01A,0.124985674547231,0.0734336274933564,0.0376935262568734,0,0.0819596586864924,0,0.0184274227754701,0.453865021411556,0.191031720576494,0,0.0186033482525257,0,0,0,0.530162468992605,0.849037493037241
TCGA-56-7822-01A,0.013201493827127,0.0504498636266828,0,0.00280904618643461,0.160757284551796,0,0.19978430437891,0.344904470646159,0.227023251859662,0,0.00107028492322873,0,0,0.01,0.0785729880386364,1.10571697409246
TCGA-77-A5G8-01B,0.0814157435866655,0.00917525865372978,0,0.111691179702558,0.164398788909174,0,0.0164545317798864,0.394187406292735,0.16830270700255,0,0.054374384072702,0,0,0,0.187780427034071,1.04074710470653
TCGA-18-5592-01A,0.0835323399714194,0,0,0.0992240115630774,0.14790795726481,0,0.0961825129633995,0.420618152386242,0.152535025851052,0,0,0,0,0,0.163055175684501,1.06784063904121
TCGA-22-4595-01A,0.0645391756147527,0.0309912121974842,0,0,0.164564126026328,0.00170500388399113,0,0.477606674429014,0.198071081987473,0,0.0625227258609573,0,0,0,0.339664742241209,0.977682904076314
TCGA-37-3783-01A,0.0818723098953594,0.0465868760748275,0.0651387328719459,0,0.138323779957202,0,0.0398921826296995,0.11203813032329,0.146874721338115,0.00108314338687719,0.361710109376141,0.00648001414654262,0,0,0.377498417483471,0.983705068029054
TCGA-77-7139-01A,0.0678111308489987,0.0500630520892182,0,0.174964042681419,0.233785467407924,0,0.0438259704597641,0.306853546838346,0.12269678967433,0,0,0,0,0,0.104278460782726,1.05081994130393
TCGA-98-A53D-01A,0.00609205069219714,0.0119239426808616,0,0,0.120805054550908,0.0248584259888846,0.0705559863428999,0.486334784846201,0.17025702931134,0.0132242508957599,0.0959484746909472,0,0,0,0.529132899664242,0.858119865179579
TCGA-66-2758-01A,0.156575415796888,0.0188593750423013,0.0949647675539405,0.0766560867341693,0.171488067691641,0,0.0346354622982801,0.183528980143468,0.184397969649205,0,0.0788938750901069,0,0,0,0.240639872357284,0.982245051387449
TCGA-33-6738-01A,0.124498004443203,0,0,0.086800669853799,0.170494645161533,1.01291943430168e-06,0.0511519935313154,0.336567098473101,0.182850078394471,0.00987220374643498,0.0377642934767083,0,0,0.01,0.0965186138170457,1.06857375035029
TCGA-98-8021-01A,0.0302412401064995,0.00420425729642398,0,0.0888918318917443,0.0884562620840371,0.0354300018129992,0.0396663667130953,0.581558683940648,0.121687696589108,0.00861628811621217,0.0012473714492319,0,0,0,0.33698020447668,1.01293605157954
TCGA-56-1622-01A,0.0636085113184608,0,0,0.163887160203325,0.127935658374229,0.0274094495152941,0.119712610259587,0.359890369057328,0.0347178725048278,0.00556941667844524,0.0972689520885034,0,0,0,0.30432602170548,0.98554080660657
TCGA-90-7769-01A,0.070632074067074,0,0,0.33256442619615,0.124586315403106,0.0245452927604075,0.0344887252469385,0.205502999867357,0.119427954042714,0,0.0882522124162528,0,0,0,0.157460022187507,1.02703575971215
TCGA-85-8664-01A,0.0902295409782356,0,0.016748675939878,0.316585656019162,0.0894175057999025,0,0.0175105410314159,0.380992567759549,0.0567214733993479,0,0.0317940390725092,0,0,0,0.173165931446328,1.05349042737616
TCGA-77-8008-01A,0.0162587799240111,0.0411206558293805,0,0,0,0.0287089340821192,0,0.669452253951849,0.180742263089843,0,0.0637171131227975,0,0,0,0.435098474733212,0.972329272720864
TCGA-58-8386-01A,0,0,0,0,0.136690006152738,0.0241378385005853,0.0304340200256521,0.402185982749475,0.32964647413431,0.00289281811238418,0.0740128603248552,0,0,0,0.357974518384028,0.959932596113502
TCGA-63-5131-01A,0.0958131983538523,0.018034727234247,0,0.0466815338033939,0.100172658080451,0,0.0197176459074779,0.386366142065457,0.209167135833783,0,0.124046958721338,0,0,0,0.123974092848982,1.08734241708854
TCGA-77-6844-01A,0.0273213814752719,0.0304389344672989,0,0.081825635761188,0.222836698819994,0,0.0645828119020428,0.363439706958416,0.177952614059158,0.00592404098031189,0.025678175576318,0,0,0,0.16285600232032,1.04468191693789
TCGA-66-2790-01A,0.029325956815228,0.0372775445143396,0,0.0492671194641438,0.0850417728384747,0.0232344633818581,0.0188133138634074,0.492612112032284,0.180764151193866,0.00442186779257716,0.0792416981038214,0,0,0,0.400913508391425,0.945235882836129
TCGA-85-8352-01A,0.105347891485825,0,0.0590360641806328,0.355361588648305,0.147973405826907,0,0.10818692967441,0.13073967075242,0.0925694007416226,0,0.00078504868987686,0,0,0,0.115412142202722,1.03095195129476
TCGA-77-8156-01A,0.0567199178032693,0.0345736438651015,0.138977510912501,0.0450355475923203,0.0790983619188576,0,0.00128359994233109,0.424198118438746,0.210555866427713,0,0.00955743309916067,0,0,0,0.43186645853324,0.908863931965191
TCGA-60-2696-01A,0.0673273794973085,0.0736823751225377,0.00930857601368489,0,0.193517259125206,0,0.0791365728523972,0.322475860482311,0.158486311855802,0,0.0960656650507525,0,0,0,0.205620489506323,1.02247088158518
TCGA-60-2703-01A,0.0178245463204495,0,0,0.0177510328468843,0.0367788090125928,0.0411711299804651,0.00764713712471854,0.764463090110121,0,0,0.112468448541736,0,0.00189580606303186,0,0.538167956157198,0.925082430926205
TCGA-60-2714-01A,0.158611180245826,0.0434732661355346,0,0,0.223396641746011,0,0.0285218678532133,0.349203026153106,0.163242261184729,0,0.0265720043892308,0.00697975229235011,0,0,0.300090179915965,0.970737439984019
TCGA-39-5031-01A,0.0688316331787946,0.0248321335869336,0.00544225383202616,0.0739432288471145,0.161052020131203,0,0.0343423870494108,0.412900437460671,0.156037132670094,0.00840315745102832,0.0542156157927238,0,0,0,0.282942066630745,0.995259981727107
TCGA-60-2722-01A,0.0492242280977795,0,0,0.307756202104488,0.145365189827501,0,0.0433511900146011,0.278561588674856,0.0679721901483666,0,0.107769411132408,0,0,0,0.17921736131179,1.03402508355486
TCGA-NC-A5HR-01A,0.0573989814745635,0,0.0296501973793646,0.26636622375156,0.261936876926105,0,0.0544175967252984,0.222085648584678,0.0771198163715974,0,0.0310246587868335,0,0,0,0.114972550122586,1.03445224179383
TCGA-22-4605-01A,0.00616387913983277,0.00287092886251919,0,0,0.0651189027299659,0.0388496109605988,0.0355040308795339,0.434507786992336,0.301959237711235,0.0281513904114921,0.086874232312486,0,0,0,0.260857859341808,1.02618307602781
TCGA-43-6770-01A,0.0185861256160759,0,0,0.087795752760587,0.0739149390285989,0.0279146732825576,0.0275103496719081,0.56481175723142,0.17142457991572,0.00482870788426345,0.023213114608869,0,0,0,0.373865105039485,0.981977020165461
TCGA-77-7138-01A,0.123464237782506,0.124717763033025,0,0,0.108132587064169,0,0.0269104768323923,0.283735068627759,0.137651473186965,0,0.195388393473184,0,0,0,0.236862852590496,1.01871361736013
TCGA-60-2704-01A,0.0356777813717252,0.000312941512601987,0,0,0.0879755412483894,0.0429881298105194,0.0162142055733162,0.520799858471665,0.240007452003883,0.00252394037425854,0.0535001496336418,0,0,0,0.584248670769733,0.815285525308118
TCGA-77-8146-01A,0.0342051623571275,0,0,0.0263477149326338,0.0763853458855142,0,0.020039267937072,0.541632175091047,0.132470058435789,0.0713831250419245,0.0975371503188913,0,0,0,0.3213897472547,1.01831094512576
TCGA-NC-A5HG-01A,0.223597590568249,0.0769511036803926,0.0660729834243907,0.051586276143235,0.10739050496897,0,0.0928080863177346,0.30605004330219,0.0562643635005204,0,0.0192790480943178,0,0,0.01,0.086174293815643,1.0659751708266
TCGA-63-6202-01A,0,0.00475909107782351,0.0697067141186934,0,0.294834042804108,0,0.0433818461874118,0.316633946783368,0.237452124782875,0.000801688736711103,0.0233121457525592,0.00911839975645013,0,0,0.46859603892404,0.883470664918311
TCGA-63-A5MG-01A,0.210623242691668,0.031988566851129,0,0.00103455302388503,0.160985406461508,0.00991871538437262,0.0239327370933262,0.339442303249635,0.15726657021094,0.013499420353574,0.0513084846799632,0,0,0,0.120036975782598,1.05783498737205
TCGA-22-1011-01A,0.206206881112693,0.0404534647975148,0.0302785537309501,0.0149662248901761,0.155061713217622,0.00336925794969536,0.0510243836657454,0.25866769078079,0.161177648244008,0.00412074580394509,0.0746734358068596,0,0,0,0.218001941575666,1.00100799171956
TCGA-34-A5IX-01A,0.0367480978238104,0,0,0.125754191358494,0.254842719611483,0.0187578554203047,0.0213623592591391,0.305445551605448,0.0154175518020913,0,0.221671673119228,0,0,0,0.279039030032269,1.00767056774442
