"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.C5.A1M5.01A",0.10918101110156,0,0.0146990243639116,0,0.00417488824593375,0.0666962564371333,0,0,0.00125397712082221,0,0,0.688363646080854,0.115631196649785
"TCGA.DS.A5RQ.01A",0.0834985834910609,0,0.00105170405651278,0,0.000280368463073111,0.0572015779069812,0,0,0.00061392721982237,0,4.16648125280688e-05,0.725195921788347,0.132116252261675
"TCGA.JW.A5VG.01A",0.084442196818817,0,0.0136065623132653,0,0,0.114226010593221,0,0,0,0,0,0.630239401964729,0.157485828309967
"TCGA.WL.A834.01A",0.178850626617088,0,0,0,0,0.0872136085155546,0,0,0,0,0,0.591081570396826,0.142854194470531
"TCGA.DS.A1OD.01A",0.0677766514259352,0,0.011636073247691,0,0.0511774141013043,0.0975491875635656,0,0,0.0106702417581447,0,0,0.679736181887876,0.0814542500154828
"TCGA.Q1.A5R1.01A",0.162979330390181,0,0.00110892746663518,0,0,0.0235425619665112,0,0,0,0,0,0.658914294256432,0.153454885920241
"TCGA.ZJ.AAXF.01A",0.106688176931818,0,0.00417864367905825,0,0,0.0813949699302206,0,0,0.00126661010395711,0,0,0.668570681255795,0.13790091809915
"TCGA.LP.A5U2.01A",0.29931198257455,0,0,0,0.211147479453983,0.101864831849003,0,0.163621149750585,0.0228325926502506,0.00742946861437874,0,0.16062355000281,0.033168945104441
"TCGA.C5.A7CK.01A",0.102241759891311,0,6.0017164238328e-05,0,0,0.112302270316638,0,0,0,0,0,0.624204606851413,0.1611913457764
"TCGA.ZJ.AB0H.01A",0.0657756005783788,0,0.00197195534981842,0,0,0.0742525023991484,0,0,0.00141563750440312,0,0,0.753584922359654,0.102999381808597
"TCGA.EK.A2R9.01A",0.168574653269183,0,0.00740781741877169,0,0.020900824170436,0.167924550068608,0,0.0284959737241305,0,0.014772449697135,0,0.477838645246823,0.114085086404912
"TCGA.VS.A954.01A",0.293820365033137,0,0,0,0.0607814003110847,0.172462322622222,0,0.0234852781905654,0.0158302638292064,0.0107022111984315,0,0.367961219522735,0.0549569392926174
"TCGA.Q1.A73O.01A",0.058246844216454,0,0.00150387320238356,0,0.00120773780621658,0.0729762018207666,0,0,5.29367495934807e-05,0,0,0.732933732521227,0.133078673683358
"TCGA.VS.A9U6.01A",0.056498366259888,0,0.00126994731376592,0,0,0.0299136279469339,0,0,0.000227286674347403,0,0,0.777696078617701,0.134394693187364
"TCGA.EK.A3GM.01A",0.157591804413734,0,0.00136134854038447,0,0,0.0128837051739257,0,0,0,0,0,0.640129858776563,0.188033283095393
"TCGA.C5.A7CJ.01A",0.0836343710454029,0,0.000455778624520535,0,0,0.0759780786809626,0,0,0.00233671160005894,0,0,0.670243394478045,0.16735166557101
"TCGA.FU.A3WB.01A",0.199742337400033,0,0.000676822487361658,0,0,0.117568830851754,0,0,0.001688693682158,0,0.000167164410655306,0.532347085863385,0.147809065304653
"TCGA.VS.A9V1.01A",0.212513646439732,0,0.000836281052937229,0,0,0.0214603787236887,0,0,0,0,0,0.58378643145735,0.181403262326291
"TCGA.C5.A1ML.01A",0.167958666178837,0,0.00201656080437962,0,0,0.0219059448621499,0,0,0.000608282718811252,0,2.85148854602484e-05,0.642346309024225,0.165135721526137
"TCGA.IR.A3LB.01A",0.138181518735867,0,0.000487257577977201,0,0,0.0747764479114066,0,0,0,0,0,0.626267553409804,0.160287222364946
"TCGA.VS.A9U7.01A",0.129121541516149,0,0.00650395937307106,0,0.023807144931412,0.106153462705335,0,0,0,0.00534361361117736,0,0.642154208346269,0.0869160695165869
