Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-AG-A01L-01A,0.170006770476947,0.14823679556052,0.0150955515394525,0,0.121654326963919,0,0.195885074180678,0.27963052423054,0.0582668259874039,0,0.0112241310605395,0,0,0.02,0.0869014076386851,1.07316108208359
TCGA-AG-3586-01A,0.148079370865212,0.113979164456212,0.00813381121923402,0,0.191883361405342,0,0.135308886805295,0.273656585161248,0.0697729189201553,0.003480442832533,0.0554721739430358,0.000233284391733743,0,0,0.146639088664703,1.03605902538746
TCGA-AF-3911-01A,0.0333294960467639,0.00093731922535012,0,0,0.194661672561298,0,0.0789074632263094,0.520646108592516,0.0864509011422055,0,0.0850670392055571,0,0,0,0.301717229137025,1.02530508689446
TCGA-DY-A1DF-01A,0.088914400883168,0.0237287615495533,0,0,0.125013849663414,0,0.163811167109636,0.513329093498264,0.0783198776860928,0,0.00688284960987212,0,0,0,0.250011051816505,1.06326236391254
TCGA-AF-2690-01A,0.0664087155480897,0.0137610816509606,0,0,0.0967157441725136,0.0259425759428158,0.0127143092198199,0.501053802418216,0.233983723970718,0.01182799960446,0.0375920474724058,0,0,0,0.58195192826692,0.81493924548144
TCGA-EI-7002-01A,0.0671936871986635,0,0,0,0.202341772242283,0.0101421312543248,0.0606679120330133,0.516179842494966,0.118262229190923,0,0.0252124255858267,0,0,0,0.349649630285785,0.982909896767544
TCGA-AG-3593-01A,0.109606424465901,0.114198940221547,0,0,0.208393052945415,0,0.0784657626114511,0.300050785688861,0.11846431151341,0.000185480419824247,0.0706352421335902,0,0,0,0.249324293070646,0.991210161009657
TCGA-AG-3600-01A,0.118299070475303,0.0868746785034671,0,0,0.154540783122415,0,0.060956337494444,0.184414390329053,0.293357345355109,0.00286201272212525,0.0986953819980831,0,0,0.01,0.143630739958602,1.03152661801039
TCGA-DC-5869-01A,0.134951869027823,0,0,0,0.212671845443371,0,0.100179755469414,0.420755148519294,0.0588710327378619,0,0.0725703488022348,0,0,0,0.302145790200457,0.993849238103338
TCGA-EF-5830-01A,0.103274474340671,0.0244473782304312,0,0.0205756844107539,0.263217799160156,0,0.153961617616821,0.272005477208201,0.125838848043982,0,0.0366787209889841,0,0,0,0.155616864335198,1.03462713598835
TCGA-AG-3591-01A,0.154372830028887,0.0702901755889431,0.0172056793330599,0,0.249078956257619,0,0.113807839225294,0.195733403842918,0.105643756073305,0,0.0938673596499728,0,0,0,0.152579945493777,1.02340795552891
