,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-VW-A7QS-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.937,0.003,0.020,0.000,0.010,0.028,0.000,0.000,0.002,0.000
TCGA-P5-A5EV-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.840,0.001,0.043,0.000,0.008,0.097,0.001,0.007,0.002,0.000
TCGA-DU-6400-01A,0.000,0.003,0.003,0.000,0.005,0.000,0.879,0.004,0.048,0.000,0.014,0.036,0.001,0.001,0.004,0.000
TCGA-VV-A86M-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.795,0.005,0.038,0.000,0.004,0.157,0.000,0.000,0.001,0.000
TCGA-QH-A6X9-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.888,0.001,0.025,0.000,0.010,0.071,0.001,0.000,0.002,0.000
TCGA-HT-A618-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.612,0.004,0.089,0.000,0.016,0.261,0.001,0.009,0.008,0.000
TCGA-FG-6691-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.683,0.000,0.039,0.000,0.010,0.262,0.002,0.000,0.003,0.000
TCGA-S9-A6WI-01A,0.000,0.001,0.007,0.000,0.021,0.000,0.817,0.006,0.054,0.000,0.043,0.040,0.001,0.001,0.010,0.000
TCGA-DU-7011-01A,0.000,0.001,0.001,0.000,0.000,0.000,0.657,0.004,0.099,0.000,0.033,0.197,0.001,0.002,0.005,0.000
TCGA-DU-6405-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.001,0.054,0.001,0.001,0.115,0.001,0.000,0.001,0.000
TCGA-HT-7609-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.794,0.003,0.034,0.000,0.012,0.152,0.001,0.000,0.003,0.000
TCGA-TM-A84S-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.835,0.001,0.050,0.000,0.012,0.098,0.001,0.001,0.002,0.000
TCGA-DU-8168-01A,0.000,0.006,0.001,0.001,0.000,0.000,0.905,0.011,0.047,0.000,0.009,0.015,0.001,0.000,0.003,0.001
TCGA-FG-A87N-01A,0.000,0.001,0.001,0.000,0.000,0.000,0.877,0.003,0.036,0.001,0.002,0.076,0.000,0.000,0.003,0.000
TCGA-DB-5278-01A,0.000,0.001,0.005,0.000,0.004,0.000,0.841,0.001,0.053,0.000,0.029,0.058,0.001,0.001,0.005,0.000
TCGA-FG-A4MY-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.809,0.000,0.046,0.000,0.041,0.094,0.000,0.006,0.002,0.000
TCGA-E1-A7YN-01A,0.000,0.001,0.013,0.000,0.017,0.000,0.403,0.000,0.107,0.018,0.058,0.369,0.001,0.005,0.007,0.000
TCGA-DU-7010-01A,0.000,0.002,0.001,0.000,0.000,0.000,0.869,0.002,0.056,0.000,0.012,0.055,0.001,0.001,0.002,0.000
TCGA-S9-A7J0-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.916,0.002,0.031,0.000,0.003,0.045,0.000,0.001,0.001,0.000
TCGA-WY-A85A-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.856,0.001,0.039,0.000,0.010,0.089,0.000,0.002,0.003,0.000
TCGA-TQ-A7RQ-01A,0.000,0.002,0.003,0.000,0.001,0.000,0.915,0.001,0.036,0.000,0.018,0.017,0.000,0.000,0.004,0.001
TCGA-HT-7873-01B,0.000,0.000,0.000,0.000,0.000,0.000,0.849,0.001,0.039,0.000,0.013,0.084,0.002,0.003,0.008,0.000
TCGA-DU-8167-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.697,0.000,0.070,0.000,0.031,0.192,0.002,0.006,0.002,0.000
TCGA-S9-A6U2-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.805,0.005,0.052,0.001,0.036,0.095,0.001,0.001,0.004,0.000
