,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-B1-A47O-01A,0.000,0.000,0.001,0.000,0.002,0.001,0.805,0.000,0.010,0.000,0.000,0.175,0.004,0.000,0.001,0.000
TCGA-GL-A4EM-01A,0.017,0.000,0.000,0.000,0.014,0.000,0.538,0.000,0.023,0.016,0.005,0.385,0.001,0.000,0.000,0.000
TCGA-UZ-A9PZ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.914,0.003,0.016,0.000,0.002,0.048,0.015,0.000,0.000,0.000
TCGA-B9-A5W9-01A,0.001,0.001,0.003,0.001,0.001,0.000,0.892,0.001,0.031,0.024,0.009,0.036,0.001,0.000,0.000,0.000
TCGA-DZ-6132-01A,0.007,0.000,0.008,0.000,0.024,0.000,0.340,0.000,0.049,0.106,0.000,0.463,0.002,0.000,0.000,0.000
TCGA-A4-7583-01A,0.000,0.002,0.006,0.005,0.020,0.000,0.780,0.012,0.036,0.009,0.004,0.123,0.002,0.002,0.000,0.000
TCGA-UZ-A9PM-01A,0.000,0.000,0.000,0.000,0.006,0.000,0.637,0.000,0.037,0.000,0.000,0.318,0.001,0.000,0.000,0.000
TCGA-SX-A71S-01A,0.000,0.003,0.001,0.000,0.000,0.001,0.772,0.005,0.015,0.068,0.000,0.130,0.005,0.000,0.000,0.000
TCGA-G7-7502-01A,0.007,0.000,0.003,0.000,0.017,0.000,0.639,0.000,0.032,0.047,0.000,0.254,0.000,0.000,0.000,0.000
TCGA-B3-3925-01A,0.007,0.009,0.006,0.003,0.001,0.007,0.678,0.007,0.017,0.047,0.004,0.199,0.011,0.001,0.003,0.000
TCGA-V9-A7HT-01A,0.008,0.001,0.004,0.000,0.008,0.001,0.579,0.005,0.020,0.002,0.001,0.362,0.008,0.001,0.000,0.000
TCGA-UZ-A9PU-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.877,0.000,0.005,0.000,0.000,0.113,0.003,0.000,0.000,0.000
TCGA-BQ-5880-01A,0.025,0.000,0.001,0.001,0.015,0.000,0.602,0.000,0.055,0.025,0.084,0.191,0.000,0.000,0.000,0.000
TCGA-MH-A856-01A,0.013,0.000,0.001,0.000,0.000,0.001,0.858,0.019,0.024,0.000,0.007,0.071,0.000,0.000,0.004,0.000
TCGA-A4-7732-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.785,0.000,0.062,0.000,0.002,0.135,0.015,0.000,0.000,0.000
TCGA-A4-8312-01A,0.000,0.000,0.006,0.001,0.000,0.000,0.832,0.005,0.073,0.000,0.015,0.059,0.007,0.000,0.001,0.000
TCGA-IZ-8195-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.880,0.000,0.039,0.000,0.008,0.074,0.000,0.000,0.000,0.000
TCGA-B9-A44B-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.856,0.000,0.065,0.000,0.047,0.031,0.000,0.000,0.000,0.000
TCGA-DW-7841-01A,0.001,0.000,0.005,0.003,0.031,0.030,0.658,0.041,0.052,0.007,0.005,0.143,0.023,0.000,0.001,0.000
TCGA-5P-A9K9-01A,0.003,0.000,0.000,0.000,0.000,0.000,0.701,0.000,0.054,0.061,0.069,0.110,0.001,0.000,0.000,0.000
TCGA-BQ-7045-01A,0.001,0.000,0.003,0.000,0.001,0.000,0.876,0.000,0.023,0.000,0.000,0.093,0.002,0.000,0.000,0.000
TCGA-BQ-7051-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.918,0.000,0.022,0.007,0.009,0.042,0.000,0.000,0.000,0.000
TCGA-2Z-A9J6-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.843,0.006,0.027,0.000,0.000,0.121,0.001,0.000,0.000,0.000
TCGA-B1-A657-01A,0.002,0.000,0.002,0.000,0.011,0.011,0.735,0.011,0.018,0.000,0.000,0.206,0.002,0.000,0.001,0.000
TCGA-2Z-A9JS-01A,0.000,0.001,0.003,0.000,0.001,0.000,0.880,0.000,0.008,0.040,0.000,0.058,0.006,0.002,0.000,0.000
TCGA-UZ-A9PJ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.934,0.000,0.005,0.005,0.001,0.053,0.002,0.000,0.000,0.000
TCGA-AL-A5DJ-01A,0.017,0.001,0.007,0.003,0.022,0.000,0.897,0.000,0.005,0.004,0.012,0.032,0.001,0.000,0.000,0.000
TCGA-B3-4103-01A,0.003,0.006,0.000,0.000,0.004,0.001,0.753,0.002,0.042,0.044,0.000,0.140,0.006,0.000,0.000,0.000
TCGA-UZ-A9PX-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.825,0.007,0.017,0.003,0.000,0.128,0.018,0.000,0.000,0.000
TCGA-BQ-5885-01A,0.005,0.002,0.005,0.000,0.000,0.000,0.831,0.002,0.000,0.039,0.027,0.087,0.001,0.000,0.000,0.000
TCGA-BQ-5878-01A,0.000,0.003,0.005,0.001,0.000,0.000,0.822,0.000,0.039,0.033,0.024,0.071,0.001,0.000,0.000,0.000
TCGA-Y8-A894-01A,0.000,0.004,0.001,0.000,0.000,0.000,0.940,0.000,0.004,0.033,0.002,0.015,0.002,0.000,0.000,0.000
TCGA-DW-7840-01A,0.000,0.000,0.003,0.006,0.003,0.000,0.807,0.000,0.050,0.001,0.004,0.121,0.006,0.000,0.000,0.000
TCGA-B9-4116-01A,0.000,0.010,0.006,0.004,0.000,0.000,0.825,0.013,0.046,0.029,0.003,0.041,0.021,0.001,0.000,0.000
TCGA-GL-A9DD-01A,0.011,0.000,0.001,0.000,0.008,0.002,0.596,0.001,0.015,0.000,0.000,0.365,0.000,0.000,0.002,0.000
TCGA-B3-A6W5-01A,0.000,0.000,0.002,0.000,0.001,0.000,0.839,0.010,0.046,0.000,0.004,0.078,0.020,0.000,0.000,0.000
TCGA-HE-A5NH-01A,0.000,0.000,0.002,0.000,0.000,0.000,0.865,0.001,0.016,0.022,0.000,0.087,0.006,0.000,0.000,0.000
TCGA-5P-A9K3-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.869,0.000,0.016,0.000,0.002,0.113,0.000,0.000,0.000,0.000
TCGA-EV-5903-01A,0.013,0.001,0.008,0.000,0.004,0.004,0.621,0.015,0.098,0.099,0.002,0.125,0.005,0.000,0.004,0.000
TCGA-P4-A5ED-01A,0.001,0.000,0.003,0.000,0.016,0.000,0.564,0.001,0.049,0.025,0.000,0.325,0.002,0.004,0.010,0.000
TCGA-A4-A5XZ-01A,0.000,0.000,0.000,0.000,0.001,0.000,0.752,0.000,0.049,0.000,0.001,0.196,0.000,0.000,0.000,0.000
TCGA-SX-A7SO-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.746,0.000,0.073,0.000,0.055,0.125,0.000,0.000,0.000,0.000
