sample_id,Cell fraction,labels,Cell type
TCGA-GC-A6I3,0.0028409090909090914,c0,Non-plasma B cells
TCGA-ZF-AA4V,0.0028409090909090914,c0,Non-plasma B cells
TCGA-FD-A5C1,0.0028409090909090914,c0,Non-plasma B cells
TCGA-XF-AAN2,0.0014204545454545457,c0,Non-plasma B cells
TCGA-K4-A54R,0.0014204545454545457,c0,Non-plasma B cells
TCGA-DK-A2I4,0.0014204545454545457,c0,Non-plasma B cells
TCGA-BT-A20O,0.03551136363636364,c0,Non-plasma B cells
TCGA-K4-A5RH,0.0014204545454545457,c0,Non-plasma B cells
TCGA-FD-A5BT,0.0014204545454545457,c0,Non-plasma B cells
TCGA-FD-A62N,0.00994318181818182,c0,Non-plasma B cells
TCGA-DK-A6B5,0.0,c0,Non-plasma B cells
TCGA-FD-A43P,0.017045454545454548,c0,Non-plasma B cells
TCGA-XF-A9SY,0.0,c0,Non-plasma B cells
TCGA-E7-A3X6,0.00994318181818182,c0,Non-plasma B cells
TCGA-BT-A42F,0.0,c0,Non-plasma B cells
TCGA-BT-A42E,0.0014204545454545457,c0,Non-plasma B cells
TCGA-FD-A5BU,0.008522727272727274,c0,Non-plasma B cells
TCGA-FD-A3B3,0.0,c0,Non-plasma B cells
TCGA-FD-A5BS,0.0014204545454545457,c0,Non-plasma B cells
TCGA-DK-A3IV,0.03267045454545455,c0,Non-plasma B cells
TCGA-SY-A9G5,0.004261363636363637,c0,Non-plasma B cells
TCGA-UY-A9PB,0.0014204545454545457,c0,Non-plasma B cells
TCGA-ZF-AA53,0.0014204545454545457,c0,Non-plasma B cells
TCGA-UY-A78K,0.08380681818181819,c0,Non-plasma B cells
TCGA-G2-A3IB,0.0,c1,Non-plasma B cells
TCGA-FD-A3N6,0.0014204545454545457,c1,Non-plasma B cells
TCGA-FJ-A3ZE,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A7I0,0.0,c1,Non-plasma B cells
TCGA-GC-A3RB,0.0,c1,Non-plasma B cells
TCGA-DK-A6AW,0.0,c1,Non-plasma B cells
TCGA-GV-A3QK,0.0028409090909090914,c1,Non-plasma B cells
TCGA-CU-A3QU,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A6B6,0.0028409090909090914,c1,Non-plasma B cells
TCGA-FD-A3B5,0.0,c1,Non-plasma B cells
TCGA-4Z-AA82,0.0014204545454545457,c1,Non-plasma B cells
TCGA-FD-A6TH,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A5U8,0.0,c1,Non-plasma B cells
TCGA-E7-A8O8,0.0,c1,Non-plasma B cells
TCGA-K4-A6MB,0.0014204545454545457,c1,Non-plasma B cells
TCGA-ZF-AA4U,0.0,c1,Non-plasma B cells
TCGA-4Z-AA7O,0.0,c1,Non-plasma B cells
TCGA-FD-A62O,0.004261363636363637,c1,Non-plasma B cells
TCGA-DK-A6AV,0.00994318181818182,c1,Non-plasma B cells
TCGA-YC-A89H,0.0,c1,Non-plasma B cells
TCGA-FD-A43Y,0.0,c1,Non-plasma B cells
TCGA-XF-AAML,0.0014204545454545457,c1,Non-plasma B cells
TCGA-FD-A5BY,0.0,c1,Non-plasma B cells
TCGA-CU-A3YL,0.0014204545454545457,c1,Non-plasma B cells
TCGA-2F-A9KT,0.0014204545454545457,c1,Non-plasma B cells
TCGA-XF-A8HF,0.0,c1,Non-plasma B cells
TCGA-XF-AAN1,0.0,c1,Non-plasma B cells
TCGA-FJ-A3ZF,0.0,c1,Non-plasma B cells
TCGA-DK-A2I6,0.0,c1,Non-plasma B cells
TCGA-DK-A1AG,0.0,c1,Non-plasma B cells
TCGA-G2-A2EL,0.004261363636363637,c1,Non-plasma B cells
TCGA-GU-A763,0.0,c1,Non-plasma B cells
TCGA-E7-A4IJ,0.0,c1,Non-plasma B cells
TCGA-XF-A8HH,0.004261363636363637,c1,Non-plasma B cells
TCGA-ZF-A9RC,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A1AA,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A3IS,0.0,c1,Non-plasma B cells
TCGA-UY-A78L,0.0,c1,Non-plasma B cells
TCGA-4Z-AA7S,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A1A6,0.0014204545454545457,c1,Non-plasma B cells
TCGA-XF-A9T6,0.0,c1,Non-plasma B cells
TCGA-GV-A40G,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A47X,0.0014204545454545457,c1,Non-plasma B cells
TCGA-XF-A9T0,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GV-A6ZA,0.0,c1,Non-plasma B cells
TCGA-PQ-A6FN,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GU-AATQ,0.0,c1,Non-plasma B cells
TCGA-K4-A5RI,0.0,c1,Non-plasma B cells
TCGA-GC-A3I6,0.008522727272727274,c1,Non-plasma B cells
TCGA-DK-A6B1,0.0,c1,Non-plasma B cells
TCGA-XF-AAMZ,0.03267045454545455,c1,Non-plasma B cells
TCGA-GU-AATO,0.0,c1,Non-plasma B cells
TCGA-XF-A9SV,0.0,c1,Non-plasma B cells
TCGA-FD-A6TE,0.0,c1,Non-plasma B cells
TCGA-K4-A3WV,0.0,c1,Non-plasma B cells
TCGA-CF-A3MG,0.0,c1,Non-plasma B cells
TCGA-XF-A9SH,0.0028409090909090914,c1,Non-plasma B cells
TCGA-4Z-AA87,0.0,c1,Non-plasma B cells
TCGA-CF-A47S,0.0,c1,Non-plasma B cells
TCGA-KQ-A41Q,0.0014204545454545457,c1,Non-plasma B cells
TCGA-XF-A9T2,0.0,c1,Non-plasma B cells
TCGA-E7-A3Y1,0.0,c1,Non-plasma B cells
TCGA-BT-A42C,0.0014204545454545457,c1,Non-plasma B cells
TCGA-FD-A43X,0.0,c1,Non-plasma B cells
TCGA-FJ-A3Z7,0.0,c1,Non-plasma B cells
TCGA-CF-A9FF,0.02556818181818182,c1,Non-plasma B cells
TCGA-GU-AATP,0.0,c1,Non-plasma B cells
TCGA-FD-A3SJ,0.007102272727272728,c1,Non-plasma B cells
TCGA-CF-A47Y,0.0,c1,Non-plasma B cells
TCGA-CU-A5W6,0.0014204545454545457,c1,Non-plasma B cells
TCGA-XF-A8HC,0.0,c1,Non-plasma B cells
TCGA-E7-A678,0.0,c1,Non-plasma B cells
TCGA-4Z-AA80,0.0,c1,Non-plasma B cells
TCGA-FD-A6TC,0.0014204545454545457,c1,Non-plasma B cells
TCGA-E7-A7DU,0.0,c1,Non-plasma B cells
TCGA-UY-A78O,0.0,c1,Non-plasma B cells
TCGA-CF-A1HS,0.0,c1,Non-plasma B cells
TCGA-GU-A42P,0.0,c1,Non-plasma B cells
TCGA-XF-AAN0,0.0,c1,Non-plasma B cells
TCGA-DK-A3IL,0.017045454545454548,c1,Non-plasma B cells
TCGA-2F-A9KP,0.004261363636363637,c1,Non-plasma B cells
TCGA-UY-A78N,0.0,c1,Non-plasma B cells
TCGA-FJ-A3Z9,0.0,c1,Non-plasma B cells
TCGA-BT-A20U,0.0014204545454545457,c1,Non-plasma B cells
TCGA-ZF-AA5N,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A6B0,0.0,c1,Non-plasma B cells
TCGA-XF-A9SU,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GC-A4ZW,0.0,c1,Non-plasma B cells
TCGA-CU-A72E,0.0,c1,Non-plasma B cells
TCGA-DK-A3X2,0.0,c1,Non-plasma B cells
TCGA-G2-AA3F,0.004261363636363637,c1,Non-plasma B cells
TCGA-G2-A3VY,0.005681818181818183,c1,Non-plasma B cells
TCGA-YC-A9TC,0.0,c1,Non-plasma B cells
TCGA-G2-A2EJ,0.0,c1,Non-plasma B cells
TCGA-C4-A0F6,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GV-A40E,0.0,c1,Non-plasma B cells
TCGA-XF-A8HI,0.0028409090909090914,c1,Non-plasma B cells
TCGA-DK-AA6U,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-AA77,0.00994318181818182,c1,Non-plasma B cells
TCGA-UY-A78M,0.0,c1,Non-plasma B cells
TCGA-4Z-AA89,0.0,c1,Non-plasma B cells
TCGA-E7-A6MF,0.0,c1,Non-plasma B cells
TCGA-CF-A47T,0.0,c1,Non-plasma B cells
TCGA-UY-A8OC,0.0,c1,Non-plasma B cells
TCGA-CF-A3MH,0.0,c1,Non-plasma B cells
TCGA-E7-A677,0.008522727272727274,c1,Non-plasma B cells
TCGA-4Z-AA84,0.0,c1,Non-plasma B cells
TCGA-4Z-AA7M,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-AA6P,0.0014204545454545457,c1,Non-plasma B cells
TCGA-KQ-A41R,0.0,c1,Non-plasma B cells
TCGA-PQ-A6FI,0.0,c1,Non-plasma B cells
TCGA-2F-A9KQ,0.0028409090909090914,c1,Non-plasma B cells
TCGA-GU-A767,0.0,c1,Non-plasma B cells
TCGA-5N-A9KM,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A1AE,0.0,c1,Non-plasma B cells
TCGA-GV-A3JX,0.0014204545454545457,c1,Non-plasma B cells
TCGA-BT-A20N,0.0,c1,Non-plasma B cells
TCGA-S5-AA26,0.0,c1,Non-plasma B cells
TCGA-UY-A9PD,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A27C,0.0014204545454545457,c1,Non-plasma B cells
TCGA-ZF-AA4N,0.0014204545454545457,c1,Non-plasma B cells
TCGA-ZF-AA4R,0.0014204545454545457,c1,Non-plasma B cells
TCGA-4Z-AA7R,0.0,c1,Non-plasma B cells
TCGA-DK-AA6W,0.0,c1,Non-plasma B cells
TCGA-2F-A9KR,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GV-A3QH,0.0,c1,Non-plasma B cells
TCGA-BT-A20X,0.0,c1,Non-plasma B cells
TCGA-DK-AA75,0.0,c1,Non-plasma B cells
TCGA-FD-A43N,0.0014204545454545457,c1,Non-plasma B cells
TCGA-YF-AA3M,0.0,c1,Non-plasma B cells
TCGA-C4-A0F0,0.0,c1,Non-plasma B cells
TCGA-H4-A2HO,0.0,c1,Non-plasma B cells
TCGA-CF-A47V,0.0014204545454545457,c1,Non-plasma B cells
TCGA-HQ-A5NE,0.0028409090909090914,c1,Non-plasma B cells
TCGA-FD-A3NA,0.0014204545454545457,c1,Non-plasma B cells
TCGA-ZF-A9RL,0.0,c1,Non-plasma B cells
TCGA-DK-A3IM,0.0,c1,Non-plasma B cells
TCGA-LT-A5Z6,0.0014204545454545457,c1,Non-plasma B cells
TCGA-BL-A0C8,0.01988636363636364,c1,Non-plasma B cells
TCGA-E7-A85H,0.0028409090909090914,c1,Non-plasma B cells
TCGA-FT-A3EE,0.0,c1,Non-plasma B cells
TCGA-KQ-A41S,0.0,c1,Non-plasma B cells
TCGA-BT-A0YX,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A8HX,0.0,c1,Non-plasma B cells
TCGA-DK-AA6L,0.0014204545454545457,c1,Non-plasma B cells
TCGA-E7-A4XJ,0.0014204545454545457,c1,Non-plasma B cells
TCGA-XF-A8HB,0.0,c1,Non-plasma B cells
TCGA-XF-AAMX,0.0,c1,Non-plasma B cells
TCGA-XF-AAMG,0.0014204545454545457,c1,Non-plasma B cells
TCGA-ZF-AA4T,0.0,c1,Non-plasma B cells
TCGA-FD-A5BV,0.0,c1,Non-plasma B cells
TCGA-YF-AA3L,0.0,c1,Non-plasma B cells
TCGA-FJ-A871,0.0,c1,Non-plasma B cells
TCGA-FD-A6TF,0.004261363636363637,c1,Non-plasma B cells
TCGA-GV-A3QF,0.0,c1,Non-plasma B cells
TCGA-FD-A3N5,0.0028409090909090914,c1,Non-plasma B cells
TCGA-C4-A0F7,0.0,c1,Non-plasma B cells
TCGA-GC-A3RD,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GC-A3YS,0.0,c1,Non-plasma B cells
TCGA-HQ-A2OF,0.0,c1,Non-plasma B cells
TCGA-C4-A0EZ,0.0,c1,Non-plasma B cells
TCGA-CU-A3KJ,0.0,c1,Non-plasma B cells
TCGA-BT-A2LD,0.0014204545454545457,c1,Non-plasma B cells
TCGA-KQ-A41O,0.0,c1,Non-plasma B cells
TCGA-LT-A8JT,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GD-A6C6,0.0,c1,Non-plasma B cells
TCGA-E7-A5KE,0.0,c1,Non-plasma B cells
TCGA-FD-A5C0,0.0014204545454545457,c1,Non-plasma B cells
TCGA-K4-A4AB,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GU-A42R,0.0,c1,Non-plasma B cells
TCGA-E7-A5KF,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GC-A3BM,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A3MF,0.0,c1,Non-plasma B cells
TCGA-BT-A20V,0.0,c1,Non-plasma B cells
TCGA-E7-A6ME,0.018465909090909092,c1,Non-plasma B cells
TCGA-XF-AAMY,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A47W,0.0,c1,Non-plasma B cells
TCGA-XF-A9ST,0.0,c1,Non-plasma B cells
TCGA-FD-A3SN,0.0,c1,Non-plasma B cells
TCGA-G2-A2ES,0.0014204545454545457,c1,Non-plasma B cells
TCGA-XF-AAN3,0.0,c1,Non-plasma B cells
TCGA-DK-AA76,0.0,c1,Non-plasma B cells
TCGA-DK-AA6T,1.0,c1,Non-plasma B cells
TCGA-DK-A3X1,0.0,c1,Non-plasma B cells
TCGA-XF-AAMH,0.0,c1,Non-plasma B cells
TCGA-ZF-A9R5,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GV-A3JZ,0.0,c1,Non-plasma B cells
TCGA-ZF-A9R2,0.0,c1,Non-plasma B cells
TCGA-BL-A3JM,0.0014204545454545457,c1,Non-plasma B cells
TCGA-G2-AA3D,0.004261363636363637,c1,Non-plasma B cells
TCGA-BT-A0S7,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A8HY,0.0,c1,Non-plasma B cells
TCGA-UY-A9PE,0.0,c1,Non-plasma B cells
TCGA-GV-A3QI,0.004261363636363637,c1,Non-plasma B cells
TCGA-E5-A4TZ,0.0014204545454545457,c1,Non-plasma B cells
TCGA-FD-A6TI,0.0,c1,Non-plasma B cells
TCGA-XF-A8HG,0.0014204545454545457,c1,Non-plasma B cells
TCGA-E5-A2PC,0.0,c1,Non-plasma B cells
TCGA-UY-A9PA,0.0028409090909090914,c1,Non-plasma B cells
TCGA-4Z-AA7Y,0.0014204545454545457,c1,Non-plasma B cells
TCGA-G2-A3IE,0.0,c1,Non-plasma B cells
TCGA-BT-A3PH,0.0,c1,Non-plasma B cells
TCGA-G2-AA3B,0.0,c1,Non-plasma B cells
TCGA-MV-A51V,0.0014204545454545457,c1,Non-plasma B cells
TCGA-HQ-A2OE,0.0,c1,Non-plasma B cells
TCGA-BT-A20P,0.0,c1,Non-plasma B cells
TCGA-ZF-A9R0,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-AA6R,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A9FH,0.0014204545454545457,c1,Non-plasma B cells
TCGA-KQ-A41N,0.0,c1,Non-plasma B cells
TCGA-5N-A9KI,0.0,c1,Non-plasma B cells
TCGA-GD-A2C5,0.004261363636363637,c1,Non-plasma B cells
TCGA-CU-A0YR,0.0014204545454545457,c1,Non-plasma B cells
TCGA-ZF-A9R4,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-AA71,0.0,c1,Non-plasma B cells
TCGA-ZF-AA4W,0.0,c1,Non-plasma B cells
TCGA-ZF-A9RE,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A1AD,0.0014204545454545457,c1,Non-plasma B cells
TCGA-GU-A42Q,0.0,c1,Non-plasma B cells
TCGA-CF-A5UA,0.0,c1,Non-plasma B cells
TCGA-FD-A3SS,0.0,c1,Non-plasma B cells
TCGA-DK-A1A7,0.011363636363636366,c1,Non-plasma B cells
TCGA-CF-A9FM,0.0028409090909090914,c1,Non-plasma B cells
TCGA-GD-A3OQ,0.0014204545454545457,c1,Non-plasma B cells
TCGA-E7-A519,0.0014204545454545457,c1,Non-plasma B cells
TCGA-C4-A0F1,0.0,c1,Non-plasma B cells
TCGA-ZF-AA4X,0.0028409090909090914,c1,Non-plasma B cells
TCGA-E5-A4U1,0.0,c1,Non-plasma B cells
TCGA-4Z-AA83,0.0028409090909090914,c1,Non-plasma B cells
TCGA-E7-A97Q,0.0,c1,Non-plasma B cells
TCGA-CF-A1HR,0.008522727272727274,c1,Non-plasma B cells
TCGA-2F-A9KW,0.0014204545454545457,c1,Non-plasma B cells
TCGA-DK-A3IK,0.0028409090909090914,c1,Non-plasma B cells
TCGA-4Z-AA81,0.0,c1,Non-plasma B cells
TCGA-UY-A8OB,0.0,c1,Non-plasma B cells
TCGA-HQ-A5ND,0.0,c1,Non-plasma B cells
TCGA-ZF-A9RM,0.004261363636363637,c1,Non-plasma B cells
TCGA-CF-A9FL,0.0,c1,Non-plasma B cells
TCGA-GV-A3JW,0.005681818181818183,c1,Non-plasma B cells
TCGA-E7-A7PW,0.0,c1,Non-plasma B cells
TCGA-XF-A9T4,0.0014204545454545457,c1,Non-plasma B cells
TCGA-H4-A2HQ,0.0,c1,Non-plasma B cells
TCGA-BT-A2LA,0.004261363636363637,c1,Non-plasma B cells
TCGA-ZF-A9R1,0.021306818181818184,c1,Non-plasma B cells
TCGA-DK-A1A3,0.0014204545454545457,c1,Non-plasma B cells
TCGA-CF-A3MI,0.0,c1,Non-plasma B cells
TCGA-K4-A4AC,0.0,c1,Non-plasma B cells
TCGA-ZF-AA5H,0.0,c1,Non-plasma B cells
TCGA-KQ-A41P,0.0,c1,Non-plasma B cells
TCGA-ZF-AA51,0.004261363636363637,c2,Non-plasma B cells
TCGA-GD-A76B,0.0014204545454545457,c2,Non-plasma B cells
TCGA-FD-A3SR,0.005681818181818183,c2,Non-plasma B cells
TCGA-FD-A5BZ,0.004261363636363637,c2,Non-plasma B cells
TCGA-K4-A3WS,0.014204545454545456,c2,Non-plasma B cells
TCGA-GD-A3OS,0.0014204545454545457,c2,Non-plasma B cells
TCGA-DK-A3IQ,0.0014204545454545457,c2,Non-plasma B cells
TCGA-DK-AA6X,0.015625,c2,Non-plasma B cells
TCGA-XF-AAN8,0.0028409090909090914,c2,Non-plasma B cells
TCGA-XF-AAMR,0.0028409090909090914,c2,Non-plasma B cells
TCGA-ZF-A9R3,0.0028409090909090914,c2,Non-plasma B cells
TCGA-BL-A13J,0.011363636363636366,c2,Non-plasma B cells
TCGA-BT-A20T,0.0028409090909090914,c2,Non-plasma B cells
TCGA-XF-AAMW,0.0028409090909090914,c2,Non-plasma B cells
TCGA-DK-A2HX,0.0014204545454545457,c2,Non-plasma B cells
TCGA-FD-A3SP,0.0028409090909090914,c2,Non-plasma B cells
TCGA-XF-AAMT,0.0,c2,Non-plasma B cells
TCGA-XF-A9SX,0.0014204545454545457,c2,Non-plasma B cells
TCGA-YC-A8S6,0.0028409090909090914,c2,Non-plasma B cells
TCGA-R3-A69X,0.00994318181818182,c2,Non-plasma B cells
TCGA-XF-A9SW,0.011363636363636366,c2,Non-plasma B cells
TCGA-GV-A3QG,0.13778409090909094,c2,Non-plasma B cells
TCGA-XF-AAMQ,0.0014204545454545457,c2,Non-plasma B cells
TCGA-UY-A8OD,0.005681818181818183,c2,Non-plasma B cells
TCGA-GU-A764,0.0014204545454545457,c2,Non-plasma B cells
TCGA-XF-AAN7,0.0,c2,Non-plasma B cells
TCGA-K4-A6FZ,0.004261363636363637,c2,Non-plasma B cells
TCGA-FD-A6TK,0.005681818181818183,c2,Non-plasma B cells
TCGA-GV-A3JV,0.01278409090909091,c2,Non-plasma B cells
TCGA-BL-A13I,0.0028409090909090914,c2,Non-plasma B cells
TCGA-ZF-A9R9,0.0,c2,Non-plasma B cells
TCGA-XF-AAME,0.03977272727272728,c2,Non-plasma B cells
TCGA-FD-A5BX,0.0014204545454545457,c2,Non-plasma B cells
TCGA-DK-A2I1,0.007102272727272728,c2,Non-plasma B cells
TCGA-XF-A9SL,0.053977272727272735,c2,Non-plasma B cells
TCGA-FD-A3B7,0.0014204545454545457,c2,Non-plasma B cells
TCGA-DK-A3IN,0.0014204545454545457,c2,Non-plasma B cells
TCGA-FD-A3SO,0.004261363636363637,c2,Non-plasma B cells
TCGA-DK-A3WY,0.5511363636363638,c2,Non-plasma B cells
TCGA-CU-A0YN,0.0014204545454545457,c2,Non-plasma B cells
TCGA-FD-A6TB,0.07528409090909091,c2,Non-plasma B cells
TCGA-FD-A6TA,0.005681818181818183,c2,Non-plasma B cells
TCGA-FD-A43S,0.08380681818181819,c2,Non-plasma B cells
TCGA-G2-A2EC,0.0014204545454545457,c2,Non-plasma B cells
TCGA-XF-A9SZ,0.0,c2,Non-plasma B cells
TCGA-XF-AAN4,0.011363636363636366,c2,Non-plasma B cells
TCGA-FD-A3SM,0.004261363636363637,c2,Non-plasma B cells
TCGA-XF-AAMJ,0.0028409090909090914,c2,Non-plasma B cells
TCGA-E7-A6MD,0.02840909090909091,c2,Non-plasma B cells
TCGA-K4-A3WU,0.06392045454545456,c2,Non-plasma B cells
TCGA-FD-A3SL,0.0014204545454545457,c2,Non-plasma B cells
TCGA-ZF-AA52,0.0014204545454545457,c2,Non-plasma B cells
TCGA-E7-A541,0.0014204545454545457,c2,Non-plasma B cells
TCGA-ZF-AA5P,0.02272727272727273,c2,Non-plasma B cells
TCGA-BL-A5ZZ,0.0014204545454545457,c2,Non-plasma B cells
TCGA-BT-A20W,0.01278409090909091,c2,Non-plasma B cells
TCGA-XF-A9T3,0.0028409090909090914,c2,Non-plasma B cells
TCGA-FD-A6TG,0.004261363636363637,c2,Non-plasma B cells
TCGA-ZF-AA56,0.00994318181818182,c2,Non-plasma B cells
TCGA-FD-A5BR,0.02556818181818182,c2,Non-plasma B cells
TCGA-FT-A61P,0.0014204545454545457,c2,Non-plasma B cells
TCGA-K4-AAQO,0.02272727272727273,c2,Non-plasma B cells
TCGA-G2-A2EK,0.03125,c2,Non-plasma B cells
TCGA-BT-A20Q,0.0028409090909090914,c2,Non-plasma B cells
TCGA-DK-AA74,0.0028409090909090914,c2,Non-plasma B cells
TCGA-DK-A1AB,0.0028409090909090914,c2,Non-plasma B cells
TCGA-SY-A9G0,0.0497159090909091,c2,Non-plasma B cells
TCGA-ZF-AA54,0.0014204545454545457,c2,Non-plasma B cells
TCGA-DK-A1A5,0.011363636363636366,c2,Non-plasma B cells
TCGA-4Z-AA7N,0.26988636363636365,c2,Non-plasma B cells
TCGA-DK-AA6M,0.0014204545454545457,c2,Non-plasma B cells
TCGA-BT-A3PK,0.004261363636363637,c2,Non-plasma B cells
TCGA-FD-A62P,0.007102272727272728,c2,Non-plasma B cells
TCGA-DK-A1AC,0.0014204545454545457,c2,Non-plasma B cells
TCGA-FD-A43U,0.0014204545454545457,c2,Non-plasma B cells
TCGA-FD-A3B8,0.04119318181818182,c2,Non-plasma B cells
TCGA-FD-A6TD,0.0014204545454545457,c2,Non-plasma B cells
TCGA-FD-A62S,0.0,c2,Non-plasma B cells
TCGA-FD-A3B4,0.0497159090909091,c2,Non-plasma B cells
TCGA-XF-A9SK,0.0028409090909090914,c2,Non-plasma B cells
TCGA-UY-A9PF,0.014204545454545456,c2,Non-plasma B cells
TCGA-FD-A3SQ,0.011363636363636366,c2,Non-plasma B cells
TCGA-DK-AA6S,0.0028409090909090914,c2,Non-plasma B cells
TCGA-S5-A6DX,0.0,c2,Non-plasma B cells
TCGA-CU-A0YO,0.0014204545454545457,c2,Non-plasma B cells
TCGA-E7-A8O7,0.008522727272727274,c2,Non-plasma B cells
TCGA-K4-A83P,0.15340909090909094,c2,Non-plasma B cells
TCGA-DK-A6B2,0.004261363636363637,c2,Non-plasma B cells
TCGA-UY-A78P,0.0014204545454545457,c2,Non-plasma B cells
TCGA-GC-A3OO,0.008522727272727274,c2,Non-plasma B cells
TCGA-DK-A1AF,0.0028409090909090914,c2,Non-plasma B cells
TCGA-DK-A2I2,0.0014204545454545457,c2,Non-plasma B cells
TCGA-XF-A9SP,0.0014204545454545457,c2,Non-plasma B cells
TCGA-DK-A3IT,0.004261363636363637,c2,Non-plasma B cells
TCGA-BT-A2LB,0.0028409090909090914,c2,Non-plasma B cells
TCGA-BT-A20R,0.0014204545454545457,c2,Non-plasma B cells
TCGA-GD-A3OP,0.0028409090909090914,c2,Non-plasma B cells
TCGA-DK-AA6Q,0.11363636363636365,c0,CD4 T
TCGA-BT-A3PJ,0.4318181818181819,c0,CD4 T
TCGA-XF-A8HE,0.09090909090909093,c0,CD4 T
TCGA-ZF-A9RD,0.44318181818181823,c0,CD4 T
TCGA-G2-A2EO,0.27272727272727276,c0,CD4 T
TCGA-4Z-AA86,0.5113636363636365,c0,CD4 T
TCGA-4Z-AA7W,0.2272727272727273,c0,CD4 T
TCGA-GC-A3RC,0.3295454545454546,c0,CD4 T
TCGA-XF-AAN5,0.3068181818181819,c0,CD4 T
TCGA-FD-A3B6,0.13636363636363638,c0,CD4 T
TCGA-ZF-AA58,0.3636363636363637,c0,CD4 T
TCGA-XF-A9T8,0.125,c0,CD4 T
TCGA-E7-A7XN,0.15909090909090912,c0,CD4 T
TCGA-UY-A9PH,0.2840909090909091,c0,CD4 T
TCGA-GU-A762,0.5,c0,CD4 T
TCGA-XF-A9SJ,0.20454545454545456,c0,CD4 T
TCGA-DK-A3WW,0.09090909090909093,c0,CD4 T
TCGA-E7-A97P,0.14772727272727273,c0,CD4 T
TCGA-XF-A9SI,0.47727272727272735,c0,CD4 T
TCGA-E7-A7DV,0.2613636363636364,c0,CD4 T
TCGA-ZF-A9R7,0.2840909090909091,c0,CD4 T
TCGA-K4-A5RJ,0.37500000000000006,c0,CD4 T
TCGA-LC-A66R,0.3295454545454546,c0,CD4 T
TCGA-2F-A9KO,0.34090909090909094,c0,CD4 T
TCGA-DK-A3WX,0.18181818181818185,c0,CD4 T
TCGA-DK-A3IU,0.2840909090909091,c0,CD4 T
TCGA-G2-AA3C,0.07954545454545456,c0,CD4 T
TCGA-GU-A766,0.5227272727272728,c0,CD4 T
TCGA-ZF-A9RN,0.29545454545454547,c0,CD4 T
TCGA-G2-A2EF,0.3295454545454546,c0,CD4 T
TCGA-4Z-AA7Q,0.18181818181818185,c0,CD4 T
TCGA-XF-A9T5,0.21590909090909094,c0,CD4 T
TCGA-ZF-A9RF,0.34090909090909094,c0,CD4 T
TCGA-BT-A20J,0.3636363636363637,c0,CD4 T
TCGA-XF-A9SM,0.5113636363636365,c0,CD4 T
TCGA-XF-A8HD,0.07954545454545456,c0,CD4 T
TCGA-GC-A3WC,0.25,c0,CD4 T
TCGA-GC-A6I1,0.2840909090909091,c0,CD4 T
TCGA-GC-A6I3,0.3295454545454546,c0,CD4 T
TCGA-ZF-AA4V,0.10227272727272728,c0,CD4 T
TCGA-FD-A5C1,0.4090909090909091,c0,CD4 T
TCGA-XF-AAN2,0.11363636363636365,c0,CD4 T
TCGA-K4-A54R,0.14772727272727273,c0,CD4 T
TCGA-DK-A2I4,0.3636363636363637,c0,CD4 T
TCGA-BT-A20O,0.5340909090909092,c0,CD4 T
TCGA-K4-A5RH,0.3068181818181819,c0,CD4 T
TCGA-FD-A5BT,0.25,c0,CD4 T
TCGA-FD-A62N,0.6250000000000001,c0,CD4 T
TCGA-DK-A6B5,0.15909090909090912,c0,CD4 T
TCGA-FD-A43P,0.465909090909091,c0,CD4 T
TCGA-XF-A9SY,0.4545454545454546,c0,CD4 T
TCGA-E7-A3X6,0.25,c0,CD4 T
TCGA-BT-A42F,0.14772727272727273,c0,CD4 T
TCGA-BT-A42E,0.17045454545454547,c0,CD4 T
