,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-VS-AA62-01A,0.012,0.000,0.016,0.076,0.002,0.000,0.701,0.013,0.038,0.030,0.002,0.092,0.000,0.000,0.016,0.001
TCGA-JW-A5VL-01A,0.000,0.000,0.009,0.069,0.000,0.000,0.775,0.023,0.045,0.000,0.003,0.072,0.000,0.000,0.002,0.000
TCGA-EK-A2IR-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.972,0.000,0.015,0.001,0.002,0.010,0.000,0.000,0.000,0.000
TCGA-VS-A9UD-01A,0.011,0.000,0.026,0.086,0.005,0.000,0.635,0.032,0.016,0.000,0.003,0.183,0.000,0.000,0.000,0.001
TCGA-VS-A9UR-01A,0.000,0.000,0.000,0.037,0.000,0.000,0.869,0.034,0.014,0.026,0.018,0.000,0.000,0.000,0.000,0.000
TCGA-FU-A3EO-01A,0.000,0.000,0.002,0.009,0.000,0.000,0.893,0.018,0.012,0.014,0.000,0.049,0.000,0.000,0.002,0.000
TCGA-JX-A3Q0-01A,0.001,0.000,0.035,0.030,0.013,0.000,0.791,0.020,0.019,0.001,0.003,0.085,0.000,0.000,0.003,0.001
TCGA-VS-A8QH-01A,0.000,0.000,0.000,0.009,0.000,0.000,0.960,0.007,0.007,0.000,0.002,0.014,0.000,0.000,0.000,0.000
TCGA-EK-A2RM-01A,0.000,0.000,0.005,0.006,0.000,0.000,0.840,0.000,0.015,0.081,0.009,0.033,0.000,0.000,0.009,0.000
TCGA-ZJ-AAX8-01A,0.006,0.000,0.017,0.038,0.005,0.000,0.688,0.016,0.048,0.130,0.004,0.029,0.005,0.000,0.013,0.001
TCGA-DR-A0ZL-01A,0.000,0.002,0.007,0.002,0.000,0.000,0.955,0.006,0.019,0.000,0.004,0.003,0.000,0.000,0.002,0.000
TCGA-2W-A8YY-01A,0.012,0.000,0.002,0.005,0.012,0.000,0.857,0.010,0.012,0.030,0.007,0.051,0.000,0.000,0.000,0.000
TCGA-BI-A0VR-01A,0.022,0.000,0.033,0.048,0.006,0.000,0.740,0.032,0.046,0.030,0.005,0.034,0.000,0.000,0.002,0.001
TCGA-FU-A23L-01A,0.007,0.000,0.013,0.040,0.023,0.000,0.781,0.043,0.014,0.026,0.012,0.034,0.001,0.000,0.005,0.000
TCGA-VS-A8EJ-01A,0.009,0.000,0.001,0.002,0.002,0.000,0.906,0.016,0.021,0.002,0.005,0.034,0.000,0.000,0.002,0.000
TCGA-DS-A0VK-01A,0.000,0.000,0.004,0.003,0.003,0.000,0.852,0.000,0.055,0.043,0.006,0.032,0.000,0.000,0.000,0.000
TCGA-LP-A4AX-01A,0.022,0.000,0.007,0.100,0.039,0.000,0.611,0.005,0.077,0.036,0.017,0.078,0.000,0.000,0.008,0.001
TCGA-EK-A2RJ-01A,0.023,0.000,0.011,0.051,0.016,0.000,0.762,0.003,0.035,0.000,0.020,0.075,0.000,0.000,0.002,0.001
TCGA-JW-A852-01A,0.000,0.000,0.014,0.002,0.000,0.000,0.925,0.017,0.014,0.000,0.002,0.017,0.000,0.000,0.002,0.005
TCGA-Q1-A73S-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.954,0.003,0.009,0.003,0.009,0.019,0.000,0.000,0.002,0.000
TCGA-ZJ-AAXU-01A,0.045,0.005,0.017,0.032,0.007,0.000,0.824,0.013,0.023,0.004,0.001,0.014,0.000,0.000,0.012,0.002
TCGA-C5-A1MI-01A,0.006,0.000,0.007,0.022,0.049,0.000,0.803,0.019,0.027,0.037,0.006,0.021,0.001,0.000,0.000,0.000
TCGA-VS-A8QA-01A,0.000,0.000,0.000,0.059,0.000,0.000,0.894,0.026,0.000,0.000,0.001,0.018,0.000,0.000,0.000,0.000
TCGA-EA-A5ZD-01A,0.000,0.000,0.033,0.010,0.002,0.000,0.760,0.041,0.056,0.017,0.008,0.054,0.000,0.000,0.013,0.005
TCGA-XS-A8TJ-01A,0.000,0.000,0.033,0.003,0.015,0.000,0.785,0.041,0.040,0.017,0.005,0.051,0.001,0.000,0.005,0.004
TCGA-C5-A7CO-01A,0.000,0.000,0.000,0.016,0.000,0.000,0.929,0.018,0.015,0.000,0.000,0.020,0.000,0.000,0.002,0.000
TCGA-MY-A5BF-01A,0.000,0.000,0.002,0.069,0.001,0.000,0.827,0.035,0.026,0.000,0.002,0.037,0.000,0.000,0.001,0.000
