,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-CZ-5463-01A,0.002,0.001,0.001,0.010,0.014,0.000,0.000,0.197,0.000,0.079,0.169,0.000,0.000,0.005,0.000,0.520,0.520
TCGA-B4-5844-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.515,0.000,0.178,0.057,0.001,0.005,0.013,0.002,0.223,0.223
TCGA-BP-4963-01A,0.003,0.001,0.005,0.022,0.002,0.000,0.002,0.250,0.000,0.157,0.233,0.000,0.000,0.013,0.000,0.311,0.311
TCGA-B8-5546-01A,0.001,0.002,0.002,0.004,0.000,0.000,0.000,0.103,0.029,0.057,0.085,0.004,0.000,0.003,0.000,0.710,0.710
TCGA-B8-5165-01A,0.005,0.000,0.008,0.006,0.001,0.011,0.001,0.370,0.035,0.187,0.119,0.010,0.000,0.009,0.000,0.238,0.238
TCGA-CW-5587-01A,0.007,0.001,0.030,0.019,0.046,0.000,0.002,0.223,0.003,0.142,0.256,0.000,0.001,0.009,0.000,0.260,0.260
TCGA-BP-4983-01A,0.026,0.001,0.048,0.011,0.094,0.000,0.001,0.039,0.143,0.003,0.257,0.000,0.000,0.007,0.000,0.370,0.370
TCGA-BP-4177-01A,0.003,0.000,0.002,0.000,0.000,0.007,0.004,0.225,0.082,0.194,0.035,0.002,0.000,0.004,0.000,0.440,0.440
TCGA-B8-4151-01A,0.005,0.000,0.000,0.001,0.000,0.000,0.000,0.223,0.001,0.109,0.105,0.000,0.000,0.002,0.000,0.553,0.553
TCGA-MM-A84U-01A,0.007,0.000,0.005,0.001,0.001,0.000,0.001,0.172,0.115,0.173,0.152,0.000,0.008,0.000,0.000,0.365,0.365
TCGA-A3-3365-01A,0.001,0.001,0.006,0.007,0.004,0.002,0.008,0.374,0.046,0.231,0.087,0.013,0.009,0.009,0.000,0.204,0.204
TCGA-BP-4807-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.168,0.074,0.154,0.238,0.000,0.005,0.008,0.000,0.350,0.350
TCGA-A3-A8OW-01A,0.007,0.001,0.011,0.024,0.016,0.000,0.001,0.434,0.000,0.192,0.083,0.004,0.000,0.008,0.000,0.220,0.220
TCGA-CZ-4859-01A,0.010,0.000,0.001,0.001,0.000,0.000,0.000,0.214,0.000,0.154,0.080,0.000,0.000,0.003,0.000,0.537,0.537
TCGA-CZ-5453-01A,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.280,0.000,0.139,0.085,0.000,0.001,0.003,0.000,0.483,0.483
TCGA-B2-5633-01B,0.009,0.024,0.031,0.063,0.007,0.007,0.025,0.247,0.035,0.134,0.165,0.017,0.009,0.035,0.001,0.190,0.190
TCGA-CZ-5458-01A,0.002,0.001,0.017,0.005,0.012,0.001,0.016,0.343,0.001,0.155,0.121,0.000,0.000,0.005,0.000,0.322,0.322
TCGA-BP-4354-01A,0.000,0.000,0.024,0.020,0.022,0.000,0.000,0.115,0.172,0.068,0.321,0.000,0.001,0.033,0.046,0.179,0.179
TCGA-B8-A54E-01A,0.011,0.000,0.007,0.000,0.000,0.000,0.001,0.037,0.000,0.023,0.172,0.000,0.000,0.002,0.000,0.745,0.745
TCGA-DV-5568-01A,0.000,0.000,0.004,0.003,0.025,0.000,0.001,0.199,0.084,0.182,0.144,0.000,0.000,0.002,0.000,0.356,0.356
TCGA-B8-5162-01A,0.081,0.001,0.022,0.001,0.047,0.000,0.001,0.198,0.090,0.133,0.330,0.000,0.000,0.011,0.000,0.083,0.083
TCGA-AK-3460-01A,0.003,0.000,0.000,0.004,0.001,0.000,0.000,0.326,0.002,0.184,0.130,0.001,0.009,0.005,0.000,0.334,0.334
TCGA-CJ-5677-01A,0.009,0.000,0.006,0.000,0.003,0.000,0.000,0.120,0.210,0.080,0.226,0.000,0.000,0.000,0.000,0.344,0.344
