"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.G7.6797.01A",0.371860776941328,0,0,0,0,0.0946657826798869,0.533473440378786
"TCGA.IZ.8196.01A",0.172794951595871,0,0,0,0,0.151475235814251,0.675729812589878
"TCGA.P4.A5EB.01A",0.491074855479673,0,0,0.13152377101294,0,0.0214231934022997,0.355978180105087
"TCGA.BQ.7058.01A",0.760113786475555,0,0,0.0597287805942572,0,0.0321254770137141,0.148031955916473
"TCGA.B9.A8YI.01A",0.797963718111126,0,0,0.05077486008953,0,0.00912682419954849,0.142134597599795
"TCGA.HE.7128.01A",0.160997067516135,0.000173547973815631,0,0.429339853456977,0.000605201778620437,0.0571665869781965,0.351717742296256
"TCGA.4A.A93Y.01A",0.00335680130212225,0,0,0.440959513104609,0,0.303678338910159,0.25200534668311
"TCGA.HE.A5NF.01A",0.587025934747846,0,0,0.196963190176931,0,0.0481522057746828,0.16785866930054
"TCGA.B1.A654.01A",0.270767785613218,0,0,0.00118376436141601,0.000311119098820399,0.158984220928915,0.568753109997631
"TCGA.DW.7834.01A",0.369851797759409,0,0,0.0784845146864653,0,0.0962909016287006,0.455372785925425
"TCGA.A4.8516.01A",0.554550224622463,0,0,0.0277442367312233,0,0.0243948171783676,0.393310721467946
"TCGA.P4.A5E7.01A",0.181659735637296,0.00179196788128496,0,0.0208531096832745,0,0.200086875515051,0.595608311283094
"TCGA.IA.A83T.01A",0.28154563276047,0,0,0.417116800306879,0,0.0765400709465899,0.224797495986061
"TCGA.G7.A8LC.01A",0.758169448083298,0,0,0,0,0.0170342670782304,0.224796284838472
"TCGA.P4.AAVO.01A",0.814673182048288,0,0,0.0274866148810329,0,0.0251716577849077,0.132668545285771
"TCGA.A4.8311.01A",0.882451332705656,0,0,0,0,0.0113527935347376,0.106195873759606
"TCGA.Y8.A8RY.01A",0.368422923794751,0,0,0.0795095216067587,0.000128313060449882,0.0624005971019806,0.48953864443606
"TCGA.A4.A57E.01A",0.491349514260975,0,0,0.10156482536772,0,0.070968536686374,0.336117123684932
"TCGA.PJ.A5Z8.01A",0.0873605310788688,0,0,0.138604468600614,0,0.213435124874729,0.560599875445787
"TCGA.KV.A74V.01A",0.593459700817956,0,0,0.0274460861681765,0,0.0346323578552723,0.344461855158595
"TCGA.2Z.A9JL.01A",0.43127201698773,0.00212342982128214,0,0.0239617616491437,0,0.0716006921069777,0.471042099434867
"TCGA.DW.7963.01B",0.836521317840353,0,0,0.0130636031563874,0,0.0124788015309349,0.137936277472325
"TCGA.B1.A47N.01A",0.650580458939364,0,0,0,0,0.0841306514993004,0.265288889561336
"TCGA.5P.A9KH.01A",0.470059944027196,0,0,0.00249203654088942,0,0.00260074177068996,0.524847277661225
"TCGA.EV.5902.01A",0.252408242288248,0,0,0,0,0.0883424947948076,0.659249262916944
"TCGA.F9.A4JJ.01A",0.211415940471172,0.000384543446613704,0.00269007397624387,0,0.00617201628001238,0.165502488086623,0.613834937739335
"TCGA.Y8.A8S1.01A",0.0880056872057651,0,0,0.458765675882614,0,0.207518433993382,0.245710202918239
"TCGA.GL.A9DC.01A",0.270542396827851,0,0,0.0171599803044866,0.00338558245166954,0.0622526013119953,0.646659439103998
"TCGA.BQ.5889.01A",0.230361136699321,0,0,0.0659770237700546,0,0.324328228619098,0.379333610911527
"TCGA.BQ.5882.01A",0.212754180978566,0,0,0.0929894198951679,0,0.157253052538926,0.53700334658734
"TCGA.A4.7997.01A",0.205685043715879,0,0,0.057717767951943,0,0.071517086246677,0.665080102085501
"TCGA.IA.A40U.01A",0.386318509123335,0,0,0.0386373886554498,0.000943573550627969,0.0590397407864152,0.515060787884172
"TCGA.DW.7838.01A",0.329627773370568,0,0,0.277655375545932,0,0.0796981002032553,0.313018750880244
"TCGA.HE.7129.01A",0.224246340961974,0,0,0,0.00107609780598978,0.0343055992735054,0.740371961958531
"TCGA.BQ.5887.01A",0.0164739640002383,0,0,0.149397122834015,0,0.511347325488475,0.322781587677272
"TCGA.P4.A5EA.01A",0.447482579299569,0,0,0.0531554655905914,0,0.205078539973777,0.294283415136062
"TCGA.UZ.A9PL.01A",0.446554539357541,0,0,0,0,0.00866307492897658,0.544782385713482
"TCGA.HE.A5NL.01A",0.893527182727348,0,0,0.0193365777098246,0,0.0181161266932092,0.0690201128696179
"TCGA.J7.A8I2.01A",0.7126232051295,0,0,0,0,0.016431272487589,0.270945522382911
"TCGA.G7.6793.01A",0.0433282342682075,0,0,0.0944390274575415,0.000209230203574038,0.505080669527774,0.356942838542903
"TCGA.UZ.A9PK.01A",0.701606796614931,0,0,0.0315777819170982,0,0.0335920963538809,0.23322332511409
"TCGA.GL.6846.01A",0.290517132630768,0,0,0,0,0.170847222665965,0.538635644703267
"TCGA.5P.A9JW.01A",0.489231340218519,0,0,0.178108732764995,0,0.0300363370080853,0.3026235900084
"TCGA.DW.7842.01A",0.149860689706931,0,0,0,0,0.135370565986513,0.714768744306556
"TCGA.UZ.A9Q0.01A",0.908504287551387,0,0,0,0,0.0118317111603936,0.079664001288219
"TCGA.UZ.A9PN.01A",0.194260670555909,0,0,0.00211275757716864,0,0.415973421145981,0.387653150720941
"TCGA.5P.A9JY.01A",0.789714878875666,0,0,0,0,0.00884391907140202,0.201441202052932
