"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.C4.A0F1.01A",0.349646861233068,0,0,0,0,0.296969505008143,0.353383633758789
"TCGA.E5.A4U1.01A",0.681044198713754,0.00264729816049551,0,0,0,0.0302813822491235,0.286027120876627
"TCGA.FD.A3NA.01A",0.284313360290307,0,0,0.0147393100107147,0,0.186244216496043,0.514703113202935
"TCGA.KQ.A41O.01A",0.967965079002717,0,0,0,0,0,0.0320349209972828
"TCGA.CF.A47V.01A",0.778198586860531,0,0,0,0,0.0237175069087546,0.198083906230715
"TCGA.FT.A61P.01A",0.307179846264667,0,0,0.0157408414091757,0,0.40095062138297,0.276128690943188
"TCGA.BT.A20J.01A",0.264084798204461,0,0,0.0562445926651469,0,0.141916329253742,0.537754279876649
"TCGA.FD.A5BR.01A",0.674841157265945,0,0,0,0,0.144884147166926,0.180274695567129
"TCGA.ZF.AA56.01A",0.157414401725651,0,0.00115643675780027,0.0584145211781498,0,0.250626447926168,0.532388192412231
"TCGA.XF.AAML.01A",0.381664349047331,0,0,0,0,0.0096390179099126,0.608696633042757
"TCGA.DK.A6B5.01A",0.449456334810022,0,0,0.0215981813517306,0,0.0963341689476728,0.432611314890575
"TCGA.DK.AA6Q.01A",0.330915259237054,0,0,0.067214902443004,0.00050399989876195,0.0164951173480568,0.584870721073123
"TCGA.ZF.AA4U.01A",0.573109661810939,0,0,0,0,0,0.426890338189061
"TCGA.K4.A6MB.01A",0.440078626201511,0,0,0,0,0.367823901027581,0.192097472770908
"TCGA.4Z.AA82.01A",0.252241199579382,0,0,0,0,0.329748391194924,0.418010409225694
"TCGA.FD.A3B5.01A",0.227647470876529,0,0,0,0,0.259659078671908,0.512693450451563
"TCGA.CU.A3QU.01A",0.457857000271318,0,0,0.0357170359676843,0,0.000290744472143047,0.506135219288855
"TCGA.GV.A3QK.01B",0.872855423972877,0,0,0,0,0.000141767929675624,0.127002808097447
"TCGA.DK.A6AW.01A",0.67071949328367,0,0,0,0,0.0455875316085928,0.283692975107737
"TCGA.FD.A3N6.01A",0.287285411132559,0,0,0.00387757110219933,0,0.161610300419616,0.547226717345626
"TCGA.G2.A3IB.01A",0.256385837491354,0,0,0.00108142386050871,0,0.10097020742914,0.641562531218997
"TCGA.BL.A5ZZ.01A",0,0,0,0.0142456831841382,0,0.627156703080933,0.358597613734929
"TCGA.XF.A8HF.01A",0.784206379715691,0,0,0,0,0.130795993631827,0.0849976266524821
"TCGA.XF.AAN1.01A",0.62379076468557,0,0,0,0,0.0603825323155197,0.31582670299891
"TCGA.DK.A2I6.01A",0.348819827925109,0,0,0,0,0.200932819409718,0.450247352665173
"TCGA.XF.A9SY.01A",0.0721438403248343,0,0,0.0353703179655823,0,0.407029671887788,0.485456169821796
"TCGA.K4.A3WV.01A",0.451845195138154,0,0,0.00156673953494769,0,0.143991776218156,0.402596289108742
"TCGA.FD.A6TE.01A",0.561255002779968,0,0,0,0,0.0128464468733677,0.425898550346665
"TCGA.GU.AATQ.01A",0.563518067508638,0,0,0,0,0.106881330361543,0.329600602129819
"TCGA.PQ.A6FN.01A",0.214885291053696,0.00198306301184657,0,0.0206829892185584,0,0.339741774169292,0.422706882546608
"TCGA.CF.A47X.01A",0.793598002361449,0,0,0,0,0.00674174897879439,0.199660248659756
"TCGA.ZF.A9RC.01A",0.317930859426773,0,0,0,0,0.504113274823448,0.177955865749778
"TCGA.E7.A4IJ.01A",0.574120336390471,0,0,0.0025948663295828,0,0.0486190015690405,0.374665795710905
"TCGA.DK.A1AG.01A",0.392639502565882,0,0,0,0,0.0644825234503623,0.542877973983756
"TCGA.4Z.AA7S.01A",0.589111796553442,0,0,0,0,0.0765694646667781,0.33431873877978
"TCGA.DK.A1A6.01A",0.289156411483491,0,0.00498217368107471,0,0,0.127833176733114,0.57802823810232
"TCGA.XF.AAMZ.01A",0.654386723666401,0,0,0,0,0.100623048842092,0.244990227491507
"TCGA.CF.A3MG.01A",0.452803550967055,0,0,0,0,0.0385389603739002,0.508657488659045
"TCGA.K4.AAQO.01A",0.21216851469507,0.00216771228177999,0,0,0,0.451323834721549,0.334339938301601
"TCGA.FD.A3SM.01A",0.283322215199709,0,0,0.0763017886680167,0,0.342372138119813,0.298003858012461
"TCGA.YC.A89H.01A",0.594276624251391,0,0,0,0,0.207122545447944,0.198600830300665
"TCGA.GU.AATO.01A",0.331671925830375,0.000530483346535374,0,0.0632505188598649,0,0.246790198690153,0.357756873273071
"TCGA.DK.A6B6.01A",0.880466607057458,0,0,0,0,0,0.119533392942542
"TCGA.XF.A9SJ.01A",0.467674841916452,0,0,0.017527640524617,0,0.207843460035968,0.306954057522963
"TCGA.XF.A8HH.01A",0.562014148824069,0,0,0,0,0.291621405374849,0.146364445801082
"TCGA.XF.A9SZ.01A",0.0621414276731843,0,0,0.0382241628598592,0,0.521390693538782,0.378243715928175
"TCGA.G2.A2EC.01A",0.152094707978565,0,0,0,0,0.531155257334977,0.316750034686458
"TCGA.FJ.A3ZF.01A",0.73929579247713,0,0,0,0,0.0188038601879335,0.241900347334936
"TCGA.XF.A9SH.01A",0.90701812022174,0,0,0,0,0.0481790994823142,0.0448027802959459
"TCGA.G2.A2EL.01A",0.283024496762545,0,0,0,0,0.0659790137492833,0.650996489488171
"TCGA.GU.A763.01A",0.504008472489638,0.160545566403475,0,0,0,0.0248120452167659,0.310633915890121
"TCGA.FD.A6TB.01A",0.420532900272371,0,0,0.121971475161016,0,0.271579866531407,0.185915758035206
"TCGA.DK.A1AA.01A",0.333460563559932,0,0,0,0,0.127607302258511,0.538932134181557
"TCGA.DK.A3IS.01A",0.490525334270417,0,0,0,0,0.0160860372855139,0.493388628444069
"TCGA.DK.A3WY.01A",0.0356847289030655,0.140355645923853,0.0656832500039151,0.0557767728551758,0,0.260726907253289,0.441772695060702
"TCGA.UY.A78L.01A",0.504548152948609,0,0,0.054705409914417,0,0.269604286756199,0.171142150380775
"TCGA.FD.A3SO.01A",0.213849889833901,0,0,0.0145609036892418,0,0.460320364067016,0.311268842409841
"TCGA.4Z.AA86.01A",0,0,0,0.0470315273543418,0,0.295334563892251,0.657633908753407
"TCGA.G2.A2EO.01A",0.0963528311797188,0,0,0.061711761182672,0,0.539420004346461,0.302515403291149
"TCGA.XF.A9T6.01A",0.239313095814991,0,0,0,0,0.130847535398912,0.629839368786097
"TCGA.GV.A40G.01A",0.710521856613976,0,0,0,0,0.00646012344612505,0.283018019939899
"TCGA.XF.A9T0.01A",0.356270983823376,0,0,0,0,0.327096796616443,0.316632219560181
