"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.AA.3815.01A",0.369325982365585,0,0,0.0168652146637854,0,0.151803612295229,0.462005190675401
"TCGA.CK.4951.01A",0.420493550798049,0,0,0.00734130551520443,0,0.247338548109345,0.324826595577402
"TCGA.CK.6748.01A",0.145118405122101,0,0,0.0146209319595802,0,0.706662170720485,0.133598492197834
"TCGA.CA.5255.01A",0.889157524705508,0,0,0,0,0.0212513829636657,0.0895910923308258
"TCGA.CK.4952.01A",0.302256261130818,0,0,0,0,0.185921280203727,0.511822458665456
"TCGA.AZ.4315.01A",0.350635795075263,0.00213037758724354,0,0,0,0.222759681036639,0.424474146300855
"TCGA.AA.3869.01A",0.490593006366661,0,0.000498869508730206,0.00775251206273143,0,0.120456077746932,0.380699534314945
"TCGA.G4.6626.01A",0.588346529204485,0,0,0,0,0.105427330870191,0.306226139925324
"TCGA.DM.A1D7.01A",0.484427787206577,0,0,0,0,0.0945630473922462,0.421009165401177
"TCGA.AA.3531.01A",0.480686454718516,0,0,0,0,0.171527118090041,0.347786427191444
"TCGA.A6.5662.01A",0.0605988585515864,0,0,0.00269237568871656,0,0.382764299983029,0.553944465776668
"TCGA.CM.4744.01A",0.228391761855582,0.116620961331673,0.0224913779494863,0,0,0.0435100504889761,0.588985848374283
"TCGA.D5.5540.01A",0.107165665410986,0.472825762049153,0.000132923800714515,0,0,0.141688794427556,0.278186854311591
"TCGA.AZ.6608.01A",0.928624943123501,0,0,0,0,0,0.0713750568764988
"TCGA.AA.3518.01A",0.482485428257972,0,0,0.00269047558103079,0,0.0962210949594056,0.418603001201592
"TCGA.CM.5863.01A",0.432201876437796,0,0,0,0,0.319473011711902,0.248325111850303
"TCGA.A6.5666.01A",0.309854656434975,0,0,0,0,0.166474727445207,0.523670616119818
"TCGA.DM.A280.01A",0.875767471815565,0,0,0,0,0.0441739425548026,0.0800585856296322
"TCGA.AA.3973.01A",0.461954918954676,0,0,0,0,0.25679905325687,0.281246027788454
"TCGA.CM.4748.01A",0.180485114116896,0,0,0,0,0.350568533958118,0.468946351924986
"TCGA.D5.6530.01A",0.570700721921647,0,0,0.000271639549109401,0,0.16219782817671,0.266829810352533
"TCGA.A6.6137.01A",0.295668619892353,0,0,0,0,0.119874706759648,0.584456673347999
"TCGA.DM.A1D6.01A",0.69069951496331,0,0,0,0,0.0572035890881652,0.252096895948525
"TCGA.D5.6923.01A",0.079351377032604,0,0,0,0,0.74154596027751,0.179102662689886
"TCGA.A6.2681.01A",0.11580777778551,0,0,0.000817836301242547,0,0.471668623111957,0.411705762801291
"TCGA.F4.6463.01A",0.248733655301254,0,0,0.000333358152790311,0,0.407826498851938,0.343106487694018
"TCGA.AZ.6599.01A",0.628909173113287,0,0,0,0,0.00701704150339035,0.364073785383323
"TCGA.D5.6532.01A",0.223636476229944,0.00382444738693086,0,0,0,0.136712946240221,0.635826130142904
"TCGA.AA.3489.01A",0.0344907282451626,0,0,0.0237599396301367,0,0.469501038035289,0.472248294089412
"TCGA.CM.6171.01A",0.315463346540294,0,0.00165502604548525,0,0,0.0944361002931489,0.588445527121072
"TCGA.AA.A00R.01A",0.631053545817831,0,0,0.0245096724819452,0,0.0480021003364121,0.296434681363812
"TCGA.DM.A28C.01A",0.918789378824557,0,0,0,0,0.0252588264010238,0.0559517947744188
"TCGA.AA.A01T.01A",0.917891968453262,0,0,0,0,0.018172125374665,0.0639359061720733
"TCGA.AA.A02E.01A",0.473495415269131,0,0,0,0,0.128306382005412,0.398198202725457
"TCGA.CM.5860.01A",0.0158563754353257,0.000995322925489019,0.00079552295323464,0.00886447588782192,0,0.656491970223082,0.316996332575046
"TCGA.A6.6141.01A",0.551277399159875,0,0,0,0,0.154768152966367,0.293954447873758
"TCGA.AA.A00D.01A",0.619354086387287,0,0,0.0216252464872723,0,0.0931849886168864,0.265835678508554
"TCGA.G4.6628.01A",0.0986183046238424,0.000388352644753085,0.00459072698896638,0.034490203295681,0,0.133641739487471,0.728270672959286
"TCGA.AA.3688.01A",0.29503692532953,0.00367459590888924,0,0.00458243851904182,0,0.168471500524686,0.528234539717853
"TCGA.AA.3492.01A",0.0449968722281678,0.0596392600026775,0.00330020311724919,0.0124612200917837,0,0.341597638618918,0.538004805941204
"TCGA.AA.3819.01A",0.844264356085724,0,0,0,0,0.0576514045042714,0.098084239410005
"TCGA.A6.2678.01A",0.259846503465531,0,0,0,0,0.134478196976869,0.6056752995576
"TCGA.AA.3521.01A",0.62528462043816,0,0,0,0,0.178989614267384,0.195725765294456
"TCGA.DM.A1DA.01A",0.521839045651721,0,0,0,0,0.0941783437653613,0.383982610582917
"TCGA.AA.3864.01A",0.259988606199417,0.00243444423223254,0.00203063838126265,0,0,0.260804175998431,0.474742135188657
"TCGA.F4.6855.01A",0.097993913639344,0,0,0.000129383385182176,0,0.654876788367732,0.246999914607742
"TCGA.F4.6856.01A",0.0909493693686415,0,0.00479983363935949,0,0,0.20443586631839,0.699814930673609
"TCGA.DM.A0X9.01A",0.722646551470519,0,0,0.00118416470138835,0,0.0818524164972817,0.194316867330811
"TCGA.A6.5659.01A",0.00159706542206758,0,0,0.00603928125993094,0,0.416123792181575,0.576239861136427
"TCGA.AZ.6598.01A",0.453420739584112,0,0,0.000580249061272459,0,0.193949130658213,0.352049880696402
"TCGA.AA.3519.01A",0.425918987629679,0,0,0,0,0.101091130030407,0.472989882339913
"TCGA.DM.A1HB.01A",0.668570642743883,0,0,0,0,0.117249199180667,0.214180158075449
"TCGA.A6.A567.01A",0.763256756496626,0,0,0,0,0.102641137445917,0.134102106057457
"TCGA.AA.3970.01A",0.49452915707814,0,0,0.0167462125435256,0,0.070240142566495,0.418484487811839
"TCGA.CA.5796.01A",0.425711996907599,0,0,0,0,0.0275073006930894,0.546780702399312
"TCGA.5M.AAT6.01A",0.139182544763821,0,0,0.0318087416651991,0,0.358174879084703,0.470833834486276
