,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-F4-6856-01A,0.006,0.000,0.011,0.009,0.012,0.000,0.009,0.026,0.039,0.007,0.010,0.003,0.000,0.000,0.000,0.867,0.867
TCGA-DM-A0X9-01A,0.000,0.000,0.002,0.009,0.001,0.000,0.009,0.014,0.026,0.002,0.018,0.002,0.000,0.000,0.000,0.917,0.917
TCGA-A6-5659-01A,0.001,0.000,0.005,0.001,0.000,0.001,0.004,0.034,0.046,0.015,0.015,0.005,0.000,0.000,0.000,0.873,0.873
TCGA-AZ-6598-01A,0.000,0.000,0.014,0.012,0.002,0.000,0.000,0.016,0.032,0.000,0.051,0.001,0.000,0.000,0.000,0.871,0.871
TCGA-AA-3519-01A,0.025,0.000,0.010,0.003,0.000,0.000,0.020,0.029,0.018,0.015,0.016,0.001,0.000,0.001,0.000,0.862,0.862
TCGA-DM-A1HB-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.015,0.012,0.000,0.012,0.002,0.000,0.002,0.000,0.952,0.952
TCGA-A6-A567-01A,0.000,0.000,0.002,0.005,0.000,0.000,0.008,0.025,0.042,0.013,0.007,0.002,0.000,0.000,0.000,0.896,0.896
TCGA-AA-3970-01A,0.026,0.000,0.016,0.000,0.004,0.000,0.024,0.037,0.005,0.014,0.041,0.004,0.000,0.000,0.000,0.826,0.826
TCGA-CA-5796-01A,0.018,0.000,0.014,0.001,0.001,0.000,0.016,0.031,0.000,0.000,0.023,0.001,0.000,0.000,0.000,0.893,0.893
TCGA-5M-AAT6-01A,0.011,0.001,0.024,0.010,0.026,0.000,0.009,0.043,0.127,0.018,0.077,0.002,0.000,0.000,0.000,0.650,0.650
TCGA-CM-6163-01A,0.016,0.004,0.025,0.002,0.007,0.001,0.018,0.036,0.054,0.001,0.037,0.003,0.000,0.000,0.000,0.796,0.796
TCGA-AD-6889-01A,0.000,0.000,0.008,0.005,0.000,0.000,0.003,0.011,0.005,0.000,0.006,0.000,0.000,0.000,0.000,0.962,0.962
TCGA-CM-4751-01A,0.011,0.001,0.016,0.020,0.009,0.000,0.028,0.039,0.038,0.013,0.022,0.005,0.000,0.000,0.000,0.798,0.798
TCGA-AA-3982-01A,0.012,0.000,0.019,0.004,0.007,0.001,0.031,0.028,0.028,0.009,0.053,0.004,0.000,0.000,0.000,0.804,0.804
TCGA-AA-A00A-01A,0.001,0.000,0.006,0.020,0.000,0.000,0.004,0.030,0.043,0.002,0.055,0.000,0.000,0.001,0.000,0.838,0.838
TCGA-D5-6924-01A,0.032,0.001,0.018,0.005,0.009,0.000,0.012,0.054,0.120,0.027,0.054,0.005,0.000,0.004,0.000,0.659,0.659
TCGA-AA-3502-01A,0.007,0.000,0.008,0.002,0.008,0.000,0.009,0.005,0.005,0.000,0.029,0.004,0.000,0.000,0.000,0.923,0.923
TCGA-D5-7000-01A,0.003,0.001,0.007,0.008,0.002,0.000,0.009,0.042,0.050,0.010,0.033,0.006,0.000,0.001,0.000,0.828,0.828
TCGA-D5-6540-01A,0.000,0.000,0.010,0.018,0.000,0.000,0.005,0.034,0.047,0.001,0.028,0.001,0.000,0.006,0.000,0.849,0.849
TCGA-D5-6932-01A,0.000,0.000,0.009,0.007,0.000,0.000,0.006,0.039,0.059,0.016,0.024,0.000,0.000,0.000,0.000,0.839,0.839
TCGA-CK-5912-01A,0.007,0.000,0.012,0.001,0.000,0.000,0.009,0.056,0.014,0.009,0.008,0.000,0.000,0.004,0.000,0.879,0.879
TCGA-AA-3538-01A,0.011,0.000,0.008,0.000,0.000,0.000,0.015,0.037,0.051,0.016,0.024,0.004,0.000,0.000,0.000,0.832,0.832
TCGA-AA-3930-01A,0.009,0.000,0.007,0.008,0.001,0.000,0.010,0.026,0.023,0.004,0.041,0.006,0.000,0.005,0.002,0.857,0.857
TCGA-AA-A00W-01A,0.009,0.000,0.010,0.004,0.000,0.000,0.010,0.014,0.000,0.001,0.009,0.000,0.000,0.002,0.000,0.942,0.942
TCGA-AA-3555-01A,0.000,0.000,0.006,0.004,0.000,0.000,0.000,0.029,0.040,0.009,0.031,0.001,0.000,0.008,0.001,0.870,0.870
