Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-AA-3975-01A,0,0.762278153364363,0.0967531915220696,0.0792866039285541,0.0616820511850131,0,0,0,0.430885110210853,0.902917769806403
TCGA-AA-3666-01A,0,0.826169427823035,0.0603078930458233,0.00414202953599167,0.10938064959515,0,0,0,0.425163668296247,0.90568010924687
TCGA-AA-3872-01A,0,0.416882453604104,0.144572258769482,0.335650146158812,0.102895141467602,0,0,0,0.548594925997727,0.836334469477198
TCGA-AA-3979-01A,0,0.949025434343495,0.0158806735420299,0.000885381513997757,0.034208510600477,0,0,0,0.459849366709375,0.888834225440776
TCGA-CM-6168-01A,0,0.254550273350611,0.129379951788155,0.44735419165687,0.168715583204364,0,0,0,0.597217200467773,0.802440293950103
TCGA-G4-6588-01A,0,0.787358110690169,0.0326923848612458,0.0762921685902138,0.103657335858371,0,0,0,0.420489519896148,0.90806976835454
TCGA-CM-5348-01A,0,0.356727701250847,0.118881465516263,0.351901375106955,0.172489458125935,0,0,0,0.450572370845693,0.895927151708394
TCGA-AA-3553-01A,0,0.734601638565045,0.0658241855872754,0.0858845336365817,0.110087544594045,0.00360209761705333,0,0,0.47788153591878,0.883985356615408
TCGA-AA-3833-01A,0,0.53869536766409,0.0868823958702353,0.219664676644515,0.135855294917861,0.018902264903299,0,0,0.410647420735413,0.911677484121135
TCGA-G4-6295-01A,0,0.891369001261301,0.0317933930659402,0.00072054524060576,0.0388955858704516,0.0372214745617018,0,0,0.409422045767279,0.912170249154131
TCGA-A6-2677-01A,0,0.958368026501101,0.0312699518435882,0.00896916430277784,0.00139285735253343,0,0,0,0.402292497642199,0.915491432959982
TCGA-AA-3867-01A,0,0.570113056112461,0.0927617451158505,0.292822749037501,0.044302449734188,0,0,0,0.489787218782913,0.871873073503119
TCGA-AA-A00N-01A,0,0.502899794856844,0.0970255446434894,0.297444948505796,0.102629711993871,0,0,0,0.516277813577892,0.85749885474472
TCGA-CK-5915-01A,0,0.953956731762683,0.0421820958493054,0.00386117238801173,0,0,0,0,0.357944940152868,0.935718560740589
TCGA-AA-3520-01A,0,0.584996723409553,0.11454337559747,0.197633553268606,0.102826347724372,0,0,0,0.512302178108347,0.86305631216954
TCGA-A6-5665-01A,0,0.905922121883523,0.00744822483774229,0.0028891908915538,0.0505937554836696,0.0331467069035118,0,0,0.400907746214769,0.915883136185835
TCGA-G4-6303-01A,0,0.708707699789218,0.0656804181531258,0.173949328868267,0.051662553189389,0,0,0,0.413294220743585,0.910425087935802
