"","T Cells","Fibroblasts","Macrophages","Cancer Cells","B Cells","Endothelial Cells","Mast Cells","DC"
"TCGA.OL.A6VQ.01A",0,0.605635760767869,0.0172765294876734,0.0755600089661369,0,0.299464022655753,0.000239355350538037,0.00182432277202952
"TCGA.B6.A1KF.01A",0,0.226759114273882,0,0.469208545496047,0,0.304032340230071,0,0
"TCGA.AO.A12E.01A",0,0.213817464962102,0.0573661825283858,0.256487750741503,0,0.465530585493034,0.00679801627497483,0
"TCGA.C8.A26W.01A",0.00321238480594279,0.43372335946812,0.0641347063967749,0.179333537995535,0,0.318513626197951,0.000332453124418389,0.000749932011257478
"TCGA.3C.AALK.01A",0,0.645633423080557,0.0255034066897061,0.149199428696896,0,0.178994466841237,0,0.000669274691604048
"TCGA.C8.A12L.01A",0.000796525928920389,0.380348493876709,0.0383526884637473,0.333991006308487,0,0.245469541509168,0.00104174391296793,0
"TCGA.A2.A0YC.01A",0,0.438849575538413,0.030254028209415,0.170928333774572,0,0.357636065189441,0.00198251225711845,0.000349485031040602
"TCGA.BH.A1EU.01A",0,0.551067110639675,0.0502692391141753,0.0432756992312701,0,0.345965179365145,0.00942277164973477,0
"TCGA.A8.A07Z.01A",0.00268561947049453,0.251866411903369,0.0627552483663924,0.273098880307532,9.1499626466413e-05,0.406214398793277,0.0032879415324689,0
"TCGA.EW.A1P5.01A",0.00365041257705616,0.356684876948385,0.0939948768151787,0.151239312995435,0.000189374379687605,0.392401419413096,0.0017122096536165,0.000127517217544759
"TCGA.E9.A3X8.01A",0.00210081131985299,0.507594626039384,0.0248999297782354,0.31975655317381,0.0229732591757661,0.10235076205749,0,0.0203240584554607
"TCGA.AC.A3QQ.01B",0,0.526953155799499,0.0183580457184883,0.0263278683782382,0,0.426410089741586,0.000734226811859092,0.00121661355032934
"TCGA.S3.AA17.01A",0.00273954728863934,0.196727657279532,0.124414298770753,0.265336069641009,0.0389674675575551,0.370609475043775,0,0.00120548441873638
"TCGA.AN.A0XT.01A",0,0.138127029324652,0,0.324966669975737,0.000201018306962619,0.530482217510283,0.00622306488236477,0
"TCGA.AO.A0J4.01A",0,0.241326689338606,0.0568420948416261,0.25175618098087,0,0.450075034838898,0,0
"TCGA.A8.A08O.01A",0,0.635385885136023,2.38800282291597e-05,0.124856752269285,0,0.238922819263728,0.000810663302735064,0
"TCGA.BH.A0BF.01A",0,0.762946511924589,0.0748152840211347,0.00278977168662344,0,0.158293750793618,0,0.0011546815740351
"TCGA.C8.A12X.01A",0,0.181709759481466,0.0364815054797399,0.286536518220229,0,0.493682118771943,0.0015900980466229,0
"TCGA.E2.A1IG.01A",0,0.706423341508468,0.00194402246540187,0.0733320114316283,0,0.218013914287405,0.000189598796396256,9.71115107005419e-05
"TCGA.D8.A1JH.01A",0,0.651995538042167,0.0324958001037885,0.0437299249827485,0,0.26427713307847,0.00579304798678652,0.00170855580603948
"TCGA.BH.A0HL.01A",0,0.22049630252786,0.00289039410290358,0.417247267942718,0.000342357622045368,0.358793648814587,0.000230028989886621,0
"TCGA.GM.A5PX.01A",0,0.61443856617594,0.015658566745815,0.128474845836637,0,0.235473374615891,0.00560830966196038,0.000346336963756533
"TCGA.AR.A1AK.01A",0,0.273396852394893,0.0989602852944152,0.061342144529261,0,0.549694702708287,0.00286099150641345,0.0137450235667302
"TCGA.A2.A3XU.01A",0,0.0362349219380146,0.00314985397053076,0.871955930802265,0,0.0886592932891892,0,0
"TCGA.AC.A2QH.01B",0,0.411292245711342,0.00101365441255052,0.0934278560332861,0.000249159605279233,0.493739240742757,0.000277843494785346,0
"TCGA.A8.A07S.01A",0,0.433693284194258,0.0236588329872102,0.240406521340411,0,0.300852402041571,0.00138895943654871,0
"TCGA.E2.A15P.01A",0,0.453106319641964,0.00566869136073687,0.13526358161587,0,0.404766819676518,0.00119458770491097,0
"TCGA.A2.A0CR.01A",0.105154484747049,0.29792157590542,0.0874696762910714,0.175481174974535,0.0191533626685211,0.275266092193818,4.94596004623343e-05,0.0395041736191239
"TCGA.A2.A1G0.01A",0,0.503511089758557,0.0296112748148931,0.102159949798213,0,0.362128564845848,0.00219379632248651,0.000395324460002781
"TCGA.BH.A0DQ.01A",0,0.688164240018457,0.010997704013269,0.0320190969177154,0,0.268803486215631,0,1.54728349272888e-05
"TCGA.UL.AAZ6.01A",0,0.107325133701377,0.0257175733181056,0.650558069337781,0,0.216399223642737,0,0
"TCGA.AR.A24P.01A",0,0.667207208561913,0.0226076220130936,0.0859197757578565,0,0.223034941344811,0.000254811914399619,0.000975640407926566
"TCGA.BH.A0AY.01A",0,0.588033177811855,0.0510405078391753,0.108037914151496,0,0.251941033173207,0,0.00094736702426662
"TCGA.LD.A66U.01A",0.00203910503454972,0.471553012287787,0.0385187558216395,0.308069880470421,0.000267002422717364,0.157372893099112,0.000187643476638551,0.0219917073871346
"TCGA.E2.A1BC.01A",0,0.651496648010456,0,0.0563627014856139,0,0.291925903341546,0.000214747162384641,0
"TCGA.AN.A0XW.01A",0,0.717427757634885,0.0718869866049336,0.0634670575690681,0,0.145520545525663,0,0.00169765266545049
"TCGA.AR.A24V.01A",0,0.840828897977416,0.0296698133116884,0.000206349681720825,0,0.128429757809642,0,0.000865181219533681
"TCGA.S3.AA12.01A",0,0.262793021949271,0.0104547779849769,0.566021253388387,0,0.159494735520851,0.00115649862572927,7.97125307853471e-05
"TCGA.A2.A4S3.01A",0,0.296725182369085,0.0856332341196057,0.427947613757767,0,0.189693969753542,0,0
"TCGA.Z7.A8R5.01A",0,0.238949683906431,0.106537784248359,0.388426656002297,0,0.266085875842913,0,0
"TCGA.A7.A0DB.01C",0,0.742389867190745,0.00593115207318798,0.00659895645586855,0,0.243922822071163,0.000677443702139486,0.000479758506896564
"TCGA.A2.A0YI.01A",0,0.422815137389278,0.0949816868028392,0.115283075178336,0,0.352564963282574,0,0.0143551373469732
"TCGA.AO.A12C.01A",0,0.760457025780356,0,0.0768034863174575,0,0.162408302451307,0.000235700319388242,9.54851314914895e-05
"TCGA.E2.A1IN.01A",0,0.753833253871385,0.0137590010932679,0.0901267719371654,0,0.141958653915521,0,0.000322319182660595
"TCGA.AR.A1AR.01A",0.00358734983622515,0.390011838527525,0.0762170190146954,0.124384090345109,0,0.404195952350303,0.00107156517303413,0.000532184753109011
"TCGA.E2.A14P.01A",0,0.133270095755183,0.0338033566731314,0.565154694272765,0,0.26777185329892,0,0
"TCGA.AR.A1AP.01A",0,0.441664139131495,0.0951266676062769,0.258715789916212,0,0.20416747349971,0.000325929846306105,0
"TCGA.AC.A62X.01A",0,0.0444267928404225,0.00044175716983516,0.453860263563847,0,0.501271186425895,0,0
"TCGA.A2.A0EP.01A",0,0.570044344621412,0.108347520208211,0,0,0.308475456291456,0,0.0131326788789211
"TCGA.E9.A1RF.01A",0,0.55681314618816,0.120803877984469,0.142261914782833,0,0.180110132840799,1.09282037385793e-05,0
"TCGA.AR.A2LJ.01A",0.00151762696733296,0.430809279136096,0.178224246655679,0.248838303480213,0.000278784474579897,0.140331759286099,0,0
"TCGA.E2.A9RU.01A",0,0.332154098527893,0.0225393212544796,0.601528106141389,0,0.0437784740762381,0,0
"TCGA.A2.A0YE.01A",0,0.402774317421693,0.0168463992826118,0.270713745449945,0.000180005399790878,0.308002009463164,0.000706139631919793,0.000777383350874945
"TCGA.AR.A5QN.01A",0,0.454220812453277,0.0205880758722096,0.114433296280418,0,0.408665937924462,0.00209187746963299,0
"TCGA.C8.A12Y.01A",0,0.428593957236573,0.0206529166895673,0.333817159097887,0,0.216499823026977,0.000436143948995508,0
"TCGA.AR.A24T.01A",0,0.702880897544632,0.0204058218141182,0.0340180947693275,0,0.241432664875798,8.03203310779873e-05,0.00118220066504546
"TCGA.AC.A2B8.01A",0,0.537823750668403,0.0480381650814179,0.0471910551116762,0,0.363782675019274,0.00111688221060542,0.00204747190862291
"TCGA.C8.A133.01A",0,0.00816370451109867,0.0135191917837711,0.623815974280004,0.0629995808391603,0.291022849143049,0.000478699442916523,0
"TCGA.A7.A2KD.01A",0,0.561550999824102,0.0344559613469995,0.190634102245066,0,0.212216328661674,0.000848635269120684,0.000293972653037575
"TCGA.AO.A1KO.01A",0,0.201994976882866,0,0.345655172480271,0,0.452349850636863,0,0
"TCGA.V7.A7HQ.01A",0,0.364229790520999,0.0315101764606449,0.5180238653614,0,0.0844444800015646,0,0.00179168765539137
"TCGA.BH.A0E0.01A",0.00186368167720712,0.0880267116047504,0.0141854533735409,0.687778919834248,0.000300143975764067,0.207528272577518,0.000111646651279452,0.000205170305692137
"TCGA.BH.A1F8.01A",0.00141819693542085,0.403985648284347,0.0211870047674707,0.232936374842753,0,0.339385281198071,0.00108749397193781,0
"TCGA.AN.A0AK.01A",0.00188580837644952,0.179562867276048,0.0400036989697245,0.552879367800349,9.48560966211508e-05,0.225289522264609,0.000213818008000072,7.00612081989105e-05
"TCGA.5L.AAT0.01A",0,0.649984517232323,0.0477672660021161,0.101896632553268,0,0.198948446897012,0.000251587942488199,0.00115154937279269
"TCGA.E2.A1IK.01A",0.00540169891795797,0.0626685801772235,0.0668800562759732,0.402869384516668,0.035655313191529,0.42225306566195,0.00427190125869867,0
"TCGA.EW.A2FR.01A",0,0.87416631496186,0.0152904457981083,0,0,0.110175349295461,0,0.000367889944570597
"TCGA.AN.A049.01A",0,0.559931349864993,0.0439377698203379,0.152025909207923,0,0.243200390019842,0.000157399764460778,0.000747181322443412
"TCGA.OL.A6VO.01A",0,0.114851541599819,0.0362146486000779,0.498579990332463,0,0.350353819467639,0,0
"TCGA.AC.A3W7.01A",0,0.581972509017208,0.0087637166894701,0.162899370026944,0,0.244944322690463,0.000622256965526759,0.000797824610387902
"TCGA.A2.A4RY.01A",0,0.465684637335712,0.0318888914405495,0.109612373981382,0,0.387072234421252,0.00400736716701183,0.00173449565409237
"TCGA.E2.A15A.01A",0.00272679227712763,0.442559007545605,0.0670839519733832,0.175653284931552,0,0.310886605943369,0.000812007319903627,0.000278350009058588
"TCGA.A8.A09B.01A",0,0.513018023591295,0.00888722302076463,0.23937451041011,0,0.237541488775641,0.00102120776942796,0.000157546432761338
"TCGA.BH.A0HP.01A",0,0.405180186889143,0.0330035169779871,0.231344496207342,0,0.318201568692388,0.000584897770374022,0.0116853334627663
"TCGA.AQ.A54O.01A",0,0.318772920518994,0.0702894765452111,0.518444412112898,0,0.092493190822897,0,0
"TCGA.D8.A1J9.01A",0,0.525423720410436,0.0461255176841557,0.181131720295823,0,0.246927838087675,0,0.000391203521910168
"TCGA.AO.A0JL.01A",0,0.21429922471359,0,0.490036747680096,0,0.295664027606314,0,0
"TCGA.B6.A0RV.01A",0.00348377606791051,0.168292675549342,0.0123335748593363,0.400948048138157,4.15333678712946e-05,0.413711980674692,0.00118841134269039,0
"TCGA.C8.A27B.01A",0.00618344132490932,0.0837067206751536,0.117561125792371,0.327071179919664,0,0.465477532287902,0,0
"TCGA.E9.A1R3.01A",0,0.70870859054356,0.0629193839766376,0.0427568086700752,0,0.184163026840197,0,0.00145218996953061
"TCGA.D8.A1XY.01A",0,0.734589316164706,0.0153358345964198,0.0658230676873647,0,0.183833251673253,0,0.000418529878256664
"TCGA.BH.A1FM.01A",0,0.618666236522673,0.0148959092935751,0.168913476702143,0,0.196933168358672,0.000591209122936898,0
"TCGA.E2.A10F.01A",0,0.704784470260613,0.048966323532599,0.0599301179789701,0,0.184942185374866,0.000218199168829434,0.00115870368412223
"TCGA.E2.A1AZ.01A",0.000778989730775648,0.533677571630515,0.0368365082163329,0.0795023360912872,0,0.348712467770361,0.000398279912719605,9.38466480089369e-05
"TCGA.GM.A2DA.01A",1.28821525763811e-05,0.55588042241783,0.0354353406340661,0.124884043830493,0,0.272179689006817,0.00660031168702935,0.00500731027118743
"TCGA.A2.A0T6.01A",0,0.776452104755008,0.0289034105197844,0,0,0.171523258409803,0.0216193328407031,0.00150189347470164
"TCGA.BH.A0HI.01A",0,0.455132219683147,0.0261996568941265,0.197188407716468,0,0.31980524822405,0.00167446748220801,0
"TCGA.A2.A3XW.01A",0,0.231983065049902,0.0684676935180709,0.374784832506063,0.000219936993324463,0.307430696082286,0,0.0171137758503535
"TCGA.E9.A22E.01A",0,0.913513097004165,0.0117487767829673,0.00762397345632904,0,0.0669982442583313,0,0.00011590849820764
"TCGA.A2.A04W.01A",0,0.634671752722395,0.0195696018283121,0.199407335810852,0,0.146299051689189,0,5.22579492526444e-05
"TCGA.D8.A3Z5.01A",0,0.139952686500645,0.00377772701925049,0.442552518689074,0,0.413717067791031,0,0
"TCGA.B6.A400.01A",0.00129538084302846,0.474101338713665,0.0736771024734502,0.203419720272987,0,0.246550206607158,0.000309561145983989,0.000646689943728617
"TCGA.A1.A0SH.01A",0,0.936457885434653,0.00804888129725298,0.000789465749721093,0,0.0547037675183727,0,0
"TCGA.A8.A0AD.01A",0,0.666895501606948,0.0550353237956711,0.0877688551419342,0,0.188428175359215,0.000439878727216921,0.00143226536901491
"TCGA.AQ.A04H.01B",0,0.250980882310381,0.00354819434205872,0.181188585757869,0,0.561399745774969,0.00288259181472207,0
"TCGA.AN.A04C.01A",0.000487422976786156,0.131453069220632,0.0183150738660775,0.647793450527536,0,0.201666502890437,0.000284480518530956,0
"TCGA.AN.A03X.01A",0,0.850532673233468,0.0151592436629359,0.055103532776725,0,0.0776866911793301,0,0.00151785914754131
"TCGA.A2.A3XZ.01A",0.00307078438708897,0.210207827260488,0.10912986397607,0.349675070898204,0.000219768732233626,0.326357523546186,0.000609288133573291,0.000729873066155832
"TCGA.AC.A8OQ.01A",0.0036743996547748,0.395425088252545,0.063614824093852,0.118922772498019,0.000546742711638231,0.417314902767084,0.000216940069495088,0.000284329952591035
"TCGA.BH.A1EV.01A",0,0.514867349916184,0.00448182735751005,0.292595532496983,0,0.187842755179482,0,0.000212535049841512
"TCGA.B6.A0IB.01A",0,0.217164598819027,8.84705983860747e-05,0.578954420991361,0.000222877480298578,0.203050335044432,0.000519297066495833,0
"TCGA.AR.A1AX.01A",0,0.352482458181066,0.0754904704295251,0.114316930312427,0,0.432985909224956,0.0218635184529989,0.00286071339902723
"TCGA.BH.A1FB.01A",0,0.572154851108905,0.0428621573406429,0.0586865178480157,0,0.293065637368078,0.00833820277985111,0.0248926335545072
"TCGA.E2.A574.01A",0,0.120444067652475,0.000917028368079234,0.69458789724661,0,0.184051006732836,0,0
"TCGA.A8.A07I.01A",0,0.673428314950907,0.0416743447271961,0.0509581942578816,0,0.233498120383921,0.000441025680093957,0
"TCGA.EW.A423.01A",0.0013738033539881,0.129080606546899,0.105154017003388,0.507751295798173,0.000243353494231535,0.255185401004887,0.000386551477559812,0.000824971320874379
"TCGA.A2.A3XY.01A",0.00424650204961366,0.509654787269298,0.0523699920270254,0.117319806219263,0,0.316188193469585,0.000220718965215679,0
"TCGA.AC.A7VC.01A",0,0.811212291842693,0.00384687847583448,0.00168546332412972,0,0.182028109199304,0,0.00122725715803936
"TCGA.E2.A2P6.01A",0,0.234971955751163,0.0661638798422019,0.360045741732543,0.00060049236508365,0.333645501829294,0.00378395523703565,0.000788473242678665
"TCGA.A2.A04Y.01A",0,0.148666266830379,0.0971452539706059,0.396239354629965,0,0.356643602030057,0.00130552253899294,0
"TCGA.BH.A0E9.01B",0.00172218005304012,0.213338854729668,0.00326663969748199,0.286267521735454,0,0.492371243344944,0.00303356043941151,0
"TCGA.AC.A2BK.01A",0,0.0934463287668776,0.00184892289844035,0.496052526827883,0,0.408652221506799,0,0
"TCGA.EW.A1J6.01A",0.00236649827390439,0.0679260252819881,0.0906370415295673,0.441560444977131,0,0.395854338519939,0.000627040157693278,0.00102861125977655
"TCGA.BH.A204.01A",0,0.24541660058582,0.000703164310105321,0.387250341752306,0,0.365089227932345,0.001540665419424,0
"TCGA.OL.A5RW.01A",9.18828347298934e-05,0.245778523055386,0.0778209036409261,0.514689950727609,0,0.161618739741349,0,0
"TCGA.EW.A1OY.01A",0,0.226582829947537,0.0187131892823362,0.531601146999284,0.000579510768482396,0.221652634546254,0.000870688456105684,0
"TCGA.AC.A8OS.01A",0,0.549399411283347,0.0196782515402095,0.107107392910334,0,0.321627877167127,0,0.00218706709898254
"TCGA.LL.A5YP.01A",0,0.64977118002108,0.064910237564393,0.115275138783814,0,0.169324349166967,0.000116582138740409,0.000602512325004949
"TCGA.A2.A0YK.01A",0,0.373911529994969,0.0497532568895694,0.0686791723921767,0,0.486821094816795,0.00218915147160839,0.0186457944348816
"TCGA.GM.A2DL.01A",0,0.631484366829688,0.0555783776275345,0.124384062315279,0,0.187164037567187,0.000317884589278456,0.00107127107103333
"TCGA.AO.A0JF.01A",0,0.670100837626512,0.0181272795128106,0.0140617434271836,0,0.29635513476586,0,0.00135500466763453
"TCGA.BH.A0HQ.01A",0,0.622077735100581,0.0191134975931904,0.15467269502547,0,0.200531636946739,0.00115294394200072,0.00245149139201844
"TCGA.AR.A254.01A",0.000170862965894583,0.575889796049451,0.0738039365660835,0.162784645327113,0,0.185645294057545,0.000323075443178445,0.00138238959073393
"TCGA.B6.A0I2.01A",0.122701375069753,0.035641345354555,0.0902814718706672,0.427247093425259,0.0325991753984172,0.219842564226515,0,0.0716869746548337
"TCGA.AR.A24H.01A",0.00343126263131003,0.182004837235441,0.0471316505790454,0.444913890892472,0,0.321919945224846,0.000598413436885869,0
"TCGA.LL.A440.01A",0,0.766375794780969,0.0637923045331298,0,0,0.169831900685902,0,0
"TCGA.D8.A27M.01A",0.00303189363268257,0.445560296146543,0.135504997839618,0.031939009694108,0,0.382154013501067,0.000183585259487742,0.00162620392649288
"TCGA.AR.A24W.01A",0,0.473142423159858,0,0.192134570374903,0,0.330007815136461,0.00471519132877753,0
"TCGA.D8.A1JU.01A",0,0.796261050634966,0.0171516194839483,0,0,0.186587329881086,0,0
"TCGA.E2.A1BD.01A",0,0.360840142294985,0.0257108596122767,0.316945092348041,0,0.296120926323337,0.000382979421359332,0
"TCGA.C8.A12Q.01A",0,0.510428328836811,0.029362829947462,0.119007231927724,0,0.340308642223138,0.000892967064865506,0
"TCGA.BH.A18F.01A",0,0.528509219585821,0.0295720254088458,0.112705601804023,0,0.327315250315451,0.000212645698966824,0.00168525718689232
"TCGA.A2.A0D1.01A",0,0.285103757784052,0,0.527672274852633,0,0.187223967363315,0,0
"TCGA.BH.A1FD.01A",0,0.44030873973228,0.0395866526068768,0.319310438574251,0,0.200794169086592,0,0
"TCGA.A2.A0YM.01A",0.00464357171097589,0.222655186809069,0.0693229071171009,0.345795764045132,0,0.357582570317722,0,0
"TCGA.E9.A5UP.01A",0,0.0107325646437246,0.0675553265900254,0.441015274183095,0.000215391748234748,0.479536799112377,0,0.000944643722543559
"TCGA.C8.A1HF.01A",0.00359272905339145,0.54189896285637,0.0884492216955892,0.184162510792733,0,0.18099856331637,3.21707399442625e-05,0.000865841545602632
"TCGA.EW.A1P1.01A",0,0.574940647467319,0.036949412709271,0.00406640555480078,0,0.383847156364426,0.000196316712687157,6.11914960319167e-08
"TCGA.A7.A4SB.01A",0,0.313119351626087,0,0.266555873601729,0.000154199798845784,0.417962451307979,0.00220812366535842,0
"TCGA.BH.A0E2.01A",0.000913475272420288,0.512011477603771,0.00772860705073014,0.299777553987476,0,0.177351961697712,0.00221692438789075,0
"TCGA.AR.A0TU.01A",0.0369169114942383,0.0322112365880151,0.0888770171235246,0.556311736992064,0,0.277636307348395,0,0.00804679045376288
"TCGA.E9.A295.01A",0,0.468105069551177,0.00750147171005423,0.268614331262405,0,0.254752376513311,0.00102675096305291,0
"TCGA.LD.A7W6.01A",0.00250597497972626,0.290955148342171,0.00508533335307121,0.315625604982573,0,0.382108490824646,0.00371944751781232,0
"TCGA.E2.A1LK.01A",0.00029241490336161,0.0561537212537799,0.0452416965651069,0.57475921920921,0,0.323270595521881,1.70462347688644e-05,0.000265306311892046
"TCGA.AO.A0J7.01A",0,0.308179543265628,0,0.570937308142349,0,0.120295223739158,0.000587924852865502,0
"TCGA.AO.A03U.01B",0,0.465549915830559,0.145503818112532,0.076280005135733,0,0.309619889440256,0.000400180323057767,0.00264619115786225
"TCGA.E9.A1RB.01A",0,0.364348956070584,0.0323321173730185,0.393360487705971,0,0.208416196827816,0.00154224202261003,0
"TCGA.A2.A0SU.01A",0,0.387095987106254,0.0151559004007392,0.257568846616198,0,0.335711926469579,0.0009146432620939,0.00355269614513647
"TCGA.E9.A1R2.01A",0.000700206430247675,0.410037902141939,0.0302987995194915,0.205386600880351,0,0.352419629362113,0.000386110948542513,0.000770750717315944
"TCGA.BH.A42U.01A",0,0.224884568210399,0.0367337281153257,0.355252619461627,0,0.370007624494559,0.00103537460484235,0.0120860851132468
"TCGA.E9.A54Y.01A",0,0.0183554553975488,0.0174513549871793,0.891640849898855,0.000640898973086776,0.0719114407433299,0,0
"TCGA.XX.A899.01A",0.000306686826688541,0.537090155036011,0.0578661754446546,0.0734978623438649,0,0.318568600331496,0.00920544124597853,0.0034650787713063
"TCGA.A2.A0CU.01A",0,0.325399081734297,0.00783671030678616,0.23701552295743,0,0.42732908996758,0.00241959503390723,0
"TCGA.E2.A14U.01A",0,0.0464917453498499,0.0157389079217697,0.577206774825854,0,0.360395920496775,0.000166651405751733,0
"TCGA.BH.A0GZ.01A",0,0.557071169763596,0.00811945963812542,0.194174199886255,0,0.240517360729369,0.000117809982654198,0
"TCGA.E9.A1NH.01A",0,0.736378631647588,0.018648044956696,0.00378454975818967,0,0.240269061917202,0,0.000919711720324452
"TCGA.A8.A079.01A",0,0.199011762088145,0.0586873918985362,0.563395225756045,0.000628649469281449,0.177463243405301,0.000238629886965155,0.000575097495725404
"TCGA.B6.A0IO.01A",0.000505493341817511,0.19859169469535,0.0442710298659162,0.506840435408629,9.00533122446616e-05,0.248154475257623,0.000641886804380997,0.000904931314038039
"TCGA.BH.A0DG.01A",0,0.677139056487163,0.0275861240878907,0.0581006781928883,0,0.236227624043056,6.93356539581449e-05,0.000877181535043868
"TCGA.A2.A04Q.01A",0.0107609909349425,0.252363522372601,0.174978222945882,0.135403742972368,0.0323549371677969,0.33625672732731,9.64269501246403e-05,0.0577854293289746
"TCGA.D8.A140.01A",0.00265863988420715,0.35891634112357,0.0230484475102152,0.177203020549834,0,0.436821738627377,0.00135181230479747,0
"TCGA.BH.A0BP.01A",0,0.588716483521289,0.0044151927841938,0.068423359157377,0,0.338028807099697,0.000416157437442942,0
"TCGA.D8.A1XR.01A",0,0.390363024841866,0.00600643070136935,0.311672329542823,0,0.290075815532343,0.00182149551361748,6.09038679818326e-05
"TCGA.AR.A0TX.01A",0.00254108956746364,0.367407675284125,0.0788775719018706,0.129356756277388,0.000149399473014009,0.41486744743249,0.000410870361648917,0.00638918970199963
"TCGA.A1.A0SG.01A",0,0.556940961616327,0.024723155089424,0.180642358513491,0,0.237039713960394,0,0.000653810820363987
"TCGA.AO.A12F.01A",0,0.332133139951387,0.000456205560147426,0.327462749959203,0,0.339682782019898,0.00026512250936408,0
"TCGA.E2.A152.01A",0,0.692896762266951,0.0353590614366596,0.0532313797946707,0,0.217867879306686,0,0.000644917195032975
"TCGA.EW.A1P6.01A",0,0.456248960383424,0.0225563266105796,0.380288871156481,0,0.13975442541651,0.000134720533046256,0.00101669589995994
"TCGA.E2.A1LI.01A",0,0.069129064214818,0.0287039022417718,0.496908063896906,0,0.405258969646505,0,0
"TCGA.AN.A0FX.01A",0,0.465089302820368,0.000455177016195584,0.300848889325581,0,0.233323307691353,0.000283323146501979,0
"TCGA.AO.A1KP.01A",0,0.374644431542169,0.000226928773478457,0.496319785366542,0,0.128159188776795,0.000649665541015157,0
"TCGA.E9.A1N4.01A",0.000422226270266292,0.547096560024863,0.0333762275995323,0.0767421290354345,0,0.333200566934082,0.00807697805104777,0.00108531208477372
"TCGA.B6.A402.01A",0,0.196848042769314,0.0125932171151693,0.594859319156339,0.000578262452699444,0.195071748616013,4.94098904647431e-05,0
"TCGA.BH.A0B5.01A",0,0.56725864721795,0.0435440386613386,0.110849202598151,0,0.270014391345728,0.00715399650289746,0.00117972367393475
"TCGA.EW.A1J2.01A",0,0.623872580942405,0.0437787254274487,0.050698820261051,0,0.280092857623162,0.000117820961130067,0.00143919478480313
"TCGA.E9.A244.01A",0.00383049029664831,0.272782031147953,0.00040546518335391,0.514158180072113,0,0.208635056509852,0.000188776790079683,0
"TCGA.GM.A2DO.01A",0.299049424152723,0.0788561363481169,0.110216137684194,0.177239888830277,0.0168410555863565,0.26536704933763,0.00436540108934839,0.0480649069713536
"TCGA.C8.A12N.01A",0,0.710821402538531,0.0238559821667942,0.120974773504259,0,0.140041616539548,5.90455881462427e-05,0.00424717966272143
"TCGA.AN.A0FT.01A",0,0.364832832556776,0.0608833313201784,0.326417319305432,0,0.247866516817614,0,0
"TCGA.A8.A09W.01A",0.000298792604399019,0.30714830530186,0.0482111985470719,0.322153533047598,0,0.320403740067777,0.00178443043129399,0
"TCGA.A8.A07B.01A",0,0.483250238101252,0.0133436778585331,0.303049653507446,0,0.200356430532769,0,0
"TCGA.BH.A18M.01A",0,0.658343037733306,0.0162590115410262,0.117834778589163,0,0.205421990997433,0,0.00214118113907142
"TCGA.A2.A04P.01A",0,0.241294066725348,0.0468197779614205,0.433188389911704,0,0.278697765401527,0,0
"TCGA.D8.A1XB.01A",0,0.817564738045089,0.00573015267259436,0.0506305880664074,0,0.125610709634781,0,0.000463811581128811
"TCGA.B6.A0X5.01A",0,0.24172218267153,0.0149111848810048,0.540548536621751,0,0.199993884831972,0.00282421099374245,0
"TCGA.AQ.A04J.01A",0,0.326648836010369,0.0279288911468662,0.113694726771965,0,0.499643088432463,0.00062747234260567,0.031456985295731
"TCGA.Z7.A8R6.01A",0,0.295513638648952,0.0452281869683074,0.457369421292787,0,0.201019596330874,0.000131044502879994,0.00073811225620011
"TCGA.AC.A3W6.01A",0,0.73491855914745,0.0247105516234099,0.0153943958798301,0,0.22356931719119,0,0.0014071761581205
"TCGA.E9.A1N5.01A",0,0.631207971704684,0.0382644646592769,0.0596611557146629,0,0.270043574186729,0.000405732372815875,0.000417101361830922
"TCGA.B6.A0IM.01A",0,0.604270547088151,0,0.118366394950598,0,0.276463739316212,0.000692114457806833,0.000207204187232521
"TCGA.C8.A273.01A",0,0.544793146465282,0.022778871333682,0.205937255314706,0.000168359147897954,0.22547163452456,0.000850733213872363,0
"TCGA.A2.A4S1.01A",0,0.755471490252279,0.0999246893325473,0,0,0.144603820415174,0,0
"TCGA.A2.A4S2.01A",0.00428304568712305,0.44795060332948,0.077284186729187,0.12115879929389,0,0.34876042487847,0.000278958263210993,0.000283981818639216
"TCGA.OL.A5D8.01A",0.00188828947237145,0.302682361826445,0.044261592886062,0.346273597035029,0,0.304033701104291,0.000860457675801089,0
"TCGA.A7.A26E.01B",0,0.632455085773483,0.0121221457894353,0.0295169104548798,0,0.324290737893198,0.00161512008900335,0
"TCGA.D8.A27T.01A",0,0.753857667966879,0.0359198671757215,0.0375864534582964,0,0.172020047285776,0.000238570520489032,0.000377393592838451
"TCGA.E2.A15S.01A",0,0.108817122492808,0,0.494053882601964,0.001737929691502,0.394136469846845,0.00125459536688158,0
"TCGA.B6.A1KC.01B",0,0.131058210749902,0.0199691325275959,0.40527073253932,0,0.438882879481882,0.00481904470129982,0
"TCGA.GI.A2C9.01A",0,0.476780412213799,0.0695234152647695,0.269658158003742,0,0.181911676112384,0.000338012849151792,0.00178832555615395
"TCGA.BH.A0BG.01A",0,0.181217531233072,0.0755377828728157,0.217073039665847,0,0.461901011100813,0,0.0642706351274518
"TCGA.A7.A6VW.01A",0.000499153859333049,0.287873741041953,0.041638132609844,0.541830121267386,0,0.128093546365056,6.53048564283289e-05,0
