,PC1,PC2
TCGA-C5-A1MP-01A,47.976936276483585,-17.836189549593
TCGA-EK-A2RA-01A,62.75115971312001,-55.12313248571746
TCGA-EX-A1H5-01A,61.899209250465944,-45.95037347575549
TCGA-JW-A5VI-01A,55.43465800264885,-37.27736509589272
TCGA-JX-A3Q8-01A,66.85309265145798,-41.57449308763983
TCGA-IR-A3LC-01A,70.05215152096095,-52.402118702087584
TCGA-EK-A2H0-01A,78.37321297118514,-63.30782808000039
TCGA-IR-A3LH-01A,36.35398618427034,-5.925903503378159
TCGA-DS-A1OA-01A,48.81987343456074,-38.91951269163639
TCGA-DS-A0VL-01A,57.551583064621255,-54.19443616024298
TCGA-EA-A1QS-01A,41.757669602316,21.078092334505435
TCGA-EA-A78R-01A,70.43887185359102,-46.86191836778927
TCGA-LP-A7HU-01A,62.946972784750784,-34.99122626786497
TCGA-UC-A7PI-01A,60.496621709251414,-61.37535377468857
TCGA-4T-AA8H-01A,92.882129432389,-67.50768320537418
TCGA-AA-A00Q-01A,77.13580949678236,-42.16381933202015
TCGA-AZ-4614-01A,81.85925887993865,-65.11093553568088
TCGA-A6-2675-01A,48.146586203558485,-12.010465011291053
TCGA-AA-A00U-01A,77.90517665328954,-55.57095272232519
TCGA-A6-6781-01A,9.231917772368956,-0.3382765687729185
TCGA-CM-6169-01A,31.606262815129778,3.8309423771230273
TCGA-AA-3516-01A,68.20846485782593,-55.54806336617569
TCGA-AA-3552-01A,65.89491612654122,-37.295303317412206
TCGA-D5-6931-01A,47.837769059081154,-39.6966426043432
TCGA-SS-A7HO-01A,72.8436272783121,-43.582634530828074
TCGA-AZ-6605-01A,42.396295311489574,-2.476250116733945
TCGA-CA-6717-01A,33.77988838675896,-6.084679533993327
TCGA-NH-A8F7-01A,86.57738799839642,-47.08153749117334
TCGA-AD-6965-01A,56.73360483892868,-44.10669874375276
TCGA-AA-A02H-01A,76.18432901358652,-39.723064169665726
TCGA-AA-A022-01A,77.21401872425879,-33.850453830492675
TCGA-AA-3680-01A,55.553028932342485,-41.34956691657455
TCGA-A6-6650-01A,50.40930913882728,-54.924828240252154
TCGA-G4-6311-01A,57.60601351782705,-32.11901005790155
TCGA-A6-2677-01B,-3.3787405338431524,3.514969497483566
TCGA-AA-3815-01A,59.81890265263615,-43.683577940524096
TCGA-CK-4951-01A,56.988512695066284,-31.356205854882436
TCGA-CK-6748-01A,63.51223808717603,-9.319730981664746
TCGA-CA-5255-01A,82.95762985217436,-69.61466382159554
TCGA-CK-4952-01A,64.86398433112294,-60.06964030006641
TCGA-AZ-4315-01A,73.69452263956735,-54.37283417792079
TCGA-AA-3869-01A,62.79839053206113,-39.84401305672575
TCGA-G4-6626-01A,78.97260226140064,-60.38296383629941
TCGA-DM-A1D7-01A,77.06416400373205,-50.99886878793119
TCGA-AA-3531-01A,92.18696156192,-50.95008678627945
TCGA-A6-5662-01A,63.7759221160119,-29.99284970522279
TCGA-CM-4744-01A,80.08157663293224,-71.16217051444292
TCGA-D5-5540-01A,66.92929613868448,-53.075624275727755
TCGA-AZ-6608-01A,91.54702985983096,-74.59569140312786
TCGA-AA-3518-01A,63.898680056741775,-52.326714703380766
TCGA-CM-5863-01A,62.706728563272335,-28.747480600784552
TCGA-A6-5666-01A,72.30249055802453,-56.74604990371739
TCGA-DM-A280-01A,87.97481398554224,-56.686739337855705
TCGA-AA-3973-01A,70.23157263504551,-26.683864763445996
TCGA-CM-4748-01A,46.67962641615988,-30.892726941044206
TCGA-D5-6530-01A,62.60385462754352,-48.640918913207294
TCGA-A6-6137-01A,57.42029137454512,-39.45633120938926
TCGA-DM-A1D6-01A,84.32010538980593,-61.43502715479068
TCGA-D5-6923-01A,51.29404497711947,-19.43947120878144
TCGA-A6-2681-01A,69.65613522179049,-23.96704918531356
TCGA-F4-6463-01A,51.31843292935436,-14.189156416982673
TCGA-AZ-6599-01A,75.70776788505368,-62.29612026893529
TCGA-D5-6532-01A,74.92709077834158,-52.478656847094356
TCGA-AA-3489-01A,26.138650447628414,13.366102517635657
TCGA-CM-6171-01A,55.49556783421663,-44.64985273909328
TCGA-AA-A00R-01A,57.77735156302626,-36.267919518924344
TCGA-DM-A28C-01A,96.68560024329622,-48.91073908236828
TCGA-AA-A01T-01A,117.97572755717303,-63.43826438261922
TCGA-AA-A02E-01A,77.63657634079743,-53.14749970901046
TCGA-CM-5860-01A,46.58381471282946,-20.26152266215938
TCGA-A6-6141-01A,65.62666911744654,-38.31188372129752
TCGA-AA-A00D-01A,54.857812363107485,-30.03273662939047
TCGA-G4-6628-01A,41.7287548649641,-24.191182915550616
TCGA-AA-3688-01A,68.14164016688211,-47.90440578362034
TCGA-AA-3492-01A,76.32452346469869,-50.46768231113374
TCGA-AA-3819-01A,74.14613170306758,-45.63563000940789
TCGA-A6-2678-01A,55.42345598780297,-42.42458913813123
TCGA-AA-3521-01A,70.91798237234946,-37.05555933062817
TCGA-DM-A1DA-01A,92.25353640646945,-63.463354476899575
TCGA-AA-3864-01A,57.59344290404917,-49.994777761544036
TCGA-F4-6855-01A,49.40401725848895,-5.94676017775776
TCGA-F4-6856-01A,61.1952806204879,-49.5463348333342
TCGA-DM-A0X9-01A,80.02545251321702,-51.67159207420805
TCGA-A6-5659-01A,35.30128215672974,-26.108213013016282
TCGA-AZ-6598-01A,74.07647680082526,-46.44702099833156
TCGA-AA-3519-01A,66.6710683422097,-48.789951570553335
TCGA-DM-A1HB-01A,80.87896807253819,-63.52880585129107
TCGA-A6-A567-01A,74.54414671761964,-31.879005683682568
TCGA-AA-3970-01A,54.60433716318895,-44.08214482801438
TCGA-CA-5796-01A,65.19766404957028,-52.984521124078704
TCGA-5M-AAT6-01A,41.90830124832848,-16.540548379643848
TCGA-CM-6163-01A,52.84167025002075,-25.88168329313869
TCGA-AD-6889-01A,75.4669281224613,-59.46346836823466
TCGA-CM-4751-01A,57.19784512206944,-37.19355238291281
TCGA-AA-3982-01A,58.41417694761877,-34.38087500494494
TCGA-AA-A00A-01A,70.62418358288825,-41.08085932527767
TCGA-D5-6924-01A,35.27491201024269,-10.375206499691828
TCGA-AA-3502-01A,72.29833862663573,-58.50651834544651
TCGA-D5-7000-01A,53.36884151713947,-36.66728091543666
TCGA-D5-6540-01A,59.472640847359,-48.90931404126057
TCGA-D5-6932-01A,69.09362176962415,-31.779784031407253
TCGA-CK-5912-01A,66.12103485379698,-34.33414340080988
TCGA-AA-3538-01A,62.3342813888069,-34.36251011221609
TCGA-AA-3930-01A,52.98835193595911,-44.10552758700222
TCGA-AA-A00W-01A,82.86972193091215,-65.32067213141634
TCGA-AA-3555-01A,53.25269916499845,-36.564305107588794
TCGA-AA-3655-01A,59.32781598978073,-41.23037353351831
TCGA-AA-3989-01A,69.69176154878893,-36.923613081565705
TCGA-5M-AATA-01A,69.00447417319654,-34.349955913477686
TCGA-5M-AAT4-01A,80.1823162578725,-55.609558205685296
TCGA-AA-A02R-01A,64.06589867258748,-31.259562624101658
TCGA-A6-6649-01A,39.888329830181945,-25.006615946367795
TCGA-A6-3809-01B,60.92220987197879,-10.736733416352944
TCGA-AY-4070-01A,65.26512269317784,-33.831726718327964
TCGA-G4-6299-01A,47.12417815720939,-25.42118231082777
TCGA-AA-A02O-01A,96.23856790684533,-54.00435837623083
TCGA-AA-3972-01A,78.27646069520235,-44.63220400400955
TCGA-NH-A50T-01A,90.92772695576784,-61.459717751433224
TCGA-DM-A0XD-01A,95.62394419683169,-53.6027977068618
TCGA-AU-6004-01A,57.675531244438375,-32.186881743397144
TCGA-AA-3841-01A,86.0753263318305,-42.922010000650026
TCGA-DM-A28E-01A,88.96303400940518,-59.86408586842484
TCGA-AA-A00E-01A,60.98793373750143,-47.4206043876126
TCGA-AA-3514-01A,101.12981673981241,-23.616736050844096
TCGA-AA-A01F-01A,104.80150692776013,-62.966175042089795
TCGA-A6-5665-01B,38.264810488560364,-20.158198196259715
TCGA-G4-6315-01A,77.33551939318093,-57.16850940079206
TCGA-F4-6459-01A,50.8970512282466,-3.0683945352832107
TCGA-D5-6926-01A,47.30225059345389,-16.106975296222394
TCGA-CK-6747-01A,69.58573140043087,-44.38796676271244
TCGA-DM-A1D8-01A,91.82796634145427,-50.08796316914143
TCGA-AA-3858-01A,73.99026753259437,-42.44243038516994
TCGA-AA-3522-01A,59.21007760407599,-53.807069410495586
TCGA-G4-6314-01A,52.77682526252922,-1.851676632978882
TCGA-AA-3544-01A,69.87411328566112,-34.317537331389424
TCGA-NH-A6GA-01A,54.201917217454245,-42.64460031619222
TCGA-D5-6537-01A,69.96052290274862,-66.36598732556509
TCGA-AZ-4684-01A,70.22670004221885,-40.37074065405812
TCGA-G4-6302-01A,39.504185415570035,25.06743513753973
TCGA-AA-3862-01A,65.1379773177275,-50.10862299251288
TCGA-A6-2685-01A,51.01727151998675,-4.185141336826883
TCGA-AA-3712-01A,62.04896343871482,-36.44655975321598
TCGA-AA-3562-01A,65.49519331769912,-40.981398782058335
TCGA-AA-3846-01A,59.40599412599759,-44.734279087874796
TCGA-A6-A565-01A,40.44225136577122,-16.780453262374163
TCGA-AU-3779-01A,60.77719350459144,-29.390172812953807
TCGA-A6-2684-01A,72.36349004880957,-21.25021558800532
TCGA-AA-3561-01A,77.30340269827427,-55.97161517245322
TCGA-CM-5341-01A,54.69983191066247,-26.292697853258684
TCGA-A6-2683-01A,120.17838554970571,-52.899516189212015
TCGA-AA-A004-01A,99.57295020334365,-37.14328296725343
TCGA-AA-3529-01A,68.5736832020101,-50.99589980414453
TCGA-AA-3861-01A,65.80214893201884,-61.12387247472199
TCGA-AA-3844-01A,72.08413897751099,-50.57570953230129
TCGA-AA-3952-01A,78.97067290989231,-35.010867892639325
TCGA-D5-5537-01A,67.62149938409472,-35.673726702258904
TCGA-AA-3837-01A,72.37413858039227,-39.606607548613304
TCGA-AA-3511-01A,73.13153031290224,-26.665251415395307
TCGA-D5-6922-01A,46.510103825284325,-15.028006453488324
TCGA-AA-3556-01A,53.960560179915795,-50.316581828435794
TCGA-CM-6674-01A,60.436519702234214,-33.56360636697955
TCGA-AA-3939-01A,59.48036009269042,-50.82403835589752
TCGA-AA-A00K-01A,75.1958143158308,-48.965163951512984
TCGA-DM-A28A-01A,62.189865579653706,-40.1344626219479
TCGA-CK-5914-01A,62.427623084331366,-42.31449803188922
TCGA-G4-6320-01A,77.3277199265893,-62.241852245685834
TCGA-A6-A5ZU-01A,76.98717578943302,-14.304338535460936
TCGA-AA-3495-01A,68.25243164391783,-48.388409933254806
TCGA-QL-A97D-01A,74.27701135855736,-53.60177578778239
TCGA-CM-5868-01A,68.02150520553394,-34.2829466366981
TCGA-AA-3534-01A,62.58962682869521,-32.161674604303784
TCGA-AA-3693-01A,73.974059162655,-42.49589615331001
TCGA-AA-A02J-01A,90.47906880848308,-65.86554854315575
TCGA-D5-5541-01A,48.87496452649815,-24.884238378981408
TCGA-AA-3860-01A,61.15413099409268,-33.009216291808734
TCGA-A6-5657-01A,42.745852066808574,-13.431758053644407
TCGA-AA-3812-01A,88.27998778220685,-25.602350526517295
TCGA-DM-A1D4-01A,96.02864918092702,-63.513156592932305
TCGA-AA-3854-01A,77.8809284278504,-56.94222723047014
TCGA-CK-4950-01A,63.52706714697704,-42.433637853126925
TCGA-D5-6541-01A,62.74815550744365,-16.01346799153218
TCGA-QG-A5YV-01A,70.49232333633583,-61.1227704906431
TCGA-AD-6901-01A,47.13864382473679,-2.990182353910037
TCGA-AA-3526-01A,55.929723209683345,-46.90091582425937
TCGA-DM-A1HA-01A,89.5097218155517,-61.18184355159751
TCGA-AA-A02W-01A,63.78959464013773,-42.12882960274314
TCGA-AA-A00F-01A,73.27974395674033,-37.9407399490379
TCGA-AA-A02Y-01A,94.3157823178705,-74.91421579152635
TCGA-A6-6780-01B,36.7059649556152,-9.675043363476751
TCGA-AA-3525-01A,68.12435025943533,-54.581596050912104
TCGA-A6-6650-01A.1,50.40930913882728,-54.924828240252154
TCGA-CM-4752-01A,65.37572714927612,-36.664473021225156
TCGA-A6-3809-01A,51.43581137107601,-48.16659753433062
TCGA-CM-6680-01A,44.5564220391764,-26.723736933166897
TCGA-AD-A5EK-01A,68.24085700457813,-37.54800021530013
TCGA-A6-2682-01A,63.63420130252026,-37.2047120975873
TCGA-CM-6164-01A,61.12697542478017,-31.402254630234367
TCGA-DM-A28H-01A,86.25266727750578,-55.15284699573365
TCGA-D5-6898-01A,50.37772208933975,-20.886962339635417
TCGA-A6-3808-01A,37.98318698986528,-15.610034234190836
TCGA-A6-6780-01A,64.22633922322247,-48.51313802075128
TCGA-AA-3662-01A,59.589476647787855,-35.10029774526271
TCGA-CM-5864-01A,69.32116166536865,-46.98571800571967
TCGA-NH-A6GB-01A,70.95271802205183,-53.14786400187414
TCGA-NH-A8F8-01A,72.06607802428482,-23.785319244971745
TCGA-CM-6677-01A,60.53767905525359,-31.463477656059084
TCGA-AA-3949-01A,49.7317898361581,-29.591699977689192
TCGA-DM-A1D9-01A,82.50501010876674,-51.809970206352475
TCGA-D5-6930-01A,51.941426460576665,-30.51037633860561
TCGA-AA-3980-01A,65.84659353726984,-43.86988028055004
TCGA-CA-5797-01A,64.29932597825292,-29.60111871805644
TCGA-AA-3494-01A,72.35045640842462,-49.05518650441306
TCGA-D5-6531-01A,72.0081704314897,-32.359787216497864
TCGA-AZ-4615-01A,56.58319694508118,-38.91642742528646
TCGA-A6-5656-01B,-13.202758244956431,20.004862705379974
TCGA-A6-2684-01A.1,72.36349004880957,-21.25021558800532
TCGA-CM-4743-01A,74.95713600955878,-52.487435929129695
TCGA-AA-A01K-01A,63.04522604912372,-25.28479623706336
TCGA-NH-A50U-01A,77.45455190746605,-45.528979751359174
TCGA-D5-6928-01A,11.537295706922436,-3.238273309533823
TCGA-DM-A28K-01A,81.7171050539855,-64.3220511231076
TCGA-AY-6196-01A,13.306419288094723,34.91805082615301
TCGA-CM-5344-01A,70.07285020602632,-23.378427205056536
TCGA-G4-6309-01A,67.84207807385252,-61.14158447993317
TCGA-CM-6165-01A,51.95771410338556,-14.464510544080676
TCGA-AY-5543-01A,71.64101106300805,-60.73572764785928
TCGA-CM-6167-01A,25.058675970055063,33.87494888027459
TCGA-AA-3664-01A,62.130209687503374,-53.70240670007245
TCGA-AZ-4313-01A,95.46934032633892,-68.1337196717274
TCGA-AA-3530-01A,54.523465622764384,-43.096913717220446
TCGA-AA-3877-01A,50.051832940301196,-30.827177400466596
TCGA-D5-6535-01A,60.486241815943146,-43.397595661298794
TCGA-CM-6678-01A,76.72684985867349,-40.71912625882066
TCGA-CM-4746-01A,90.10715387713927,-69.40046156630034
TCGA-A6-6652-01A,79.81277709651815,-46.64719933656364
TCGA-A6-6781-01A.1,9.231917772368956,-0.3382765687729185
TCGA-AA-A01Q-01A,96.60004560648017,-50.49015230798934
TCGA-A6-5661-01A,58.961716137287056,-58.6436192808338
TCGA-5M-AATE-01A,80.68404278074259,-43.937496061443866
TCGA-DM-A1D0-01A,98.46858962699133,-63.62906799791955
TCGA-AA-3681-01A,56.517209366881005,-49.53644057878609
TCGA-D5-5538-01A,45.62618934660963,-27.34839936619929
TCGA-AA-3870-01A,65.05033230274681,-29.156802729044546
TCGA-CM-6679-01A,50.29242731887084,-9.23436967622448
TCGA-T9-A92H-01A,79.21278131229292,-60.678629876731875
TCGA-A6-3809-01A.1,51.43581137107601,-48.16659753433062
TCGA-AA-3818-01A,72.89678167615726,-49.27614403290633
TCGA-CA-5254-01A,63.65960573693381,-42.41593084933982
TCGA-AA-3672-01A,79.83361122989356,-40.01776737444855
TCGA-AD-5900-01A,56.77578434197425,-36.15894174208315
TCGA-CA-6719-01A,49.28220244213213,-13.539761032982257
TCGA-A6-6654-01A,39.155930844617686,3.642183388976731
TCGA-CM-6161-01A,51.36432361295546,-29.885969988547437
TCGA-AA-3814-01A,53.87439643618354,-27.803824753703122
TCGA-AA-3697-01A,64.11136975581994,-48.055520484860686
TCGA-AA-3532-01A,53.52502361569325,-36.81926864046369
TCGA-AZ-6606-01A,72.10142759843629,-64.95684331441046
TCGA-CK-4947-01B,51.39377977312804,-32.392516565579186
TCGA-A6-2674-01A,2.751753104891418,-6.470922198228632
TCGA-CA-6716-01A,67.56129437718963,-25.49213321514729
TCGA-NH-A6GC-01A,76.21217629409348,-28.451374695636
TCGA-AA-3848-01A,100.11235578502006,-48.36178614383495
TCGA-AA-3684-01A,73.6108446131188,-17.050858495724082
TCGA-F4-6807-01A,38.66895053658299,-0.9988315206648142
TCGA-AA-3875-01A,57.20878375468367,-42.57560338376512
TCGA-G4-6297-01A,47.17482029518699,-14.910561215777198
TCGA-A6-5660-01A,61.616020142441776,-36.614017294708326
TCGA-AZ-6607-01A,36.01828919746233,-2.370768909466659
TCGA-AZ-4308-01A,96.61571545524353,-33.84747233358719
TCGA-AA-3524-01A,65.44893106736731,-60.03313947526677
TCGA-AA-3975-01A,74.05415981559449,-35.02943732257848
TCGA-AA-3666-01A,63.52488973394762,-48.09515357167586
TCGA-AA-3872-01A,53.88658667430712,-12.430888057233238
TCGA-AA-3979-01A,79.1773288405938,-70.20526771663994
TCGA-CM-6168-01A,32.37667443526513,-3.4734396810708885
TCGA-G4-6588-01A,66.03957360952228,-53.39521491728629
TCGA-CM-5348-01A,41.03941282780932,-2.4392010695169075
TCGA-AA-3553-01A,57.29464335335873,-39.17120199939442
TCGA-AA-3833-01A,60.93847211466859,-34.97057962666346
TCGA-G4-6295-01A,56.161050134573365,-43.66421927389223
TCGA-A6-2677-01A,72.07559406703137,-50.85768100581704
TCGA-AA-3867-01A,65.92416715365566,-22.33454514455827
TCGA-AA-A00N-01A,62.59905551868074,-29.002908735545983
TCGA-CK-5915-01A,79.33329383901183,-56.05417046399734
TCGA-AA-3520-01A,54.71593347737599,-31.546715852211143
TCGA-A6-5665-01A,64.25569117593943,-70.03148713107191
TCGA-G4-6303-01A,53.648381215967866,-25.11231679704667
TCGA-AA-A03F-01A,105.72909889223041,-56.23075743007684
TCGA-DM-A1DB-01A,75.01985093769412,-54.105540352699244
TCGA-CM-6170-01A,59.85186737028671,-28.272498345520184
TCGA-A6-2680-01A,76.36539466639181,-42.95159597745408
TCGA-QG-A5YW-01A,69.80227628311728,-42.840349154098064
TCGA-AA-A024-01A,96.81155345456625,-56.4907331106575
TCGA-DM-A285-01A,73.38933219856148,-38.0522003206636
TCGA-QG-A5YX-01A,80.69742386509718,-66.31519041960563
TCGA-AA-A017-01A,84.73268495829146,-35.43280897298636
TCGA-AA-3509-01A,58.29025015752047,-43.01789903367422
TCGA-D5-6920-01A,54.40015262798203,-44.84596904252961
TCGA-D5-6534-01A,22.46490286020446,20.252418738477164
TCGA-A6-5661-01B,89.49326845013452,-8.180484806155171
TCGA-AA-3496-01A,56.29780670090976,-17.89640681453597
TCGA-AA-A02K-01A,87.1934153762932,-56.943857647965935
TCGA-AA-3685-01A,60.576303209676794,-46.42763345107514
TCGA-AA-3851-01A,61.660402201731046,-46.75561987142851
TCGA-DM-A282-01A,91.36796795922825,-41.980923108536686
TCGA-AA-3543-01A,61.92198953275878,-49.160172336548975
TCGA-F4-6805-01A,39.95547753240039,-10.55435206324591
TCGA-AA-3821-01A,54.402730641887445,-41.18233678738569
TCGA-F4-6460-01A,56.56094873435858,-10.179021853281556
TCGA-AZ-5407-01A,65.9444250256779,-61.646645316480466
TCGA-D5-6929-01A,54.65737658972611,-27.856463216361295
TCGA-AA-3984-01A,61.943051416274145,-40.40773565830423
TCGA-A6-5664-01A,39.90846505369239,-9.132628668760473
TCGA-AM-5821-01A,51.715902002723894,-44.69671221390789
TCGA-AA-3488-01A,92.90099936769455,-61.67857416820493
TCGA-AA-3956-01A,65.21512551078051,-32.19465091894832
TCGA-G4-6298-01A,80.98655168149743,-39.98069524401363
TCGA-DM-A28F-01A,79.18523585719682,-61.76888007808897
TCGA-AA-A00J-01A,64.13174308479412,-37.416701817366736
TCGA-A6-6142-01A,61.64614878759156,-13.874035849882908
TCGA-G4-6304-01A,79.53730619421162,-65.42028025981021
TCGA-A6-2674-01A.1,2.751753104891418,-6.470922198228632
TCGA-G4-6310-01A,70.13927645322379,-7.931902314277486
TCGA-AA-3866-01A,49.39172183522886,-24.37523458115612
TCGA-F4-6806-01A,61.30611824056606,-37.54264458651863
TCGA-AY-A8YK-01A,74.1236208810728,-49.71393939947944
TCGA-AA-3852-01A,67.8415817920047,-39.186295649385414
TCGA-D5-5539-01A,53.656019705806855,-29.084233001287053
TCGA-AZ-6601-01A,46.01870273910709,-32.243767017056626
TCGA-AA-3994-01A,68.01880184028585,-46.00476963684154
TCGA-G4-6307-01A,91.72712210501375,-60.83485257781265
TCGA-CM-4747-01A,102.33826885961768,-38.05538975856402
TCGA-NH-A50V-01A,64.5746445670326,-24.593705270051537
TCGA-A6-5667-01A,65.09622939114696,-29.909407231862566
TCGA-NH-A5IV-01A,56.1067657274832,-38.11142438423308
TCGA-AA-3667-01A,105.29644139607274,-48.94844665732679
TCGA-QG-A5Z2-01A,51.247907265149024,-59.07720832216565
TCGA-AA-A01X-01A,89.58830662966714,-34.22622381808331
TCGA-AY-6197-01A,61.432062973454585,-53.61930286061855
TCGA-AA-3517-01A,66.94157567486447,-33.17518703952535
TCGA-AA-3968-01A,56.35863990497093,-27.28624529954747
TCGA-AA-3713-01A,47.119093881387236,-43.49769800847121
TCGA-AA-3527-01A,105.86917642839056,-36.38807447121875
TCGA-AA-3673-01A,61.993814973631565,-40.495333750566694
TCGA-AA-3856-01A,62.80516414623349,-42.87037765613699
TCGA-CM-6676-01A,64.4704161504219,-28.027287807515627
TCGA-A6-2679-01A,95.22493870842298,-47.363590824886174
TCGA-DM-A28M-01A,91.36269729157243,-67.96409799990573
TCGA-AA-A010-01A,69.79259155237712,-49.24954531601127
TCGA-AD-6548-01A,53.36043023935005,-35.24415808818954
TCGA-AA-3554-01A,50.95252932986652,-33.44681878618467
TCGA-CK-5913-01A,56.46710242408917,-47.45680197727301
TCGA-AA-A01S-01A,110.8263669660129,-69.83663619204609
TCGA-AA-3660-01A,67.56709427506192,-44.07102718428511
TCGA-CM-6166-01A,70.41834980550934,-37.33771276727323
TCGA-AA-A01P-01A,48.799575762666926,-22.115180661333017
TCGA-DM-A28G-01A,86.23357360664582,-48.62514444277115
TCGA-CA-5256-01A,73.9208315050847,-52.93925325712734
TCGA-CM-6675-01A,62.02445416329681,-55.16276453481727
TCGA-AA-A029-01A,91.66134429665269,-72.01394594299605
TCGA-AA-3678-01A,63.16272196086396,-46.029925753905076
TCGA-A6-6140-01A,68.03621332476456,-52.621823800500835
TCGA-AA-3986-01A,52.069845142876034,-37.51098070148864
TCGA-G4-6293-01A,65.47123442409311,-41.931377930950866
TCGA-D5-6538-01A,83.57313707442194,-45.99363964341955
TCGA-AA-3941-01A,74.58187714138266,-59.68333025925978
TCGA-G4-6317-01A,89.2053167006448,-66.21227165464528
TCGA-AA-A01D-01A,61.27952651542955,-24.251389347783615
TCGA-CM-5862-01A,74.93140245021625,-30.566972892219674
TCGA-CK-5916-01A,49.7692370351716,-27.632061107845313
TCGA-AA-3692-01A,56.20108410057575,-39.830658620180245
TCGA-AA-A00O-01A,68.70447884657176,-3.230325817183366
TCGA-AZ-4323-01A,14.911056563228396,7.672044538206741
TCGA-A6-6648-01A,57.54973887191057,-49.15980388431164
TCGA-AA-A01Z-01A,97.4581370924603,-56.81854556181555
TCGA-WS-AB45-01A,26.09672301452922,42.93243505248407
TCGA-CM-5861-01A,76.86069912334425,-50.43002051746325
TCGA-A6-6138-01A,48.28342324865456,-18.88823671303708
TCGA-AA-A01G-01A,79.2002526706342,-59.70845816733106
TCGA-AM-5820-01A,69.03312327302208,-31.130970396996304
TCGA-A6-5659-01B,81.83351911041085,-9.49248380118709
TCGA-AA-3845-01A,41.45668050372124,-38.52323787699016
TCGA-AA-A02F-01A,77.37344175626667,-43.57142055656209
TCGA-G4-6322-01A,67.4430125189635,-45.51014833718986
TCGA-3L-AA1B-01A,52.38138743737466,-23.00668356746936
TCGA-AZ-6603-01A,58.95088234360764,-19.90874019059544
TCGA-AZ-5403-01A,54.49639577424933,-28.985798295467813
TCGA-G4-6323-01A,66.56602265782283,-49.051075067107796
TCGA-AA-3811-01A,58.97457354810606,-36.313120940851405
TCGA-AA-3831-01A,68.79690519728868,-42.64226038324881
TCGA-AY-A54L-01A,79.45758481074483,-69.48812003324915
TCGA-AD-6963-01A,70.47133711690202,-53.92881314929029
TCGA-A6-A566-01A,38.37185972928494,12.388226177858611
TCGA-5M-AAT5-01A,78.67951349509629,-62.29806101145707
TCGA-CA-6718-01A,39.21978258862563,-31.10222480615662
TCGA-G4-6627-01A,42.7311833349023,-13.949049369290917
TCGA-G4-6625-01A,46.84646697716317,-20.325580000657528
TCGA-A6-5656-01A,30.784388823496815,-33.21767212755916
TCGA-AA-3710-01A,43.571580118116806,-43.52926243651454
TCGA-G4-6306-01A,84.98303109552714,-70.94375167036019
TCGA-F4-6854-01A,58.278886097902976,-26.116274306155155
TCGA-AD-6890-01A,65.74443058572271,-43.58181778088534
TCGA-A6-3807-01A,63.558715482553055,-35.76464384436477
TCGA-A6-6782-01A,64.25482345315392,-10.210629235081402
TCGA-AA-A01C-01A,80.70409903983096,-35.296102043776344
TCGA-AA-3855-01A,67.59368324867486,-45.88225087255934
TCGA-A6-6653-01A,67.9311175028917,-50.35243005844253
TCGA-AA-A01R-01A,80.00919213217078,-54.77976647937187
TCGA-A6-6650-01B,8.122472446810269,-27.427330368012434
TCGA-A6-2671-01A,77.11045223354498,-22.684420488345264
TCGA-AA-3663-01A,68.26969362693634,-56.27313895501386
TCGA-A6-2672-01A,53.5102039685546,-34.133461401942256
TCGA-G4-6294-01A,75.97921746008558,-42.49955976227674
TCGA-A6-2676-01A,62.01667178409702,-40.788491854127635
TCGA-AA-3549-01A,73.64554041394362,-46.32590999762855
TCGA-CM-5349-01A,60.70177978288609,-18.601922658754923
TCGA-AA-A01V-01A,89.06146568649083,-58.58813708923769
TCGA-A6-6780-01A.1,64.22633922322247,-48.51313802075128
TCGA-AZ-4682-01B,73.5298758286762,-53.685439243922936
TCGA-AA-3842-01A,63.63437249352923,-40.5865218183015
TCGA-AA-3542-01A,107.76187477043852,-60.642226301809856
TCGA-AA-3560-01A,82.8048849812581,-43.97678070669249
TCGA-AA-A01I-01A,78.8973984600034,-52.27118667228152
TCGA-AY-A71X-01A,83.75186906447132,-69.057767162081
TCGA-F4-6809-01A,51.36788366948047,-3.7941769108067396
TCGA-G4-6321-01A,80.73550998233851,-55.17840367971737
TCGA-CM-6172-01A,57.793438004631874,-29.341841646604607
TCGA-AD-A5EJ-01A,73.39636373253292,-56.966946193692834
TCGA-AA-3966-01A,49.23276857106691,-27.808370205882778
TCGA-AA-A00L-01A,88.78743960325191,-49.76390386167485
TCGA-D5-6927-01A,45.25326960472171,-35.45344216478249
TCGA-D5-6536-01A,60.27591093690868,-30.660245768678834
TCGA-D5-6539-01A,60.85631424466512,-39.47895462257027
TCGA-A6-2686-01A,47.53032298286249,-28.532710343557135
TCGA-A6-3810-01A,54.111155083811084,-15.940612523823257
TCGA-F4-6461-01A,58.56741216699003,-15.12245072208144
TCGA-A6-5659-01A.1,35.30128215672974,-26.108213013016282
TCGA-AD-6895-01A,52.396835861247645,-40.327240928273106
TCGA-A6-3810-01A.1,54.111155083811084,-15.940612523823257
TCGA-AA-3510-01A,73.59906313098482,-45.14932261742863
TCGA-A6-2684-01C,6.796142508837639,20.48131128265013
TCGA-CA-6715-01A,73.74517273083752,-48.815390527502075
TCGA-AA-3850-01A,60.61492928464663,-36.095018648988265
TCGA-AZ-4616-01A,73.1796312035967,-47.91663777170527
TCGA-AA-3715-01A,66.46653964123126,-25.26385442997555
