"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.CM.6678.01A",0.022079866078342,0.215374143002842,0.225670723557374,0.00567594793376268,0.52250019101905,0,0.00869912840862943
"TCGA.CM.4746.01A",0.0297554060109219,0.5929790286936,0.113922742423616,0,0.263342822871861,0,0
"TCGA.A6.6652.01A",0,0.128983452793636,0.17292876350991,0.197612947650058,0.454460113127388,0,0.046014722919008
"TCGA.A6.6781.01A.1",0.12650728161463,0.283839780999103,0.584690862249373,0,0,0.0048146000992107,0.000147475037682436
"TCGA.AA.A01Q.01A",0.0340640137815558,0.0953829194360253,0.0621590840221474,0.460752262668002,0.262486011602761,0,0.0851557084895079
"TCGA.A6.5661.01A",0.0770990550744371,0.345094138295464,0.401817283752565,0,0,0,0.175989522877533
"TCGA.5M.AATE.01A",0.0417128678193943,0.100521345279148,0.179824494120712,0.291792611705208,0.307130288006169,0,0.0790183930693693
"TCGA.DM.A1D0.01A",0.0977404573196364,0.138509045153693,0.165083469467146,0.402728655211074,0.134742178918669,0,0.0611961939297819
"TCGA.AA.3681.01A",0.182301070002477,0.21010864200079,0.308796495230406,0,0.135541993097535,0,0.163251799668792
"TCGA.D5.5538.01A",0.141678330057456,0.464836848871869,0.331057508079057,0,0.0599222220247403,0,0.00250509096687782
"TCGA.AA.3870.01A",0.320359258938761,0.24505695484478,0.380781658690802,0,0,0,0.0538021275256567
"TCGA.CM.6679.01A",0.0776735441284797,0.135410067493675,0.482320000277407,0.000520523489403463,0.00349104352236454,0.0891977228007242,0.211387098287945
"TCGA.T9.A92H.01A",0.0734164324881715,0.129244147606351,0.251465854547463,0.162558412640963,0,0.0312436239088693,0.352071528808182
"TCGA.A6.3809.01A.1",0.0794472507414199,0.470891326643717,0.241676449554849,0,0.201732753036023,0,0.00625222002399053
"TCGA.AA.3818.01A",0.148897483351036,0.257307575298067,0.239429849627228,0.0121758634887981,0.29254382779241,0,0.0496454004424612
