"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.G9.6354.01A",0,0.168617932476726,0.116579887512489,0.203168551590712,0.511633628420073,0,0
"TCGA.EJ.A7NK.01A",0,0.132081045848493,0.247162118659843,0.168810041091834,0.251014901015047,0.179567184311912,0.0213647090728721
"TCGA.KK.A8I5.01A",0.00537436212035896,0.233064021657942,0.252054759219769,0.164117953171367,0.284884093492417,0.000204008658812449,0.0603008016793332
"TCGA.VP.A876.01A",0,0.26611840759181,0.0879138924838948,0.0118845329190442,0.633378830837781,0.000704336167470179,0
"TCGA.YJ.A8SW.01A",0,0.129577720790531,0.236573459585585,0.19808535461722,0.141890914903378,0.158385019432226,0.13548753067106
"TCGA.G9.6365.01A",0.00511667692794353,0.132160799697915,0.208862630457968,0.252320708306251,0.389288574896688,0,0.0122506097132334
"TCGA.2A.A8VO.01A",0,0.0808569835160292,0.116243370692215,0.266768958459528,0.536130687332227,0,0
"TCGA.EJ.7789.01A",0,0.131010853028436,0.140036828284585,0.202533059539127,0.357446934477552,0.0992521457498489,0.0697201789204508
"TCGA.V1.A8WN.01A",0,0.213145805392617,0.276948372108503,0.0233602368105568,0.066747362339121,0.278747257913943,0.14105096543526
"TCGA.G9.6343.01A",0.00182525485343101,0.0779037301455077,0.0979235821239486,0.371382389183424,0.450965043693689,0,0
"TCGA.EJ.7327.01A",0.0118741413213228,0.241282342372799,0.314686828991145,0.0577835388508757,0.122305471943507,0.170816600660232,0.0812510758601194
"TCGA.XK.AAIV.01A",0.1403414313257,0.362815052634248,0.346322440654625,0.00716597886287935,0.00164630777236136,0.0484005450280681,0.0933082437221176
"TCGA.M7.A720.01A",2.07411529785987e-05,0.131876428597273,0.253702264709903,0.15680759576323,0.337602140248374,0.0777900204328647,0.042200809095377
"TCGA.V1.A9ZR.01A",0.00181337329641019,0.237715173398034,0.144400319282227,0.0589874804409148,0.544329276288214,0,0.0127543772942001
"TCGA.EJ.8468.01A",0.041395707970283,0.184369235733745,0.365981171662986,0.0726233038071916,0.00112344909284544,0.289059861191729,0.0454472705412202
"TCGA.ZG.A9N3.01A",0.0227505400059678,0.147646761644312,0.214530610260795,0.157667795332498,0.281934050213557,0,0.17547024254287
