"","cellFractions.B.Cells","cellFractions.DC","cellFractions.Endothelial.Cells","cellFractions.Fibroblasts","cellFractions.Macrophages","cellFractions.Mast.Cells","cellFractions.T.Cells","cellFractions.otherCells"
"TCGA.BH.A18Q.01A",0.00718138948228812,0.0544838054511063,0.106680708718196,0.0632504128521662,0.0274564650336493,5.11579430130399e-05,0.016946510145029,0.723949550374552
"TCGA.B6.A1KI.01A",9.21396119643504e-07,0.0524176691270538,0.194811316540011,0.0805612985948595,0.00438555263267818,0.000224329316964012,0.00139601939916312,0.666202892993151
"TCGA.A7.A26G.01A",0.01049273094252,0.170288441533461,0.105213800441001,0.254123598522853,0.0186110121870247,0.000289815497756336,0.0171027215826245,0.42387787929276
"TCGA.AO.A03M.01B",0.0185198997539664,0.153741248436389,0.0846720291903445,0.059092603357744,0.0558351029179102,0.000358937748174847,0.0389123274281707,0.5888678511673
"TCGA.A2.A0CS.01A",6.45598067691124e-10,0.100189863511106,0.065875242513769,0.217617834313399,0.0200039090227624,0.0069047803621677,0.00113246260856811,0.588275907022629
"TCGA.C8.A12W.01A",0.00396979058323978,0.39190065284257,0.121628590585019,0.147381994278934,0.0381846794906072,0.00113758872516947,1.28152308721805e-07,0.295796575342151
"TCGA.E2.A1IU.01A",0.0155425790322737,0.096274315684995,0.100906742263971,0.0452901287759078,0.0144775487880725,0.000726909952757963,0.00939141083236341,0.717390364669659
"TCGA.B6.A0I9.01A",0.00260056638963403,0.149009857143966,0.0722537820504562,0.0331051014468296,0.0256244843166011,0.00024759050890575,0.00143757471823709,0.715721043425371
"TCGA.AO.A128.01A",3.56858819413556e-08,0.0758615858333083,0.0842163788433094,0.0518463474332401,0.512132621613731,6.43137580047709e-06,0.275935656675292,9.42539436243072e-07
"TCGA.A7.A3J0.01A",3.23222180164338e-09,0.132547888244166,0.0615478183361896,0.0102973720471328,0.0280134432273479,3.51162315937013e-05,0.0111400773703499,0.756418281310999
"TCGA.E9.A1NE.01A",0.0331749368075078,0.0831445495106515,0.102573573480078,0.0959344142330952,0.0490552903726823,0.000643839061651478,0.103914061455871,0.531559335078462
"TCGA.AC.A2FB.01A",0.0284980060643353,0.14906429817296,0.182470140012098,0.0600570432756978,0.0286494585986006,0.005172800431824,0.0815627246361812,0.464525528808303
"TCGA.AR.A5QP.01A",0.0151961458131121,0.0784288139907844,0.108443839094626,0.165747131985098,0.0175355915799829,0.00053009636803678,0.00861160027346298,0.605506780894897
"TCGA.A2.A0T4.01A",0.000743345932144502,0.0841473083707093,0.148313978275804,0.159084888592819,0.0240426725937712,0.00562386088477618,0.0175430278412753,0.560500917508701
"TCGA.BH.A0BL.01A",0.0193721527229406,0.153232285561074,0.187657966247083,0.186958183692851,0.0427692238924535,0.000231850947302647,0.0292943101901462,0.380484026746149
"TCGA.BH.A0HY.01A",6.37383620005646e-08,0.0521159082662335,0.0989249403291004,0.0917108656821575,0.00633613445700537,0.000368285933000425,0.00162704957095663,0.748916752023184
"TCGA.E9.A2JT.01A",0.595166950388153,9.21642001985077e-09,0.145023626028979,0.059350975033202,0.0307152492698823,0.000541198051333501,0.169201989500654,2.51137651050564e-09
"TCGA.A7.A3IY.01A",7.03617668013402e-08,0.12007351850295,0.121607116196343,0.116640409430549,0.0584676893831138,0.000460706909477418,6.1254023300689e-07,0.582749876675568
"TCGA.A8.A085.01A",4.65629513717331e-08,0.0577087954229065,0.124039855528651,0.0821012732733282,0.00636918765779075,0.000636842890206742,0.000377976149840183,0.728766022514326
"TCGA.AO.A12B.01A",3.00968754405841e-08,0.234419006478643,0.0912179319180421,0.0187557827247923,0.0204192620918756,0.000110354896332342,0.00204402997053292,0.633033601822907
"TCGA.A8.A06Y.01A",2.05719809157746e-07,0.172100924707153,0.0740343865340053,0.0159720227066293,0.00500844884220101,0.000146136846979704,1.71679350548451e-08,0.732737857475287
"TCGA.A8.A09I.01A",9.22450799336982e-08,0.145077245644634,0.068770916412475,0.0907664508178815,0.0389342382847303,0.000151240318401354,0.00601354917773565,0.650286267099063
