,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-CM-6172-01A,0.015,0.000,0.006,0.001,0.000,0.000,0.854,0.010,0.047,0.031,0.005,0.028,0.001,0.000,0.000,0.000
TCGA-AD-A5EJ-01A,0.008,0.000,0.000,0.013,0.000,0.000,0.922,0.000,0.019,0.021,0.000,0.013,0.002,0.000,0.000,0.000
TCGA-AA-3966-01A,0.012,0.000,0.006,0.015,0.001,0.000,0.725,0.031,0.030,0.088,0.000,0.078,0.002,0.001,0.007,0.002
TCGA-AA-A00L-01A,0.004,0.000,0.004,0.001,0.000,0.000,0.952,0.006,0.020,0.001,0.005,0.005,0.000,0.000,0.000,0.000
TCGA-D5-6927-01A,0.012,0.000,0.004,0.026,0.001,0.000,0.765,0.000,0.031,0.086,0.010,0.060,0.003,0.000,0.002,0.000
TCGA-D5-6536-01A,0.001,0.000,0.001,0.005,0.000,0.000,0.871,0.001,0.035,0.012,0.000,0.065,0.003,0.000,0.005,0.000
TCGA-D5-6539-01A,0.030,0.000,0.012,0.004,0.000,0.000,0.827,0.026,0.059,0.006,0.010,0.023,0.002,0.000,0.000,0.000
TCGA-A6-2686-01A,0.018,0.000,0.007,0.013,0.022,0.000,0.752,0.030,0.025,0.052,0.010,0.068,0.003,0.000,0.001,0.000
TCGA-A6-3810-01A,0.012,0.000,0.004,0.006,0.000,0.000,0.727,0.001,0.030,0.139,0.004,0.071,0.000,0.000,0.003,0.000
TCGA-F4-6461-01A,0.009,0.050,0.009,0.015,0.000,0.001,0.717,0.009,0.042,0.098,0.014,0.030,0.004,0.000,0.000,0.000
TCGA-A6-5659-01A.1,0.003,0.000,0.003,0.002,0.000,0.000,0.858,0.005,0.030,0.058,0.015,0.024,0.000,0.000,0.000,0.000
TCGA-AD-6895-01A,0.001,0.000,0.002,0.035,0.000,0.000,0.803,0.004,0.046,0.063,0.013,0.028,0.004,0.000,0.000,0.000
TCGA-A6-3810-01A.1,0.012,0.000,0.004,0.006,0.000,0.000,0.727,0.001,0.030,0.139,0.004,0.071,0.000,0.000,0.003,0.000
TCGA-AA-3510-01A,0.026,0.000,0.003,0.007,0.000,0.000,0.856,0.010,0.025,0.007,0.005,0.060,0.001,0.000,0.001,0.000
TCGA-A6-2684-01C,0.000,0.003,0.012,0.005,0.000,0.002,0.588,0.044,0.007,0.217,0.034,0.070,0.003,0.000,0.013,0.001
TCGA-CA-6715-01A,0.001,0.000,0.002,0.003,0.000,0.000,0.926,0.002,0.017,0.033,0.011,0.006,0.000,0.000,0.000,0.000
