,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-A6-A5ZU-01A,13.629,127.022,19.745,3.192,8.036,50.784,127.279,41.168,1.029,116.687,21.896,1.744,1489.785
TCGA-AA-3495-01A,28.829,101.395,23.522,8.013,25.668,59.228,149.456,30.236,1.762,76.375,17.186,4.131,1836.184
TCGA-QL-A97D-01A,23.053,53.220,26.044,11.384,10.194,49.521,94.971,10.061,1.000,31.718,31.142,1.300,1591.578
TCGA-CM-5868-01A,9.915,145.808,8.280,2.868,19.850,62.862,88.906,6.446,1.000,215.784,4.268,1.000,1969.382
TCGA-AA-3534-01A,13.340,182.781,23.309,9.666,26.981,51.973,118.682,18.393,1.130,98.368,9.999,2.925,2920.619
TCGA-AA-3693-01A,8.031,41.024,12.107,5.913,8.059,30.931,83.028,3.063,1.000,250.810,12.140,1.004,1876.734
TCGA-AA-A02J-01A,7.256,43.013,2.769,1.000,17.228,33.666,23.626,1.000,1.000,40.590,3.792,1.000,1981.132
TCGA-D5-5541-01A,19.721,210.865,46.542,13.765,37.087,79.810,290.842,11.298,4.436,144.115,26.566,5.090,2110.203
TCGA-AA-3860-01A,42.596,341.109,40.815,8.735,14.347,80.507,243.638,38.394,1.480,134.030,35.322,4.973,2141.216
TCGA-A6-5657-01A,67.510,524.218,33.594,9.002,33.118,137.744,87.465,29.159,1.526,653.470,24.265,2.406,2293.292
TCGA-AA-3812-01A,15.347,229.759,18.217,7.798,12.160,180.531,353.214,28.540,9.584,362.327,8.144,2.479,3461.331
TCGA-DM-A1D4-01A,8.102,14.060,3.943,2.117,6.504,24.090,16.457,1.875,1.000,13.364,7.727,1.000,1309.187
TCGA-AA-3854-01A,13.175,74.399,18.124,2.505,11.847,34.310,145.734,18.950,1.000,38.509,10.741,2.030,1636.825
TCGA-CK-4950-01A,49.922,157.370,29.852,10.767,18.266,92.924,200.858,90.590,1.022,93.092,36.191,8.946,3368.550
TCGA-D5-6541-01A,14.445,358.157,23.206,10.493,12.650,50.266,270.320,7.124,1.840,184.723,27.950,10.129,1598.188
TCGA-QG-A5YV-01A,11.673,96.110,13.859,4.034,16.710,53.760,84.310,1.927,1.000,56.045,11.355,1.364,1910.749
TCGA-AD-6901-01A,8.977,577.886,32.808,10.065,25.742,109.406,423.103,44.569,4.429,353.567,51.616,3.423,2764.626
TCGA-AA-3526-01A,15.756,185.612,20.624,16.239,31.220,38.599,172.232,6.947,1.532,177.741,32.994,6.995,1628.611
TCGA-DM-A1HA-01A,10.506,7.354,2.342,5.884,1.345,29.930,66.026,1.968,1.000,23.050,22.453,1.000,3411.923
TCGA-AA-A02W-01A,10.298,93.856,11.805,13.756,20.883,34.257,86.060,12.400,1.000,74.013,9.287,1.000,2138.320
TCGA-AA-A00F-01A,13.920,387.819,11.177,1.958,10.168,76.214,75.387,21.841,1.000,79.754,8.995,1.383,1964.272
TCGA-AA-A02Y-01A,5.785,5.947,6.032,7.964,10.299,13.820,53.871,3.890,1.000,11.187,31.155,1.000,2584.861
TCGA-A6-6780-01B,7.738,69.666,44.789,8.476,12.088,17.163,111.679,4.387,4.180,22.304,11.387,23.819,379.621
TCGA-AA-3525-01A,53.350,68.869,12.494,5.271,26.110,40.922,161.519,45.021,1.604,58.550,24.784,6.511,1759.376
TCGA-A6-6650-01A.1,14.277,48.851,20.434,1.768,17.132,52.576,83.160,4.926,1.665,48.114,2.560,1.726,3271.786
TCGA-CM-4752-01A,19.392,242.563,23.291,4.079,19.550,92.141,337.318,36.265,1.659,131.801,23.014,3.063,2012.220
TCGA-A6-3809-01A,14.931,253.277,50.784,12.723,58.009,37.166,597.358,16.828,4.859,47.516,73.505,10.469,3122.932
TCGA-CM-6680-01A,21.188,377.224,45.366,7.298,15.212,84.728,268.716,25.072,1.895,154.597,31.099,1.856,1407.064
TCGA-AD-A5EK-01A,9.208,229.965,12.250,3.385,14.980,82.644,69.657,5.046,1.000,71.376,6.169,1.000,2057.380
TCGA-A6-2682-01A,17.667,288.184,21.038,4.371,9.188,100.673,146.996,63.303,5.906,262.067,10.316,10.954,2483.092
TCGA-CM-6164-01A,14.935,157.329,14.856,14.478,22.603,103.440,105.384,17.007,2.116,259.262,36.701,3.743,2350.464
TCGA-DM-A28H-01A,13.762,28.406,6.013,3.994,30.074,50.653,60.322,8.929,1.000,54.598,3.378,1.000,2070.782
TCGA-D5-6898-01A,12.822,231.358,45.224,8.757,62.333,104.340,249.765,13.284,6.607,360.606,14.322,7.746,1581.300
TCGA-A6-3808-01A,17.405,464.491,35.773,9.968,26.214,90.880,348.823,86.849,12.053,654.839,25.437,18.212,1807.358
TCGA-A6-6780-01A,13.049,44.992,50.138,13.370,19.648,56.288,1035.837,5.734,1.538,27.819,90.869,9.455,1551.006
TCGA-AA-3662-01A,16.233,219.860,23.553,8.683,20.487,64.908,282.707,20.514,5.408,58.242,33.587,10.847,1552.266
TCGA-CM-5864-01A,9.864,114.488,17.418,4.120,15.202,76.762,74.260,13.944,1.000,50.039,9.747,1.000,1755.374
TCGA-NH-A6GB-01A,21.571,102.961,15.941,4.154,6.621,51.959,87.920,6.015,1.308,32.666,20.687,8.386,2370.894
TCGA-NH-A8F8-01A,10.930,178.100,10.029,1.672,6.477,54.148,118.640,14.538,1.439,295.158,18.964,2.063,2539.546
TCGA-CM-6677-01A,37.168,518.454,25.495,6.171,30.002,144.331,144.120,56.738,2.129,117.928,22.508,2.381,1435.680
TCGA-AA-3949-01A,41.406,195.135,42.559,25.883,26.915,50.876,631.817,16.697,5.747,198.818,143.486,47.399,2567.606
TCGA-DM-A1D9-01A,4.260,105.908,6.117,1.139,11.133,26.038,37.645,2.320,1.000,39.140,4.183,1.000,1757.390
TCGA-D5-6930-01A,63.365,546.701,30.494,29.024,22.313,101.525,249.369,36.397,3.832,156.870,60.767,1.858,1762.015
TCGA-AA-3980-01A,6.772,88.658,27.076,18.400,60.068,58.037,271.999,7.488,1.000,45.355,67.062,18.408,839.211
TCGA-CA-5797-01A,7.636,297.283,18.643,31.375,49.172,119.164,128.930,20.484,1.000,244.671,20.289,1.166,2738.458
TCGA-AA-3494-01A,11.056,114.168,18.762,6.529,20.781,69.355,90.332,16.783,2.210,86.548,6.203,7.414,3063.317
TCGA-D5-6531-01A,11.790,176.796,21.770,9.103,16.669,65.419,257.522,9.961,1.428,98.790,44.919,2.048,2483.306
TCGA-AZ-4615-01A,5.826,208.942,23.718,32.550,36.467,27.695,409.210,7.401,1.454,108.641,162.662,1.550,3139.040
TCGA-A6-5656-01B,5.524,402.341,68.302,4.976,25.100,18.113,51.549,2.638,5.476,112.732,4.267,10.077,615.584
TCGA-A6-2684-01A.1,12.986,295.115,33.509,4.889,20.840,152.785,425.355,31.600,7.156,445.526,24.900,3.783,2053.817
TCGA-CM-4743-01A,14.593,40.451,6.895,6.397,15.202,63.234,50.318,1.000,1.000,64.328,27.620,2.955,4328.429
TCGA-AA-A01K-01A,20.768,303.062,14.173,6.338,16.845,64.916,129.720,12.177,1.269,155.657,19.264,4.209,2281.242
TCGA-NH-A50U-01A,5.969,59.152,8.658,2.843,20.152,63.007,112.756,10.974,1.000,92.884,7.625,1.064,2811.087
TCGA-D5-6928-01A,147.264,1060.647,151.614,132.511,68.912,189.021,1190.796,33.979,11.895,227.278,426.521,97.619,3242.571
TCGA-DM-A28K-01A,23.322,46.750,7.879,1.171,4.774,73.265,72.160,1.000,1.000,53.582,4.634,1.000,2186.662
TCGA-AY-6196-01A,128.809,698.468,151.978,36.810,53.371,336.684,1318.778,12.125,31.700,549.655,127.082,8.399,435.704
TCGA-CM-5344-01A,8.522,335.524,9.341,4.951,3.131,77.599,84.978,10.181,1.000,254.868,8.834,1.000,3685.035
TCGA-G4-6309-01A,18.440,82.419,11.200,13.949,23.023,41.537,100.540,11.327,1.000,64.242,23.376,1.000,2391.846
TCGA-CM-6165-01A,9.863,237.627,39.425,5.615,30.696,93.981,179.218,17.269,3.333,177.318,14.153,3.263,1867.151
TCGA-AY-5543-01A,10.023,44.191,15.614,4.998,14.908,35.410,77.408,5.736,1.000,19.594,20.266,1.000,2190.670
TCGA-CM-6167-01A,26.317,1494.778,37.899,6.824,20.785,328.300,306.295,135.705,4.017,2336.677,41.034,2.338,953.956
TCGA-AA-3664-01A,10.117,57.003,14.292,4.190,16.831,30.141,103.282,9.221,1.069,33.474,15.863,3.805,1479.608
TCGA-AZ-4313-01A,13.411,76.090,2.671,10.518,5.265,82.615,45.414,14.572,1.000,65.347,17.190,1.229,2711.746
TCGA-AA-3530-01A,33.464,70.803,29.459,10.847,22.668,26.957,199.347,13.716,1.000,49.610,16.696,1.509,1628.849
TCGA-AA-3877-01A,18.385,432.567,27.612,14.726,21.398,66.938,267.105,11.739,6.159,178.881,34.040,34.472,1580.538
TCGA-D5-6535-01A,18.261,291.242,31.057,4.472,22.863,83.705,160.267,7.191,1.045,34.553,20.033,5.909,1964.669
TCGA-CM-6678-01A,6.335,142.170,7.892,3.695,6.991,56.354,34.447,9.624,1.000,84.879,2.523,1.000,2515.918
TCGA-CM-4746-01A,15.680,40.837,2.300,5.629,10.929,45.497,38.381,1.000,1.000,53.065,17.537,1.000,1791.663
TCGA-A6-6652-01A,4.801,109.502,7.968,3.737,13.224,57.305,22.112,1.000,1.000,77.978,3.345,1.311,1806.126
TCGA-A6-6781-01A.1,12.874,1118.786,87.735,15.023,24.354,107.429,405.329,8.381,28.150,212.185,39.241,20.663,1144.258
TCGA-AA-A01Q-01A,3.810,17.231,8.517,4.654,6.816,31.746,117.368,2.210,1.000,15.200,23.663,1.910,1088.291
TCGA-A6-5661-01A,18.330,181.607,20.615,3.915,19.263,41.888,97.985,18.799,1.261,56.515,13.778,1.070,3423.116
TCGA-5M-AATE-01A,11.015,90.366,10.202,5.674,8.021,41.691,47.243,9.409,1.000,60.605,5.212,1.000,1297.221
TCGA-DM-A1D0-01A,1.630,14.387,2.110,1.000,18.076,20.683,15.258,1.000,1.000,24.661,1.000,1.000,1835.223
TCGA-AA-3681-01A,35.131,110.775,31.317,7.774,17.795,57.942,223.508,12.635,2.993,58.406,36.660,7.905,3899.518
TCGA-D5-5538-01A,24.002,235.151,57.438,10.396,19.778,73.782,455.442,5.314,6.817,186.625,21.417,10.166,2226.191
TCGA-AA-3870-01A,27.214,399.577,28.783,6.260,20.044,106.929,473.461,73.702,1.898,240.140,23.341,3.642,1898.883
TCGA-CM-6679-01A,53.796,786.144,32.946,4.527,16.461,93.508,144.940,23.703,2.743,336.679,17.854,4.399,1756.160
TCGA-T9-A92H-01A,6.687,54.348,6.189,2.286,8.988,34.795,50.474,2.595,1.000,40.379,11.638,1.000,2730.316
TCGA-A6-3809-01A.1,14.931,253.277,50.784,12.723,58.009,37.166,597.358,16.828,4.859,47.516,73.505,10.469,3122.932
TCGA-AA-3818-01A,11.259,82.231,13.436,9.255,14.882,35.013,137.426,5.662,1.000,81.831,30.109,1.599,3030.190
TCGA-CA-5254-01A,33.797,226.006,9.222,4.304,15.798,39.234,92.230,62.569,1.000,125.591,14.101,1.163,3016.006
TCGA-AA-3672-01A,26.247,165.191,22.601,23.438,27.493,179.480,728.816,7.570,3.461,95.172,125.467,12.809,2161.757
TCGA-AD-5900-01A,27.130,403.871,30.443,16.915,29.027,69.377,333.609,27.469,1.950,323.370,65.638,1.809,4918.216
TCGA-CA-6719-01A,14.119,350.983,33.495,9.539,19.857,142.624,317.455,4.689,3.189,374.678,31.092,4.568,2654.834
TCGA-A6-6654-01A,20.609,1133.781,99.862,12.585,25.564,173.877,763.185,92.788,15.380,540.436,57.871,12.057,1815.080
TCGA-CM-6161-01A,13.970,223.193,48.824,13.989,73.144,56.783,200.363,11.207,1.079,97.483,20.417,3.919,1841.649
TCGA-AA-3814-01A,20.169,417.057,40.095,15.098,20.377,46.080,376.617,27.358,2.687,188.110,29.039,17.051,2691.506
TCGA-AA-3697-01A,23.071,86.274,23.091,8.303,36.888,58.590,151.512,34.983,2.514,84.910,15.956,4.517,2180.856
TCGA-AA-3532-01A,36.607,319.135,44.293,6.891,38.541,54.953,338.025,34.859,2.919,133.898,28.683,10.264,1952.235
TCGA-AZ-6606-01A,5.962,47.983,8.881,1.455,9.125,59.181,45.029,3.494,1.000,29.269,4.559,1.000,1912.895
TCGA-CK-4947-01B,33.079,358.115,47.845,14.027,27.484,66.277,271.806,32.664,1.763,90.726,24.548,5.217,2093.066
TCGA-A6-2674-01A,34.741,969.464,109.438,5.356,15.742,110.261,396.438,6.752,21.256,126.128,20.431,113.239,1995.257
TCGA-CA-6716-01A,5.909,233.298,10.595,1.000,5.312,63.852,47.267,3.133,1.000,157.295,2.477,1.000,1287.640
TCGA-NH-A6GC-01A,33.318,390.615,10.050,3.118,2.299,41.261,71.603,2.113,1.000,228.302,8.023,1.000,1468.105
TCGA-AA-3848-01A,15.335,82.300,8.520,3.008,8.210,140.570,140.740,21.940,1.000,46.554,9.292,1.358,1334.925
TCGA-AA-3684-01A,32.359,528.203,30.080,8.501,25.397,337.058,628.332,172.608,3.227,315.991,24.311,10.603,2150.502
TCGA-F4-6807-01A,34.035,744.797,60.206,23.250,24.675,131.603,343.786,43.307,5.356,432.788,73.593,7.948,1169.600
TCGA-AA-3875-01A,24.627,230.696,19.499,9.722,38.980,36.391,157.472,45.689,1.000,73.058,23.054,49.890,1993.208
TCGA-G4-6297-01A,14.638,1147.548,35.945,8.481,10.477,135.641,235.140,33.006,3.335,256.968,24.432,6.985,3125.712
TCGA-A6-5660-01A,7.497,295.742,27.094,2.274,24.991,55.318,129.297,14.577,1.000,181.154,4.933,4.241,2852.754
TCGA-AZ-6607-01A,15.453,1782.583,47.823,11.294,9.611,103.301,280.397,48.155,4.736,373.909,52.403,3.247,3396.254
TCGA-AZ-4308-01A,12.959,279.480,6.831,1.981,11.949,294.322,177.059,17.300,1.341,283.185,23.380,1.991,1716.437
TCGA-AA-3524-01A,15.590,119.799,11.911,11.527,33.448,25.850,95.704,10.021,1.000,77.701,18.607,3.971,3351.181
TCGA-AA-3975-01A,16.571,183.030,24.664,2.551,14.843,96.231,191.298,53.136,2.140,86.586,17.874,3.824,1743.496
TCGA-AA-3666-01A,13.268,84.836,25.894,7.094,36.869,53.319,228.403,6.723,2.808,64.786,14.054,8.534,2149.559
TCGA-AA-3872-01A,12.769,458.041,31.103,5.568,23.539,137.919,300.132,66.931,4.841,521.072,23.384,4.087,3034.444
TCGA-AA-3979-01A,4.596,47.289,4.529,1.000,49.583,23.394,60.622,4.495,1.000,29.105,4.275,3.951,2281.531
TCGA-CM-6168-01A,22.529,810.244,61.108,5.407,26.876,141.468,344.073,100.138,5.070,409.290,15.784,23.869,2132.164
TCGA-G4-6588-01A,12.094,176.404,20.466,4.295,20.012,66.100,139.913,7.724,4.369,83.910,20.281,6.593,2496.942
TCGA-CM-5348-01A,4.563,408.890,60.494,3.167,52.902,86.059,339.082,38.111,8.874,448.408,9.360,8.447,1603.376
TCGA-AA-3553-01A,23.704,264.447,29.422,13.835,58.803,79.837,253.075,22.854,1.709,155.000,22.341,7.185,2515.838
TCGA-AA-3833-01A,30.786,388.509,26.232,13.309,11.724,83.796,240.485,71.760,3.791,201.279,56.014,11.198,3163.607
TCGA-G4-6295-01A,35.844,119.050,38.729,28.431,45.636,64.340,284.415,19.802,2.075,41.184,85.728,3.281,2192.605
TCGA-A6-2677-01A,9.897,38.147,11.638,2.889,25.498,34.829,61.519,5.381,1.000,43.352,6.999,1.000,2071.668
TCGA-AA-3867-01A,21.096,450.125,22.049,5.766,26.514,87.517,275.291,19.884,2.386,340.292,13.270,2.086,2453.701
TCGA-AA-A00N-01A,7.244,503.953,30.887,3.142,9.700,113.572,196.469,7.432,10.970,180.625,16.588,9.520,2131.698
TCGA-CK-5915-01A,3.121,71.387,12.565,1.000,10.286,60.631,45.150,1.000,1.000,43.148,1.000,1.000,2192.302
TCGA-AA-3520-01A,22.182,384.625,31.861,5.860,17.223,100.858,308.045,47.524,1.794,187.408,12.928,5.479,2056.352
TCGA-A6-5665-01A,15.358,71.001,14.676,14.556,11.193,22.477,126.793,5.463,1.047,27.228,57.364,1.552,2835.153
TCGA-G4-6303-01A,16.721,308.623,30.258,10.891,21.804,102.344,119.573,9.104,5.474,223.772,9.201,5.629,1756.142
TCGA-AA-A03F-01A,38.073,58.780,10.242,1.729,6.043,80.935,73.569,14.812,1.000,51.880,11.345,1.000,3151.607
TCGA-DM-A1DB-01A,8.066,31.841,10.753,25.136,26.160,56.391,56.254,3.180,1.000,44.916,25.634,1.000,2295.706
TCGA-CM-6170-01A,15.040,515.959,32.439,3.161,21.905,70.724,146.188,32.527,6.027,87.145,14.290,8.436,2022.885
TCGA-A6-2680-01A,17.354,165.412,25.919,2.411,20.377,157.292,248.218,14.938,3.289,115.053,7.334,3.471,2335.556
TCGA-QG-A5YW-01A,29.638,106.238,31.651,2.332,7.316,70.138,184.608,23.554,1.000,65.303,16.258,1.467,1784.542
TCGA-AA-A024-01A,3.465,49.325,4.602,3.432,3.073,24.299,42.758,1.883,1.000,17.515,5.517,1.000,2240.991
TCGA-DM-A285-01A,7.015,375.593,4.842,1.669,22.937,57.833,59.901,3.185,1.000,219.308,2.272,1.000,1801.522
TCGA-QG-A5YX-01A,7.454,38.347,9.759,4.471,14.531,42.032,33.101,4.448,1.000,26.063,2.802,1.000,2990.162
TCGA-AA-A017-01A,11.566,176.726,8.563,1.648,6.347,61.701,57.193,3.136,2.922,126.986,6.645,6.914,1778.534
TCGA-AA-3509-01A,11.611,106.462,24.789,5.745,13.630,58.913,192.503,10.478,4.513,84.012,14.435,6.005,1584.784
TCGA-D5-6920-01A,46.610,144.440,33.261,5.300,22.419,103.117,157.384,38.745,3.593,63.942,27.536,10.084,2144.491
TCGA-D5-6534-01A,35.952,2039.374,151.820,15.095,78.710,198.051,1004.196,89.470,13.883,420.534,58.275,15.862,2280.483
TCGA-A6-5661-01B,6.581,162.319,35.583,4.034,4.605,42.768,38.337,37.826,1.000,23.362,7.322,5.133,131.045
TCGA-AA-3496-01A,38.016,474.836,57.179,9.307,13.641,163.576,438.238,17.773,3.888,142.024,34.413,14.503,1437.127
TCGA-AA-A02K-01A,5.505,71.150,4.278,1.853,22.057,40.378,93.558,3.600,1.000,48.364,5.742,9.904,1689.355
TCGA-AA-3685-01A,41.554,143.689,28.738,12.817,22.192,35.419,314.771,25.171,2.191,120.017,32.920,4.187,1630.498
TCGA-AA-3851-01A,21.241,154.169,28.833,7.916,26.410,49.451,249.668,51.363,1.180,95.308,12.794,2.524,2833.347
TCGA-DM-A282-01A,5.312,122.962,5.793,2.552,3.156,30.094,46.993,1.054,1.000,108.732,2.455,1.000,1705.300
TCGA-AA-3543-01A,27.437,261.775,40.565,36.153,29.013,45.943,641.692,35.108,1.251,74.193,152.007,8.521,3245.366
TCGA-F4-6805-01A,17.978,794.045,41.868,5.558,25.364,120.610,346.983,44.076,6.391,655.841,16.198,8.951,2202.574
TCGA-AA-3821-01A,13.150,262.409,29.299,8.205,25.903,50.871,202.295,27.285,4.054,89.527,18.230,5.554,2099.966
TCGA-F4-6460-01A,15.889,209.069,33.314,3.832,12.335,138.658,147.312,7.874,1.229,743.207,16.599,1.000,1384.089
TCGA-AZ-5407-01A,24.414,52.654,26.779,18.571,20.928,50.093,138.238,30.369,1.000,33.857,15.516,1.329,1951.901
TCGA-D5-6929-01A,111.017,531.213,18.391,6.907,28.574,89.148,231.139,5.477,2.603,273.256,34.355,2.545,4434.912
TCGA-AA-3984-01A,11.296,286.105,25.191,9.987,25.146,82.074,131.046,14.754,3.081,95.033,22.813,5.010,2833.734
TCGA-A6-5664-01A,28.670,927.003,55.587,54.873,32.830,182.241,476.487,57.534,9.404,326.620,44.346,7.054,1808.356
TCGA-AM-5821-01A,43.458,217.567,31.990,19.276,22.880,61.156,354.165,4.478,3.464,73.295,64.412,8.881,6903.713
TCGA-AA-3488-01A,18.333,50.501,9.751,1.880,43.945,109.663,201.842,4.577,1.749,60.619,9.579,2.568,1334.657
TCGA-AA-3956-01A,26.873,261.521,20.034,4.881,21.702,89.233,128.259,36.746,1.349,108.273,11.595,3.782,1818.472
TCGA-G4-6298-01A,5.549,389.034,2.908,3.188,6.329,31.907,27.530,8.648,1.000,168.063,1.689,1.000,1897.020
TCGA-DM-A28F-01A,15.558,96.507,6.879,2.287,16.704,39.238,50.868,6.562,1.000,55.635,9.386,1.000,2640.388
TCGA-AA-A00J-01A,7.172,231.556,14.981,2.045,22.202,64.063,163.939,11.751,2.163,78.835,13.664,2.322,3190.063
TCGA-A6-6142-01A,10.167,618.877,24.066,6.069,8.830,121.429,156.141,23.389,7.526,354.958,9.025,6.334,3569.349
TCGA-G4-6304-01A,6.892,28.799,8.135,4.236,15.898,22.090,190.681,1.187,1.000,21.127,26.462,1.464,2552.962
TCGA-A6-2674-01A.1,34.741,969.464,109.438,5.356,15.742,110.261,396.438,6.752,21.256,126.128,20.431,113.239,1995.257
TCGA-G4-6310-01A,4.127,101.567,2.697,3.426,6.640,46.352,22.925,7.814,1.000,2425.290,1.000,1.000,1697.462
TCGA-AA-3866-01A,23.141,424.790,67.872,10.043,43.766,77.255,488.795,23.053,7.697,238.327,49.547,25.978,1792.739
TCGA-F4-6806-01A,30.081,250.680,13.566,5.467,11.272,61.314,72.422,15.937,1.000,115.712,16.276,2.024,2158.995
TCGA-AY-A8YK-01A,18.316,101.845,14.027,1.000,11.110,70.555,66.760,7.526,1.000,62.269,4.512,1.136,2382.754
TCGA-AA-3852-01A,35.572,407.918,23.513,5.021,9.250,64.864,162.471,30.084,3.873,132.364,23.362,12.087,2110.073
TCGA-D5-5539-01A,12.701,389.906,26.983,3.313,15.208,83.571,183.819,43.443,2.681,138.665,6.735,8.728,1374.619
TCGA-AZ-6601-01A,25.953,198.432,53.649,12.610,30.566,112.294,619.002,16.811,7.869,143.553,69.714,5.118,3995.928
TCGA-AA-3994-01A,12.121,192.971,16.053,2.886,6.165,48.394,152.979,27.863,1.848,108.394,9.870,3.370,1894.034
TCGA-G4-6307-01A,13.513,48.646,7.062,2.568,31.196,29.662,33.522,2.797,1.000,59.732,2.540,1.000,2985.040
TCGA-CM-4747-01A,5.324,121.358,8.902,1.229,2.576,100.598,118.247,21.594,1.000,134.851,9.176,1.000,1888.088
TCGA-NH-A50V-01A,21.720,363.792,19.975,2.677,5.553,57.141,108.250,4.060,2.774,88.713,11.616,3.018,1394.146
TCGA-A6-5667-01A,7.118,196.561,16.178,9.615,43.372,73.198,110.689,9.501,1.830,520.198,12.178,3.462,2298.166
TCGA-NH-A5IV-01A,23.421,85.342,38.555,15.247,9.004,63.672,596.315,6.514,5.695,100.444,157.008,4.865,1686.451
TCGA-AA-3667-01A,14.807,77.296,9.411,2.590,13.773,62.076,142.169,10.847,1.722,119.907,7.517,7.057,948.174
TCGA-QG-A5Z2-01A,72.236,49.295,35.073,21.156,32.744,26.487,106.029,10.595,1.000,18.745,63.971,1.043,2482.609
TCGA-AA-A01X-01A,10.854,109.781,7.770,2.741,8.655,93.806,74.107,4.574,1.000,255.919,5.160,1.000,936.012
TCGA-AY-6197-01A,18.750,87.045,23.933,3.819,33.655,71.699,94.767,15.712,2.450,26.277,20.809,5.408,3257.550
TCGA-AA-3517-01A,21.269,140.426,24.408,4.282,8.567,74.603,125.574,26.635,3.285,117.847,8.658,5.860,1519.682
TCGA-AA-3968-01A,21.218,330.430,32.085,10.435,33.501,78.072,224.113,9.871,1.481,132.490,24.541,3.923,2324.906
TCGA-AA-3713-01A,37.782,159.456,39.488,17.033,29.315,92.374,275.730,27.312,5.748,66.386,33.284,9.294,2804.337
TCGA-AA-3527-01A,9.999,172.384,9.120,5.028,17.726,260.512,319.438,64.726,2.860,157.452,39.225,1.552,2348.948
TCGA-AA-3673-01A,19.808,282.543,24.331,6.090,38.153,67.793,110.212,50.071,1.054,110.013,14.225,1.352,1943.655
TCGA-AA-3856-01A,44.061,125.744,43.335,12.781,62.907,64.891,293.952,30.981,3.091,77.702,29.307,3.677,2174.456
TCGA-CM-6676-01A,11.312,313.702,15.461,2.292,46.164,81.713,84.142,17.047,1.000,212.768,4.359,1.000,2853.231
TCGA-A6-2679-01A,141.205,155.229,11.119,12.326,12.562,176.622,324.809,112.503,1.000,103.242,52.558,1.441,1730.392
TCGA-DM-A28M-01A,4.597,14.254,2.105,3.356,20.510,34.350,11.352,1.000,1.000,23.468,1.966,1.000,1685.862
TCGA-AA-A010-01A,15.160,79.646,15.595,5.171,38.080,87.797,205.514,8.168,1.000,65.405,45.292,4.251,1504.344
TCGA-AD-6548-01A,15.622,555.492,36.300,10.965,26.003,129.317,303.573,28.301,5.441,160.325,37.019,9.025,2721.985
TCGA-AA-3554-01A,33.750,580.194,53.575,8.338,22.706,112.218,342.136,23.701,8.570,181.515,53.852,35.654,4691.934
TCGA-CK-5913-01A,9.162,347.680,22.128,5.872,30.026,73.776,163.387,17.097,2.577,109.112,20.711,10.342,2157.434
TCGA-AA-A01S-01A,5.320,27.384,3.449,1.000,23.942,42.276,27.750,1.015,1.000,34.489,3.466,1.000,1672.541
TCGA-AA-3660-01A,17.327,196.858,15.155,4.339,19.016,53.568,113.274,37.732,1.000,84.224,15.282,3.252,1714.669
TCGA-CM-6166-01A,7.401,136.476,5.214,3.889,9.724,64.354,25.024,1.000,1.000,151.027,2.410,1.000,3131.138
TCGA-AA-A01P-01A,53.053,498.648,42.228,33.978,33.167,167.181,620.237,5.374,1.944,269.792,151.795,24.301,2738.468
TCGA-DM-A28G-01A,9.792,56.473,9.399,4.074,11.858,26.487,40.321,1.134,1.000,38.648,7.546,1.000,1265.866
TCGA-CA-5256-01A,10.137,61.347,15.308,5.889,20.574,19.404,116.592,8.149,1.000,60.467,28.877,1.000,1714.095
TCGA-CM-6675-01A,10.803,333.092,11.085,4.289,25.617,50.395,106.929,29.353,1.000,103.809,16.028,1.049,2254.096
TCGA-AA-A029-01A,3.646,43.314,6.675,1.810,14.598,23.780,59.367,11.027,1.000,18.471,8.734,1.000,5224.184
TCGA-AA-3678-01A,29.343,79.834,34.099,4.012,33.016,61.008,187.211,15.026,1.000,92.445,15.855,9.564,1561.516
TCGA-A6-6140-01A,11.764,74.337,16.688,9.165,25.599,81.325,65.042,15.660,1.411,93.882,24.371,4.778,2147.275
TCGA-AA-3986-01A,85.608,245.588,58.128,19.233,30.660,83.683,293.337,38.753,4.009,61.634,72.519,8.856,1615.848
TCGA-G4-6293-01A,40.603,111.003,43.534,8.902,10.537,83.371,145.589,17.785,1.000,54.978,32.738,5.279,2338.779
TCGA-D5-6538-01A,6.154,40.588,4.124,5.458,42.943,62.627,22.627,2.913,1.000,79.857,1.000,1.000,1571.752
TCGA-AA-3941-01A,11.948,49.086,9.408,2.608,16.541,30.645,83.480,8.848,1.000,38.413,5.599,1.025,2713.150
TCGA-G4-6317-01A,10.076,64.967,1.065,6.200,30.405,24.512,6.248,1.000,1.000,54.068,13.699,1.000,2574.700
TCGA-AA-A01D-01A,9.086,661.979,28.552,1.997,36.366,97.887,296.924,15.801,4.686,366.548,11.615,2.753,2898.186
TCGA-CM-5862-01A,9.243,126.974,4.258,3.188,11.605,84.465,27.731,11.412,1.000,100.860,2.819,1.000,1508.278
TCGA-CK-5916-01A,18.217,208.478,41.651,16.083,23.065,61.082,528.197,23.567,2.735,147.035,85.332,20.540,1484.689
TCGA-AA-3692-01A,16.979,123.712,36.943,5.840,25.228,58.543,366.619,31.859,2.190,106.972,18.750,9.218,1428.310
