,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-FI-A3PX-01A,0.000,0.000,0.000,0.006,0.003,0.000,0.003,0.011,0.001,0.015,0.001,0.000,0.000,0.000,0.000,0.960,0.960
TCGA-BS-A0V4-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.002,0.001,0.011,0.000,0.009,0.000,0.000,0.000,0.970,0.970
TCGA-AP-A1DQ-01A,0.000,0.000,0.006,0.001,0.042,0.000,0.010,0.058,0.066,0.004,0.009,0.000,0.000,0.000,0.000,0.802,0.802
TCGA-AP-A1E0-01A,0.000,0.000,0.007,0.008,0.000,0.000,0.011,0.046,0.102,0.008,0.004,0.000,0.000,0.000,0.000,0.813,0.813
TCGA-A5-A0GM-01A,0.006,0.000,0.001,0.001,0.001,0.000,0.008,0.010,0.050,0.018,0.007,0.003,0.000,0.000,0.000,0.894,0.894
TCGA-AX-A0J0-01A,0.000,0.000,0.003,0.003,0.004,0.000,0.002,0.009,0.042,0.000,0.016,0.000,0.000,0.000,0.000,0.920,0.920
TCGA-BS-A0VI-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.002,0.009,0.150,0.016,0.009,0.005,0.000,0.000,0.000,0.802,0.802
TCGA-FI-A3PV-01A,0.001,0.000,0.001,0.001,0.002,0.000,0.002,0.006,0.017,0.000,0.008,0.000,0.000,0.000,0.000,0.961,0.961
TCGA-D1-A17N-01A,0.014,0.000,0.019,0.021,0.012,0.000,0.023,0.042,0.140,0.027,0.029,0.006,0.001,0.000,0.000,0.665,0.665
TCGA-PG-A916-01A,0.012,0.000,0.001,0.009,0.000,0.000,0.012,0.038,0.028,0.006,0.022,0.000,0.000,0.000,0.000,0.871,0.871
TCGA-BS-A0U9-01B,0.000,0.000,0.003,0.023,0.000,0.000,0.001,0.012,0.008,0.013,0.012,0.000,0.000,0.000,0.000,0.929,0.929
TCGA-BG-A0VZ-01A,0.012,0.000,0.015,0.017,0.011,0.000,0.021,0.044,0.047,0.015,0.036,0.001,0.000,0.000,0.000,0.780,0.780
TCGA-BG-A0M9-01A,0.003,0.000,0.000,0.001,0.000,0.000,0.010,0.013,0.031,0.012,0.013,0.000,0.000,0.000,0.000,0.916,0.916
TCGA-AP-A0LM-01A,0.006,0.030,0.022,0.028,0.019,0.000,0.015,0.114,0.216,0.042,0.036,0.003,0.000,0.000,0.000,0.469,0.469
TCGA-D1-A101-01A,0.017,0.000,0.030,0.055,0.001,0.000,0.016,0.060,0.116,0.045,0.021,0.003,0.000,0.000,0.000,0.634,0.634
TCGA-EC-A24G-01A,0.008,0.000,0.009,0.015,0.004,0.000,0.019,0.057,0.105,0.015,0.046,0.001,0.000,0.000,0.000,0.720,0.720
TCGA-AJ-A3EM-01A,0.000,0.000,0.001,0.000,0.003,0.000,0.000,0.020,0.014,0.013,0.003,0.000,0.000,0.000,0.000,0.946,0.946
TCGA-AJ-A3NG-01A,0.004,0.000,0.001,0.003,0.003,0.000,0.006,0.035,0.037,0.012,0.005,0.000,0.000,0.000,0.000,0.893,0.893
TCGA-A5-A7WK-01A,0.000,0.000,0.000,0.011,0.000,0.000,0.002,0.022,0.002,0.000,0.044,0.002,0.000,0.000,0.000,0.918,0.918
TCGA-B5-A0K2-01A,0.024,0.000,0.017,0.009,0.012,0.000,0.016,0.007,0.049,0.003,0.093,0.003,0.002,0.000,0.000,0.764,0.764
TCGA-BG-A0MI-01A,0.000,0.000,0.010,0.017,0.000,0.000,0.009,0.033,0.047,0.002,0.064,0.002,0.000,0.000,0.000,0.816,0.816
TCGA-BG-A18C-01A,0.004,0.000,0.010,0.014,0.002,0.000,0.003,0.044,0.025,0.014,0.017,0.002,0.000,0.000,0.000,0.866,0.866
TCGA-AX-A05S-01A,0.009,0.000,0.001,0.009,0.001,0.000,0.016,0.057,0.048,0.013,0.048,0.003,0.000,0.000,0.000,0.794,0.794
TCGA-BG-A0W2-01A,0.015,0.000,0.007,0.005,0.007,0.000,0.013,0.048,0.134,0.001,0.034,0.002,0.000,0.000,0.000,0.735,0.735
TCGA-AP-A0LD-01A,0.000,0.000,0.010,0.014,0.000,0.000,0.008,0.007,0.049,0.019,0.006,0.003,0.000,0.000,0.000,0.884,0.884
TCGA-AX-A2HG-01A,0.000,0.000,0.003,0.025,0.004,0.000,0.011,0.009,0.024,0.006,0.023,0.001,0.000,0.000,0.000,0.894,0.894
TCGA-H5-A2HR-01A,0.000,0.000,0.002,0.013,0.001,0.000,0.000,0.001,0.000,0.006,0.045,0.001,0.000,0.000,0.000,0.931,0.931
TCGA-D1-A169-01A,0.013,0.000,0.008,0.016,0.001,0.000,0.023,0.012,0.081,0.011,0.096,0.001,0.000,0.000,0.000,0.739,0.739
TCGA-EC-A1NJ-01A,0.092,0.000,0.017,0.031,0.007,0.000,0.016,0.085,0.072,0.013,0.032,0.001,0.000,0.000,0.000,0.635,0.635
TCGA-AJ-A23M-01A,0.002,0.005,0.014,0.001,0.001,0.000,0.025,0.043,0.046,0.015,0.021,0.000,0.000,0.000,0.000,0.825,0.825
TCGA-AX-A1CC-01A,0.003,0.008,0.036,0.004,0.026,0.001,0.048,0.187,0.206,0.060,0.048,0.002,0.000,0.000,0.000,0.369,0.369
TCGA-SL-A6J9-01A,0.013,0.000,0.018,0.042,0.015,0.000,0.004,0.001,0.000,0.003,0.116,0.004,0.000,0.000,0.000,0.783,0.783
TCGA-D1-A16O-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.030,0.063,0.007,0.010,0.000,0.000,0.000,0.000,0.887,0.887
TCGA-FI-A2D5-01A,0.008,0.000,0.002,0.000,0.010,0.000,0.015,0.013,0.075,0.016,0.046,0.000,0.000,0.000,0.000,0.815,0.815
TCGA-D1-A167-01A,0.000,0.000,0.000,0.011,0.000,0.000,0.006,0.018,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.962,0.962
TCGA-EO-A3AU-01A,0.001,0.000,0.023,0.021,0.006,0.000,0.023,0.054,0.090,0.009,0.020,0.001,0.000,0.000,0.001,0.750,0.750
TCGA-EY-A214-01A,0.015,0.000,0.001,0.014,0.000,0.000,0.008,0.052,0.007,0.014,0.025,0.000,0.000,0.003,0.000,0.858,0.858
TCGA-D1-A17Q-01A,0.000,0.000,0.001,0.009,0.000,0.000,0.007,0.039,0.043,0.001,0.010,0.000,0.000,0.000,0.000,0.889,0.889
TCGA-A5-A0GH-01A,0.005,0.000,0.009,0.010,0.007,0.000,0.005,0.019,0.018,0.012,0.004,0.000,0.000,0.000,0.000,0.911,0.911
TCGA-AX-A2HJ-01A,0.001,0.000,0.004,0.007,0.006,0.000,0.010,0.042,0.130,0.011,0.020,0.001,0.000,0.000,0.000,0.768,0.768
TCGA-QF-A5YS-01A,0.000,0.000,0.004,0.022,0.000,0.000,0.024,0.014,0.002,0.000,0.026,0.001,0.000,0.000,0.000,0.906,0.906
TCGA-AX-A05Y-01A,0.001,0.000,0.001,0.011,0.001,0.000,0.006,0.011,0.028,0.000,0.014,0.001,0.000,0.000,0.000,0.924,0.924
TCGA-DF-A2KY-01A,0.002,0.000,0.007,0.017,0.030,0.000,0.000,0.009,0.001,0.028,0.068,0.001,0.000,0.000,0.000,0.837,0.837
TCGA-FI-A2F4-01A,0.004,0.000,0.007,0.035,0.011,0.000,0.005,0.012,0.002,0.001,0.083,0.001,0.000,0.000,0.000,0.838,0.838
TCGA-AX-A3G7-01A,0.000,0.000,0.000,0.009,0.000,0.000,0.007,0.004,0.001,0.013,0.059,0.001,0.000,0.000,0.000,0.905,0.905
TCGA-BS-A0UV-01A,0.007,0.000,0.010,0.014,0.007,0.000,0.001,0.009,0.027,0.008,0.030,0.000,0.000,0.000,0.000,0.885,0.885
TCGA-DF-A2KS-01A,0.019,0.000,0.007,0.028,0.000,0.000,0.006,0.005,0.002,0.005,0.021,0.001,0.000,0.000,0.000,0.906,0.906
