,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-77-A5G7-01B,26.554,136.445,11.991,4.870,4.034,37.355,43.160,2.088,1.422,72.914,21.474,3.168,1800.056
TCGA-85-A4CL-01A,32.115,279.630,29.549,26.453,5.264,50.303,512.030,6.243,2.722,88.131,191.671,2.323,1929.022
TCGA-18-3416-01A,65.618,55.939,73.328,129.571,17.625,49.036,973.462,47.967,1.364,18.557,384.916,19.249,959.694
TCGA-43-5668-01A,74.469,214.615,169.441,41.919,39.686,81.990,1046.632,27.354,9.840,91.142,139.244,9.978,1522.850
TCGA-43-5670-01A,5.603,358.659,10.104,1.142,1.000,24.289,22.357,26.360,1.000,331.321,3.151,6.181,1376.327
TCGA-21-1082-01A,98.294,477.898,58.333,14.666,6.822,66.942,290.840,39.498,4.178,123.667,41.550,5.298,1030.155
TCGA-NC-A5HD-01A,38.267,128.377,8.400,2.664,1.104,35.465,35.513,27.059,3.625,117.674,11.252,3.293,2711.113
TCGA-66-2769-01A,85.301,689.294,98.797,13.341,23.498,75.453,818.873,70.925,8.163,253.711,51.591,17.046,338.324
TCGA-33-4547-01A,49.556,585.119,46.407,10.955,14.173,51.941,157.026,64.511,3.592,90.001,16.066,12.890,906.684
TCGA-21-1071-01A,20.477,574.560,64.288,12.496,5.722,44.214,209.913,30.034,6.485,98.810,33.334,18.392,1075.620
TCGA-33-AASD-01A,7.962,351.402,11.152,3.001,1.029,21.998,157.575,7.377,1.000,108.327,13.502,1.000,217.138
TCGA-39-5029-01A,83.974,261.528,41.326,24.845,13.425,77.638,479.276,28.194,2.748,118.446,106.585,4.139,2111.363
TCGA-MF-A522-01A,4.559,125.301,9.634,8.729,1.909,22.681,86.022,1.457,1.222,13.215,48.125,1.000,1913.051
TCGA-51-4079-01A,53.294,287.023,53.820,11.155,6.573,40.088,308.389,49.008,2.821,118.780,53.539,7.375,1299.736
TCGA-AG-3896-01A,23.687,212.310,23.747,2.063,13.077,115.502,223.771,9.220,3.688,149.947,18.575,2.918,2338.674
TCGA-DC-4745-01A,12.003,123.438,22.073,2.171,32.591,81.253,119.882,12.451,1.025,134.945,8.736,2.773,1819.591
TCGA-AH-6903-01A,9.478,59.126,12.587,3.506,10.874,42.910,33.035,2.771,1.000,57.548,2.321,1.000,1610.024
TCGA-AG-3599-01A,15.808,127.992,25.548,14.857,26.833,25.820,249.631,18.221,1.000,56.679,44.498,2.703,3726.214
TCGA-AG-3581-01A,24.435,212.403,21.588,3.590,16.361,87.839,159.760,31.901,1.391,130.184,18.853,5.370,2655.607
TCGA-AG-3881-01A,20.789,290.478,19.002,4.497,11.931,321.136,582.839,50.154,6.995,563.551,36.332,10.505,2021.277
TCGA-CL-5917-01A,9.632,251.301,11.594,12.019,14.128,51.153,36.875,3.494,1.882,140.035,2.152,2.684,2711.616
TCGA-AG-3902-01A,31.201,124.855,46.156,23.602,41.349,66.703,501.766,28.746,1.334,68.685,77.762,8.053,2308.978
TCGA-CI-6624-01C,21.844,295.078,37.421,8.448,12.855,132.906,182.226,33.065,2.045,148.820,18.970,3.759,2569.691
TCGA-AF-2692-01A,9.826,249.769,19.719,6.516,8.923,66.610,81.255,12.225,2.467,75.441,9.660,2.198,2033.838
TCGA-DC-6683-01A,8.852,288.101,18.915,1.269,16.937,45.909,104.892,9.656,1.000,130.740,4.775,1.000,2609.775
TCGA-DC-6682-01A,6.844,60.069,12.092,9.636,13.452,47.784,65.457,2.809,1.000,51.232,10.928,1.000,1575.526
TCGA-F5-6702-01A,18.059,2055.089,38.804,3.623,11.491,108.230,304.829,30.599,1.582,547.286,12.393,1.412,1953.613
TCGA-AF-4110-01A,113.021,411.487,39.211,18.675,19.447,128.269,269.748,24.275,4.970,222.524,33.125,7.046,1692.470
TCGA-F5-6861-01A,6.203,186.947,10.912,5.484,27.142,46.404,72.029,1.313,1.000,179.658,9.726,1.000,2231.980
TCGA-G5-6235-01A,9.019,21.285,4.178,5.524,9.475,29.085,11.267,1.000,1.000,28.223,6.585,1.000,2171.000
TCGA-AG-3999-01A,12.158,223.688,9.483,1.000,26.504,51.674,99.383,47.297,1.040,139.365,4.059,4.027,1916.343
TCGA-AG-A02N-01A,9.502,38.083,13.993,6.098,18.008,20.740,116.191,32.357,1.000,23.959,47.674,1.000,1301.544
TCGA-AF-6136-01A,20.898,129.878,17.146,4.145,24.969,122.586,83.401,41.926,1.856,79.028,8.722,2.061,1630.189
TCGA-AG-3580-01A,17.530,95.956,23.478,8.547,24.696,47.625,108.460,8.975,3.101,47.934,32.170,9.778,1947.837
TCGA-DY-A1H8-01A,5.723,10.087,3.774,3.046,1.088,26.727,25.925,1.000,1.000,26.707,3.092,1.000,2242.633
TCGA-AG-A032-01A,12.769,125.732,9.326,2.292,5.750,51.411,61.640,12.591,1.000,61.741,10.735,1.062,1513.921
TCGA-EI-6512-01A,7.365,145.368,21.323,2.372,21.160,83.158,136.769,15.465,2.907,50.335,13.195,7.031,3117.054
TCGA-AG-3575-01A,5.648,343.823,41.930,6.600,9.813,34.077,244.880,16.127,4.852,209.482,28.183,4.708,4514.486
TCGA-AF-6672-01A,19.114,112.715,18.136,9.384,9.009,52.586,55.886,6.725,1.000,49.544,8.033,1.000,1174.497
TCGA-EI-6514-01A,5.218,99.617,17.521,1.641,4.756,64.497,98.425,5.253,1.000,372.838,5.969,1.273,1595.250
TCGA-AH-6644-01A,7.396,752.429,26.912,9.473,16.512,94.738,146.856,29.097,2.317,194.767,14.765,6.054,1542.739
TCGA-AF-6655-01A,14.195,1333.824,18.625,2.876,25.676,114.581,104.642,26.047,8.715,152.751,5.757,9.012,1766.199
TCGA-AF-A56K-01A,16.392,398.341,28.821,6.201,18.085,172.926,106.302,22.602,2.220,127.337,18.814,4.615,1494.734
TCGA-G5-6641-01A,5.885,20.856,3.069,1.000,4.701,26.080,11.635,3.212,1.000,28.306,1.410,1.000,1822.044
TCGA-DY-A1DG-01A,5.985,22.443,4.242,3.267,4.531,33.598,27.852,1.000,1.000,72.197,7.046,1.000,2168.425
TCGA-AG-4001-01A,9.194,717.208,34.004,8.431,13.372,145.227,298.695,72.831,2.871,319.921,23.555,6.262,3165.705
TCGA-AG-A026-01A,4.064,67.184,3.295,1.095,9.628,57.490,71.914,1.934,1.000,731.156,7.244,1.000,1263.163
TCGA-EI-7004-01A,14.445,3293.712,67.114,4.372,12.978,509.829,431.399,31.601,12.410,739.764,17.955,9.737,1126.847
TCGA-AG-3878-01A,28.814,608.096,24.751,11.887,16.965,228.241,462.121,133.908,2.080,182.014,51.506,9.518,1543.609
TCGA-AG-3611-01A,21.226,67.284,16.313,2.739,11.646,22.136,148.293,19.036,1.000,55.465,9.140,3.134,1648.227
TCGA-AF-3400-01A,9.889,1301.292,119.577,3.776,23.878,237.150,457.705,8.658,56.510,304.401,20.803,100.751,1144.987
TCGA-G5-6572-01A,7.505,190.746,8.059,8.380,13.812,78.807,77.787,12.380,1.000,77.807,2.884,1.000,1562.778
TCGA-AG-3574-01A,10.321,66.739,11.646,3.644,11.174,77.779,161.645,5.897,1.202,121.283,15.556,1.599,2448.392
TCGA-AG-3605-01A,18.692,42.388,9.643,3.594,17.666,38.926,178.047,6.467,1.099,60.159,20.312,5.537,1940.489
TCGA-AG-3731-01A,43.348,1248.096,67.016,18.231,37.565,228.619,434.854,29.557,17.578,217.146,58.134,16.876,3241.209
TCGA-AG-A01J-01A,6.213,50.928,5.531,5.310,17.139,33.304,38.253,18.376,1.000,41.498,18.205,1.000,2146.683
TCGA-AG-A01N-01A,6.881,129.098,6.889,2.489,27.445,65.611,55.078,5.149,1.000,124.247,4.260,4.520,1453.000
TCGA-DT-5265-01A,10.700,273.793,19.622,1.870,8.182,51.006,269.612,11.174,1.343,695.269,10.660,3.022,2815.728
TCGA-AG-A00Y-01A,22.010,68.527,14.065,4.033,25.925,66.930,127.138,34.173,1.374,30.118,21.375,2.485,1955.496
TCGA-AH-6547-01A,104.813,444.828,57.987,15.632,27.284,91.449,335.680,49.146,3.874,148.026,37.435,5.444,2215.063
TCGA-AH-6549-01A,9.234,304.317,27.727,4.939,15.418,123.471,246.026,4.636,2.924,153.500,3.556,2.797,2408.697
TCGA-AF-A56L-01A,11.207,307.496,11.816,3.266,22.437,44.608,92.903,25.456,1.000,131.172,11.870,1.344,3798.302
TCGA-AG-A036-01A,9.803,171.510,13.123,6.788,28.445,68.745,99.743,7.351,1.120,72.458,20.684,1.000,1545.241
TCGA-DC-4749-01A,16.534,154.862,8.948,5.432,13.599,34.831,53.318,1.371,1.000,123.832,4.014,1.000,1797.270
TCGA-AF-2687-01A,20.100,807.176,61.120,16.504,26.942,124.079,529.650,56.105,9.779,655.920,57.208,15.167,1740.460
TCGA-AG-3883-01A,13.834,565.755,19.824,2.268,14.489,211.990,385.295,119.139,2.202,389.987,21.743,4.896,1835.981
TCGA-CL-4957-01A,13.388,148.428,9.667,9.373,18.161,86.320,48.081,2.807,1.000,86.221,4.126,1.000,1550.903
TCGA-AG-A01Y-01A,49.678,351.576,29.688,11.483,51.401,49.942,261.821,5.498,1.653,201.936,33.567,2.514,1631.935
TCGA-AG-3890-01A,56.528,197.040,30.786,10.316,22.981,91.566,210.466,15.468,1.000,98.396,34.633,2.575,1669.807
TCGA-AG-A011-01A,16.583,132.850,11.220,1.749,5.642,46.272,91.435,14.272,1.000,52.593,6.625,1.000,1645.157
TCGA-AG-3592-01A,19.828,255.754,25.465,3.309,15.960,96.365,140.733,21.912,1.552,72.853,19.199,3.471,1651.638
TCGA-AG-3892-01A,37.732,71.293,20.711,14.354,18.814,37.848,275.128,14.335,3.367,53.727,71.591,10.919,2072.684
TCGA-AF-A56N-01A,17.297,429.827,20.817,4.837,12.486,71.597,88.101,11.094,1.545,150.431,7.279,1.677,1810.723
TCGA-EI-6513-01A,10.380,211.264,17.633,11.758,26.555,77.079,120.865,5.096,2.047,158.025,16.864,2.334,1957.177
TCGA-EI-6882-01A,36.704,138.467,30.643,11.254,14.528,77.023,161.588,17.260,4.460,62.653,33.853,9.575,1665.530
TCGA-F5-6812-01A,15.238,186.358,19.282,5.879,13.267,61.640,177.311,5.092,1.343,592.986,18.939,1.188,1077.650
TCGA-AG-3726-01A,9.229,166.789,11.049,1.828,14.005,287.529,165.585,15.815,1.000,109.197,8.738,2.174,1978.969
TCGA-EI-6917-01A,12.499,286.445,72.242,8.006,48.209,88.246,777.817,6.760,9.099,195.202,33.988,11.834,2923.707
TCGA-AG-A02X-01A,11.776,57.665,9.403,1.256,21.687,39.881,65.568,4.386,1.000,23.733,11.143,1.000,2157.838
TCGA-AG-A015-01A,5.547,56.050,10.513,1.000,13.758,38.199,32.634,4.419,1.000,29.442,1.479,1.000,2162.152
TCGA-AF-2693-01A,31.779,180.097,30.942,4.241,32.649,101.952,158.148,53.536,2.025,106.652,16.425,6.020,3769.338
TCGA-AG-4022-01A,16.218,454.895,40.518,6.689,18.582,64.212,181.617,17.823,4.485,236.557,12.233,3.973,1896.576
TCGA-AG-A008-01A,9.564,27.639,10.216,1.795,17.235,50.990,57.578,1.881,1.000,26.618,9.128,1.000,1569.678
TCGA-AG-3582-01A,16.120,324.378,27.921,2.326,17.858,92.310,190.001,32.139,2.201,169.564,10.638,4.109,2087.979
TCGA-G5-6233-01A,16.048,130.473,14.272,1.761,18.060,159.913,139.572,38.103,1.000,79.556,4.869,2.611,3907.303
TCGA-AG-3742-01A,6.912,224.070,11.509,2.533,4.821,75.595,92.184,9.097,2.367,82.839,5.444,3.498,1791.859
TCGA-EI-6509-01A,4.797,103.894,6.880,1.000,4.950,41.602,44.911,3.400,1.000,110.961,1.000,1.000,1339.954
TCGA-AG-3602-01A,15.054,136.171,10.367,3.851,10.612,28.826,149.132,8.604,1.000,71.528,22.084,2.993,1956.151
TCGA-EI-6506-01A,35.050,130.412,37.816,6.278,19.249,136.494,197.654,76.793,5.218,88.479,23.132,5.728,2184.706
TCGA-CI-6622-01A,11.310,122.417,8.825,2.386,28.093,67.568,46.622,19.805,1.000,78.339,5.619,1.474,3074.538
TCGA-AG-3901-01A,23.547,816.751,67.435,3.910,26.643,99.118,432.546,67.674,12.632,556.822,21.646,11.909,1389.818
TCGA-AG-3894-01A,13.293,161.219,17.809,9.806,25.223,56.650,136.158,16.687,1.158,81.083,12.905,2.528,2298.376
TCGA-AG-4015-01A,14.902,110.037,14.677,8.967,18.094,40.670,120.278,20.083,1.059,130.808,14.121,2.073,1573.151
TCGA-AG-3727-01A,14.039,156.602,15.365,4.058,9.095,215.155,246.284,41.235,1.000,138.814,10.086,4.163,2113.431
TCGA-CI-6623-01B,13.602,160.437,14.563,3.109,21.394,113.264,67.605,5.861,5.095,67.935,13.251,16.280,1751.481
TCGA-AG-A02G-01A,12.687,36.342,8.877,25.480,22.059,49.349,99.537,10.677,1.000,119.355,24.308,1.000,2796.601
TCGA-AG-3578-01A,13.320,170.296,30.046,2.688,12.746,53.295,179.789,23.543,4.019,66.856,15.494,20.140,1492.957
TCGA-DC-6681-01A,13.724,361.858,23.418,4.279,20.602,113.883,114.830,19.688,1.273,606.964,7.096,1.197,2657.670
TCGA-AG-3732-01A,61.793,55.642,37.500,10.377,14.608,68.233,119.037,62.969,1.106,113.462,34.801,2.774,1662.722
TCGA-EI-6885-01A,12.915,623.303,67.536,8.164,35.484,138.549,140.084,13.267,17.597,222.715,22.330,11.867,1870.730
TCGA-DC-5337-01A,14.714,88.999,14.340,3.716,11.803,42.907,90.897,1.740,1.000,127.422,13.007,1.131,2756.741
TCGA-F5-6863-01A,5.644,103.674,5.469,4.055,9.509,58.978,34.931,2.174,1.000,889.660,3.215,1.000,2009.256
TCGA-EI-6510-01A,39.439,33.052,12.004,8.015,7.155,43.342,49.580,8.075,1.000,15.476,14.532,1.000,1504.515
TCGA-AG-3587-01A,11.750,261.526,23.891,7.584,20.474,84.664,171.656,20.560,1.167,153.256,15.239,1.920,2098.107
TCGA-F5-6464-01A,12.534,600.556,53.006,15.927,24.688,148.848,477.689,43.503,2.869,1163.900,51.193,9.388,1862.727
TCGA-DC-6156-01A,7.716,612.462,74.380,47.130,19.395,178.610,547.472,20.139,4.205,310.368,76.592,15.958,2025.509
TCGA-AG-A016-01A,7.651,73.203,6.854,1.141,21.090,89.169,49.731,3.319,1.000,95.962,2.260,1.000,2815.257
TCGA-F5-6810-01A,9.425,516.393,24.175,5.490,11.186,191.716,99.656,10.719,2.231,922.797,12.024,2.147,1940.390
TCGA-F5-6811-01A,19.239,1190.617,28.524,14.393,16.380,62.891,239.077,28.235,1.221,259.366,9.661,2.529,1949.660
TCGA-AG-3584-01A,23.727,199.175,28.543,4.122,48.085,116.130,314.997,48.273,2.083,190.691,24.220,3.203,2138.849
TCGA-AG-3898-01A,7.611,211.777,15.378,6.587,24.012,67.135,145.407,7.753,1.883,161.137,12.105,27.716,1437.309
TCGA-EI-6884-01A,42.198,496.924,45.247,11.139,16.823,120.056,265.506,32.447,3.015,141.189,35.418,9.743,2425.850
TCGA-AG-A002-01A,5.204,55.978,5.099,1.714,6.371,164.264,48.398,7.962,1.000,42.739,2.951,1.635,3122.769
TCGA-AG-3725-01A,10.250,44.970,13.806,3.011,6.557,37.095,54.873,4.754,1.000,34.439,17.367,1.000,2069.356
TCGA-CI-6619-01B,18.415,196.503,32.630,11.144,16.253,176.207,120.180,46.601,3.816,78.773,17.963,10.311,1741.338
TCGA-AG-A00C-01A,10.713,45.180,7.154,1.562,7.524,36.705,45.353,2.608,1.000,30.743,7.989,1.138,1854.794
TCGA-DY-A0XA-01A,15.874,179.599,10.958,7.598,15.436,36.942,70.982,2.152,1.967,45.506,11.185,1.918,1505.779
TCGA-F5-6814-01A,15.049,75.344,22.195,18.985,23.920,92.835,419.475,4.916,1.430,163.009,75.574,2.425,1708.627
TCGA-AG-3893-01A,10.503,381.770,17.889,7.913,9.122,66.879,196.924,10.797,1.000,184.379,16.408,3.229,1797.472
TCGA-AG-3583-01A,21.915,42.752,12.938,4.100,14.427,68.160,117.555,8.486,1.000,43.338,9.605,2.895,1501.087
TCGA-AG-A01W-01A,20.594,75.696,12.356,9.869,76.230,49.369,118.390,9.532,1.000,60.151,18.864,1.197,1483.680
TCGA-AG-A025-01A,5.458,221.105,10.417,4.383,23.556,104.146,65.372,14.699,1.191,57.014,12.898,1.000,1761.842
TCGA-DC-6155-01A,20.063,76.777,4.813,1.000,5.315,133.398,94.922,21.553,1.000,232.486,23.186,1.000,2987.795
TCGA-F5-6813-01A,32.929,147.524,18.273,8.982,29.258,68.981,153.312,10.680,1.663,309.430,31.824,1.000,1506.989
TCGA-AG-A020-01A,12.015,38.617,7.219,2.131,25.501,36.339,43.443,2.278,1.000,31.478,15.896,1.000,2068.306
TCGA-EI-6511-01A,95.268,368.742,68.213,22.088,29.408,127.301,533.969,11.295,6.463,138.835,117.095,12.215,1661.974
TCGA-AG-3608-01A,17.386,157.877,22.924,7.789,29.729,52.469,273.977,31.004,1.515,80.077,44.871,7.341,1900.385
TCGA-AG-A01L-01A,8.201,110.353,10.440,2.124,25.654,67.885,82.707,24.501,1.000,42.470,16.133,1.000,3563.697
TCGA-AG-3586-01A,9.161,134.678,17.323,2.882,14.761,88.705,132.663,18.116,1.750,56.746,21.391,2.863,3068.760
TCGA-AF-3911-01A,8.682,290.488,21.463,7.138,36.613,65.877,141.792,11.382,1.780,314.233,9.357,5.651,2228.330
TCGA-DY-A1DF-01A,4.630,19.340,1.144,1.000,1.000,30.751,21.926,2.114,1.000,238.618,1.489,1.000,744.280
TCGA-AF-2690-01A,96.015,587.953,109.961,21.834,49.915,195.392,984.820,164.142,15.968,673.283,47.566,14.210,1119.369
TCGA-EI-7002-01A,9.131,393.858,27.259,9.697,24.132,79.376,179.116,12.621,3.843,212.713,7.494,2.776,2316.015
TCGA-AG-3593-01A,21.528,107.889,29.131,4.673,15.936,79.122,253.817,9.042,1.650,72.477,19.427,5.747,1024.699
TCGA-AG-3600-01A,14.200,147.587,24.547,4.028,4.454,56.396,327.500,56.520,1.000,69.733,28.523,6.578,1544.180
TCGA-DC-5869-01A,10.441,331.804,16.948,4.668,29.436,80.144,77.983,11.319,1.000,181.448,11.036,1.000,2002.185
TCGA-EF-5830-01A,9.303,78.913,10.780,3.505,7.801,45.005,131.388,8.658,1.000,58.277,25.477,1.000,1832.681
TCGA-AG-3591-01A,15.409,52.873,17.392,3.350,10.705,38.326,122.172,5.566,1.000,71.570,9.729,1.510,1411.354
TCGA-CI-6620-01A,18.074,265.078,26.177,3.237,7.303,188.133,95.785,48.455,2.095,123.292,7.352,5.947,2485.499
TCGA-DC-6158-01A,17.530,1641.345,54.432,8.922,27.963,127.664,297.453,46.892,6.866,223.000,26.554,8.681,1599.843
TCGA-F5-6465-01A,33.983,852.720,61.218,7.313,33.614,97.718,319.806,20.939,3.730,242.304,37.706,8.573,1690.437
TCGA-DC-6157-01A,9.048,174.067,19.484,4.080,36.330,95.729,88.058,14.056,1.000,92.125,10.088,1.000,2254.831
TCGA-AF-2691-01A,11.645,163.581,32.775,9.583,24.496,48.783,255.140,17.859,2.842,199.892,40.018,2.662,1778.839
TCGA-AH-6897-01A,14.437,75.938,15.491,10.880,7.566,57.530,41.639,3.463,1.000,50.683,2.716,1.000,3061.301
TCGA-CI-6621-01A,14.218,293.077,43.942,8.527,25.314,173.186,242.467,18.214,4.575,127.865,28.985,18.744,1591.775
TCGA-AG-3909-01A,24.526,155.709,17.737,2.871,56.205,61.625,169.015,47.225,1.000,98.022,14.455,1.608,2873.136
TCGA-AG-3612-01A,22.028,317.147,29.030,6.763,30.073,99.837,255.262,41.170,1.297,119.500,15.801,4.329,2367.775
TCGA-AG-4005-01A,16.198,308.562,19.003,2.114,10.357,89.731,140.094,31.467,1.137,163.351,7.116,5.191,2692.669
TCGA-EI-6883-01A,24.818,97.676,14.248,7.054,17.850,40.370,88.144,2.486,1.013,166.560,37.356,1.000,2078.387
TCGA-EI-6508-01A,11.177,185.911,20.049,2.120,25.131,88.777,134.028,11.223,1.000,152.144,9.124,1.185,2816.038
TCGA-EI-6881-01A,11.025,71.757,19.060,1.705,11.917,66.222,63.589,4.558,3.155,37.853,5.768,8.100,2104.092
TCGA-AG-3598-01A,12.785,81.729,16.274,9.114,24.629,43.484,215.893,6.623,1.687,63.264,34.459,3.495,1860.276
TCGA-F5-6864-01A,19.280,280.085,24.559,9.881,36.348,144.712,265.787,18.386,2.445,553.846,22.324,3.654,1215.633
TCGA-AG-4008-01A,14.240,566.477,22.608,4.200,11.189,118.203,168.240,30.234,5.383,200.037,11.703,6.472,2449.533
TCGA-F5-6571-01A,13.145,297.338,48.134,7.802,20.778,60.128,226.641,21.337,2.845,230.761,22.817,2.296,1442.077
TCGA-AG-3601-01A,9.549,144.453,8.430,2.905,10.178,99.648,122.442,7.470,1.000,118.837,7.639,1.654,1710.470
TCGA-AG-3609-01A,19.836,422.083,24.371,9.948,12.036,91.314,260.793,27.121,2.715,185.658,38.298,4.129,3124.699
TCGA-AG-3887-01A,24.483,194.793,19.648,13.101,17.711,89.529,132.158,16.787,1.000,87.842,34.903,2.552,1362.488
TCGA-AG-4021-01A,5.241,417.321,19.127,1.494,6.529,114.772,170.720,7.581,9.220,217.168,3.901,5.123,2733.901
TCGA-AG-A023-01A,19.917,461.539,15.055,3.549,23.875,171.378,63.640,20.007,1.000,162.692,15.035,1.000,2194.678
TCGA-EF-5831-01A,9.485,292.044,16.844,2.592,14.210,74.208,155.414,4.372,1.000,107.216,8.441,1.000,1984.721
TCGA-CL-5918-01A,5.223,44.002,3.887,3.634,5.473,40.833,18.635,2.965,1.000,71.664,7.276,2.254,1436.886
TCGA-AG-3885-01A,26.491,119.926,17.579,7.323,17.543,182.869,257.806,103.476,1.299,70.247,24.838,4.879,2419.949
TCGA-AF-5654-01A,7.595,69.233,8.241,1.000,8.773,48.093,47.126,3.239,1.000,33.251,1.817,1.000,2983.700
TCGA-BM-6198-01A,22.096,264.692,28.478,5.384,15.489,51.607,158.963,32.974,3.255,67.455,30.199,7.738,1153.828
TCGA-AG-3728-01A,58.110,423.200,40.247,13.776,34.675,374.863,729.210,240.835,1.677,370.937,39.273,2.777,1331.712
TCGA-DY-A1DC-01A,11.017,221.124,12.791,3.169,18.861,46.863,95.100,19.039,1.000,117.711,7.652,1.000,2059.043
TCGA-EI-6507-01A,25.355,606.216,48.309,24.443,5.620,74.414,429.608,2.737,22.841,158.644,109.344,24.050,3515.736
TCGA-DY-A1DE-01A,12.876,79.527,15.897,5.937,13.751,81.972,174.233,11.762,1.859,353.928,13.571,1.308,2310.669
TCGA-AG-3594-01A,16.186,103.327,23.806,26.884,21.023,79.758,366.964,7.843,2.591,39.203,97.615,54.466,2243.896
TCGA-AG-A00H-01A,5.829,540.208,7.725,1.281,10.413,56.433,82.452,22.549,1.000,250.119,6.596,1.000,2049.540
TCGA-AG-A014-01A,5.363,181.864,4.833,1.000,23.435,66.447,48.682,8.155,1.000,39.743,1.466,3.258,2103.910
TCGA-DY-A1DD-01A,8.947,31.313,4.236,4.339,3.136,31.476,37.640,1.000,1.000,414.072,5.910,1.000,1020.324
TCGA-DC-6154-01A,7.575,35.811,16.904,2.454,11.084,69.871,115.270,3.585,1.187,265.112,12.819,3.030,3251.865
TCGA-DC-6160-01A,41.007,96.092,39.241,8.534,30.366,101.853,156.935,22.426,1.000,55.338,24.759,4.856,2059.370
TCGA-AF-3913-01A,9.423,372.316,18.314,1.473,28.325,62.271,126.240,8.264,2.333,199.320,8.590,4.578,2587.043
TCGA-AH-6643-01A,4.702,73.878,6.660,1.648,6.091,114.347,56.835,4.322,1.460,84.020,4.823,10.099,1596.489
TCGA-AG-4007-01A,52.693,296.781,26.550,13.657,20.248,112.102,426.317,23.672,1.574,170.429,35.033,4.857,3123.382
TCGA-AH-6544-01A,8.767,75.436,1.556,1.000,11.144,23.421,5.309,5.548,1.000,29.053,1.215,1.000,1709.717
TCGA-AG-3882-01A,34.059,175.231,32.849,14.180,16.578,195.284,526.441,87.399,1.395,135.111,126.988,8.685,1280.654
TCGA-EL-A3D0-01A,1.270,72.502,8.164,1.789,4.070,250.795,49.364,1.251,1.000,317.284,6.678,1.559,588.867
TCGA-J8-A4HY-01A,2.968,41.096,14.557,5.724,5.000,311.841,97.636,1.985,1.000,263.866,16.450,1.000,644.677
TCGA-L6-A4ET-01A,4.740,39.990,8.227,6.272,2.888,451.791,27.152,1.264,1.000,326.214,11.391,1.000,1014.062
TCGA-DE-A4MC-01A,2.989,45.378,38.509,12.763,18.090,139.992,74.454,1.000,12.539,216.065,23.118,1.530,561.127
TCGA-ET-A25K-01A,5.178,135.153,15.359,5.390,2.578,608.024,68.382,3.926,1.000,308.237,9.129,1.384,1103.700
TCGA-DJ-A3UU-01A,22.246,148.162,43.942,15.607,20.760,183.325,271.516,1.000,2.512,284.059,28.305,2.793,873.749
TCGA-EM-A1YA-01A,2.735,37.850,8.834,2.721,1.363,527.225,58.816,2.978,1.000,129.544,7.593,1.000,257.323
TCGA-CE-A483-01A,2.751,59.476,9.048,3.270,2.071,226.551,43.665,1.000,1.000,238.889,9.269,1.000,732.486
TCGA-DJ-A3VD-01A,168.856,292.642,114.060,22.946,71.119,148.410,476.011,12.846,9.557,260.744,45.954,3.688,1000.179
TCGA-BJ-A28S-01A,7.153,57.564,9.628,3.470,1.000,568.056,53.066,3.016,1.000,248.277,7.380,1.000,488.693
TCGA-FY-A3R9-01A,3.549,34.731,5.926,2.141,2.306,270.127,24.765,1.000,1.000,83.633,2.018,1.209,317.033
TCGA-FY-A3R8-01A,4.333,71.223,26.712,2.237,15.234,108.566,206.329,4.339,9.611,148.864,9.558,2.519,849.886
TCGA-DJ-A3V2-01A,102.344,73.503,75.822,49.991,20.285,310.682,843.511,15.413,3.071,259.786,152.370,3.483,799.869
TCGA-ET-A25L-01A,2.253,216.655,24.739,1.574,11.382,147.850,154.542,8.891,4.071,233.519,7.427,1.408,753.686
TCGA-EL-A3D1-01A,6.149,88.663,13.278,6.320,6.652,504.728,134.053,17.493,1.066,561.555,10.489,2.108,1525.438
TCGA-FY-A3I4-01A,5.756,295.431,33.077,6.451,10.707,324.498,289.311,4.132,6.821,353.702,19.984,4.461,1203.903
TCGA-DJ-A3UV-01A,9.598,275.006,30.072,11.591,13.398,463.441,203.985,2.631,2.633,300.413,36.810,2.616,730.227
TCGA-BJ-A28T-01A,203.785,178.153,119.998,77.050,50.085,351.944,477.964,4.315,10.012,187.936,158.022,4.878,559.507
TCGA-EM-A3FQ-01A,22.894,162.619,71.727,17.861,53.452,128.245,361.531,15.624,14.034,212.240,49.108,3.479,1388.761
TCGA-J8-A4HW-01A,4.786,83.236,21.561,1.143,2.763,245.258,56.124,1.000,1.000,335.870,5.006,1.000,1399.230
TCGA-MK-A4N6-01A,6.926,108.621,42.513,7.821,5.898,102.746,238.940,1.232,8.053,183.908,11.043,2.742,1313.462
TCGA-DJ-A3V8-01A,6.359,57.187,13.926,2.733,5.968,143.166,67.376,1.152,1.542,289.681,4.880,1.000,975.520
TCGA-DJ-A1QI-01A,6.456,71.746,23.136,5.187,11.940,219.876,182.314,4.601,2.655,129.084,14.023,1.357,873.590
TCGA-EL-A3H8-01A,3.247,87.229,11.879,3.500,6.604,266.904,60.836,10.946,1.782,286.630,8.561,1.000,957.272
TCGA-EM-A3O3-01A,54.555,54.292,39.151,8.198,20.699,33.682,248.777,36.224,9.189,226.007,33.054,2.247,761.765
