,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-P4-A5EB-01A,2.521,10.908,13.553,1.292,6.111,31.152,183.677,1.115,1.000,68.641,5.497,1.728,695.413
TCGA-BQ-7058-01A,2.954,4.355,3.110,1.000,3.017,15.779,38.610,1.000,1.000,43.691,6.423,1.000,217.303
TCGA-B9-A8YI-01A,1.000,4.608,13.894,1.000,1.703,21.394,92.080,1.000,1.000,10.259,5.952,1.396,196.336
TCGA-HE-7128-01A,18.219,30.198,219.372,21.524,44.135,47.236,1193.683,46.752,3.178,50.108,46.183,15.428,882.175
TCGA-4A-A93Y-01A,142.348,131.416,159.892,16.411,33.772,173.307,2193.133,20.010,5.122,492.295,191.614,12.664,43.710
TCGA-HE-A5NF-01A,3.969,16.349,67.319,5.323,17.300,31.666,923.928,3.377,5.026,46.162,19.112,6.615,399.975
TCGA-B1-A654-01A,16.540,39.636,17.753,1.230,17.627,21.392,331.219,53.500,1.000,254.298,12.658,3.004,1729.944
TCGA-DW-7834-01A,4.024,30.957,49.203,16.023,16.708,25.481,288.865,102.636,5.057,98.867,16.916,5.312,1395.342
TCGA-A4-8516-01A,3.414,16.053,29.294,3.802,9.071,29.320,205.672,44.068,1.725,27.273,18.820,4.891,1003.099
TCGA-P4-A5E7-01A,5.837,38.901,35.209,2.827,9.650,31.182,175.210,38.254,8.084,54.508,12.948,7.612,426.382
TCGA-IA-A83T-01A,6.796,66.062,110.264,9.680,36.695,38.610,2078.405,31.359,3.692,51.506,49.878,13.174,774.151
TCGA-G7-A8LC-01A,4.557,17.364,7.906,2.170,1.473,31.192,46.282,9.800,1.000,235.843,29.638,1.327,1090.183
TCGA-P4-AAVO-01A,1.596,2.568,11.115,1.000,1.000,12.250,83.586,1.421,1.000,31.276,1.000,1.000,344.156
TCGA-A4-8311-01A,3.034,3.106,9.107,1.277,3.327,10.246,36.703,29.990,1.000,43.438,5.805,3.640,371.986
TCGA-Y8-A8RY-01A,5.034,22.518,36.016,6.744,8.406,26.992,325.473,165.998,5.101,56.414,37.254,16.056,867.826
TCGA-A4-A57E-01A,6.641,14.093,12.557,1.842,2.321,62.831,160.659,1.574,3.903,42.380,9.121,1.868,193.958
TCGA-PJ-A5Z8-01A,7.274,1059.325,58.669,11.907,25.039,28.069,633.794,4.213,4.550,136.315,177.312,52.050,179.126
TCGA-KV-A74V-01A,7.402,9.532,20.796,5.732,4.147,39.745,121.021,26.738,1.000,71.763,20.737,2.368,1382.116
TCGA-2Z-A9JL-01A,58.891,27.498,33.458,3.132,14.896,28.519,294.955,44.742,2.238,71.579,12.999,7.173,1586.733
TCGA-DW-7963-01B,3.864,9.417,17.267,2.654,5.504,30.179,85.951,7.452,1.000,12.275,9.441,2.151,357.133
TCGA-B1-A47N-01A,3.969,19.514,18.333,4.678,2.658,9.841,123.227,52.919,1.000,104.055,7.954,3.535,938.774
TCGA-5P-A9KH-01A,2.819,9.116,10.926,1.209,3.358,305.478,123.469,2.436,3.436,19.462,13.054,1.609,292.398
TCGA-EV-5902-01A,2.968,2.476,4.606,1.000,2.137,16.968,26.771,10.221,1.000,300.178,1.697,1.130,410.876
TCGA-F9-A4JJ-01A,18.356,16.138,19.357,18.330,4.700,125.483,163.589,150.508,2.559,48.579,138.882,1.755,2269.610
TCGA-Y8-A8S1-01A,33.019,195.335,108.181,8.652,20.186,204.650,2153.142,34.371,4.360,152.102,33.729,7.250,119.552
TCGA-GL-A9DC-01A,3.952,53.826,21.065,2.335,4.341,54.203,201.822,137.373,1.000,67.758,10.171,3.240,1106.467
TCGA-BQ-5889-01A,32.664,121.075,87.194,30.162,20.868,138.402,713.195,60.569,21.964,240.192,146.984,12.598,490.875
TCGA-BQ-5882-01A,14.980,25.131,31.718,50.182,16.881,92.059,296.364,1.590,3.591,605.233,203.532,3.604,313.410
TCGA-A4-7997-01A,3.919,29.011,54.126,2.980,13.146,34.711,521.392,41.801,10.562,93.092,15.411,10.760,799.514
TCGA-IA-A40U-01A,5.320,18.428,28.954,7.171,7.783,67.887,205.955,96.639,6.216,112.339,23.419,17.707,639.658
TCGA-DW-7838-01A,6.447,30.156,84.431,8.969,30.156,38.304,713.705,23.899,10.021,57.215,14.441,9.261,407.013
TCGA-HE-7129-01A,2.814,3.323,11.105,1.142,2.385,44.911,58.606,158.412,1.396,60.713,7.988,1.044,922.422
TCGA-BQ-5887-01A,4.015,85.872,36.666,5.269,6.363,112.577,554.417,9.623,1.852,989.942,20.348,2.299,187.107
TCGA-P4-A5EA-01A,130.842,120.561,90.088,38.729,24.464,91.386,407.975,193.023,3.655,113.771,184.655,1.463,1901.558
TCGA-UZ-A9PL-01A,4.538,11.879,5.904,1.512,1.227,15.458,41.791,24.268,1.000,190.882,14.271,1.396,1857.120
TCGA-HE-A5NL-01A,2.811,12.524,37.535,4.798,14.482,35.087,289.187,43.332,4.174,21.555,30.835,9.502,748.553
TCGA-J7-A8I2-01A,2.368,30.093,6.962,1.000,1.208,82.099,6.558,1.939,1.000,64.057,8.120,1.000,1834.795
TCGA-G7-6793-01A,5.086,67.110,29.006,1.972,3.444,301.951,479.180,72.141,2.839,305.983,13.600,3.053,880.873
TCGA-UZ-A9PK-01A,3.420,13.777,27.411,1.987,14.389,15.161,242.092,30.400,4.550,72.754,9.360,9.263,1029.484
TCGA-GL-6846-01A,2.201,14.064,12.314,1.747,3.739,40.307,110.996,8.701,1.000,34.729,5.222,1.417,1265.858
TCGA-5P-A9JW-01A,1.948,5.835,14.793,3.056,6.060,12.476,202.958,1.635,1.000,41.142,13.534,3.593,178.682
TCGA-DW-7842-01A,1.867,28.474,16.015,1.000,4.225,20.700,121.839,33.982,1.000,73.714,2.438,2.024,1227.067
TCGA-UZ-A9Q0-01A,1.920,2.655,7.165,1.000,5.179,12.640,44.250,21.356,1.315,44.975,6.196,1.896,443.499
TCGA-UZ-A9PN-01A,10.083,120.942,49.157,19.588,20.797,61.822,238.158,24.209,4.825,400.326,26.340,2.283,289.305
TCGA-5P-A9JY-01A,6.762,3.762,11.150,3.309,2.984,16.350,111.667,15.212,2.187,83.858,33.639,3.090,916.365
TCGA-P4-A5E6-01A,5.149,12.366,18.706,3.875,4.564,20.809,189.692,21.357,1.000,75.242,34.390,2.022,615.495
TCGA-2Z-A9JO-01A,2.594,7.212,10.665,1.263,3.879,50.355,161.142,3.472,1.000,261.582,8.178,1.000,55.348
TCGA-5P-A9K4-01A,4.772,5.190,12.191,1.000,2.623,28.952,131.833,24.609,1.000,62.133,5.089,2.752,1598.261
TCGA-UN-AAZ9-01A,4.144,28.753,14.234,3.878,2.904,44.172,36.788,55.250,3.278,518.778,32.656,2.371,502.587
TCGA-SX-A71W-01A,4.338,14.125,12.720,2.478,3.819,26.713,131.056,91.895,1.469,86.272,23.407,3.375,1228.877
TCGA-MH-A855-01A,6.717,16.086,45.101,19.257,14.953,56.895,388.385,8.022,1.538,83.749,47.315,3.330,287.084
TCGA-B1-A47M-01A,5.418,12.029,13.285,2.522,4.989,34.092,155.241,18.489,4.714,77.960,28.365,44.394,911.561
TCGA-DZ-6133-01A,3.970,9.949,8.860,1.611,4.741,31.240,78.178,8.740,1.000,255.844,4.459,1.499,1289.622
TCGA-DW-7839-01A,1.999,104.179,2.375,1.205,1.000,12.317,3.224,8.944,1.000,262.623,1.708,1.000,1097.789
TCGA-5P-A9KF-01A,4.446,13.517,20.401,2.289,3.647,11.062,210.739,16.500,1.488,184.766,8.815,3.976,688.214
TCGA-SX-A7SP-01A,2.753,13.276,37.874,3.719,16.206,26.401,437.334,23.184,1.685,44.254,25.586,5.063,275.576
TCGA-G7-6795-01A,2.229,6.204,9.455,4.080,1.599,18.668,65.044,9.062,1.188,103.552,40.129,8.412,392.978
TCGA-A4-A772-01A,6.235,24.676,49.258,5.376,24.529,29.531,373.608,57.654,3.741,33.603,18.861,9.330,1810.105
TCGA-BQ-5890-01A,6.102,5.571,19.078,3.069,14.340,24.238,177.631,1.000,2.577,23.576,26.361,1.483,752.267
TCGA-B9-7268-01A,2.730,5.366,11.225,1.000,1.543,17.173,98.177,4.963,1.000,145.469,3.356,1.378,1109.088
TCGA-AL-3466-01A,9.147,22.104,13.817,6.945,6.060,7.662,29.636,1.037,1.000,37.907,13.973,4.063,316.494
TCGA-GL-8500-01A,4.472,5.804,7.633,3.771,1.395,30.257,54.470,19.302,1.267,54.742,14.204,1.772,306.631
TCGA-A4-8517-01A,1.622,9.540,20.078,1.377,5.643,33.074,184.996,19.358,1.935,32.650,8.565,3.353,838.357
TCGA-2Z-A9JR-01A,5.140,16.021,50.297,9.132,12.613,24.976,325.410,41.152,2.454,36.874,21.926,9.690,829.769
TCGA-A4-A6HP-01A,5.794,32.154,39.907,6.836,8.150,26.254,755.014,349.828,2.135,94.146,29.865,10.245,3303.225
TCGA-F9-A97G-01A,6.162,27.392,37.017,4.571,12.839,94.373,445.825,1.000,3.595,132.348,30.175,5.309,175.932
TCGA-2Z-A9J9-01A,3.387,41.801,25.851,2.862,7.798,917.507,123.780,28.033,3.806,152.274,45.432,1.775,1359.446
TCGA-A4-A5Y0-01A,4.434,1.732,1.435,1.000,1.480,29.795,21.843,1.000,1.000,74.554,1.816,1.000,245.702
TCGA-2Z-A9JD-01A,2.578,5.112,3.674,1.000,1.366,30.217,29.630,1.000,2.231,41.713,12.927,2.268,409.111
TCGA-A4-7828-01A,6.662,192.652,20.142,2.983,13.137,1008.243,179.424,58.307,9.365,306.462,30.211,5.337,1397.426
TCGA-MH-A857-01A,1.707,146.434,9.501,1.038,2.747,46.573,97.833,28.722,1.451,28.268,7.237,1.544,719.941
TCGA-2Z-A9J2-01A,6.412,9.400,11.990,1.938,4.353,23.863,140.549,1.177,1.628,44.722,9.991,1.660,292.950
TCGA-A4-8518-01A,2.707,21.120,19.978,1.038,4.608,25.902,101.803,3.445,1.494,59.647,2.640,2.082,303.414
TCGA-A4-7585-01A,11.967,38.641,64.636,25.487,22.014,55.204,589.732,2.000,6.057,268.634,42.321,5.125,151.579
TCGA-BQ-7046-01A,4.268,10.581,47.705,3.349,25.496,21.532,488.916,6.538,2.526,58.038,13.872,4.850,486.110
TCGA-BQ-5886-01A,3.265,5.058,8.932,1.000,1.906,7.934,57.664,1.295,1.000,10.373,6.320,1.000,548.652
TCGA-4A-A93X-01A,2.419,4.192,7.584,1.000,2.226,18.424,104.756,1.000,1.000,8.998,2.637,1.000,286.405
TCGA-IA-A40X-01A,2.753,11.875,15.215,11.503,2.499,32.126,203.297,1.000,3.204,90.635,28.950,3.844,477.810
TCGA-BQ-5888-01A,34.585,7.814,18.607,3.371,7.462,28.639,254.533,17.623,1.026,110.832,50.534,11.541,1165.019
TCGA-A4-7915-01A,1.779,33.341,17.456,15.160,2.718,251.790,190.738,26.942,1.776,103.225,55.687,5.810,1102.573
TCGA-SX-A7SQ-01A,4.637,10.307,14.587,1.140,2.390,31.382,108.577,41.932,1.000,98.932,6.042,2.861,1560.932
TCGA-F9-A8NY-01A,5.549,27.985,6.400,16.758,1.656,160.173,103.184,14.349,1.000,135.218,40.721,1.000,1597.513
TCGA-2Z-A9JE-01A,5.036,23.337,7.185,1.000,2.136,15.806,60.839,12.663,1.000,45.607,2.781,1.615,837.733
TCGA-IA-A83V-01A,9.879,83.582,76.734,13.357,26.978,51.098,1198.138,30.442,2.693,263.634,52.518,6.895,374.989
TCGA-2Z-A9JP-01A,1.820,11.077,17.245,2.403,4.209,24.701,411.275,2.962,1.000,46.717,7.442,2.675,411.260
TCGA-2Z-A9J5-01A,7.092,17.543,67.025,7.924,18.842,31.675,912.641,56.233,4.053,89.219,66.989,6.985,716.040
TCGA-B9-4617-01A,2.647,5.101,13.812,2.951,1.346,23.084,53.158,65.504,1.000,67.746,6.867,1.464,686.446
TCGA-A4-7288-01A,1.964,13.587,9.086,1.000,1.954,27.118,71.399,12.969,1.000,114.441,2.785,1.421,483.496
TCGA-GL-7773-01A,9.739,46.793,27.271,4.234,23.572,28.194,123.491,29.480,5.225,174.951,28.036,22.921,881.428
TCGA-B1-A47O-01A,6.710,12.448,17.884,1.764,6.654,11.977,144.902,30.788,2.733,29.569,12.511,6.536,616.170
TCGA-GL-A4EM-01A,8.212,91.885,32.798,3.562,9.627,51.242,379.772,2.323,1.911,67.374,14.351,2.913,85.792
TCGA-UZ-A9PZ-01A,4.216,7.770,11.005,1.049,8.951,24.703,53.307,147.798,1.485,53.988,9.679,11.042,1016.271
TCGA-B9-A5W9-01A,5.313,17.956,11.441,3.648,2.101,23.058,84.018,3.288,1.000,104.368,6.605,1.209,851.691
TCGA-DZ-6132-01A,7.659,141.419,164.371,21.605,49.786,54.232,2309.289,12.779,17.404,174.120,100.057,29.864,240.835
TCGA-A4-7583-01A,6.687,19.258,54.012,10.909,7.576,48.902,176.131,26.973,5.695,82.348,46.142,11.287,421.880
TCGA-UZ-A9PM-01A,6.013,12.386,47.259,6.028,18.606,30.105,552.688,28.980,3.272,28.587,47.652,3.638,572.220
TCGA-SX-A71S-01A,2.891,33.393,28.944,1.774,8.848,30.600,225.709,54.507,2.415,109.875,4.896,4.838,1433.737
TCGA-G7-7502-01A,7.717,51.988,63.637,5.346,7.765,31.658,410.176,17.411,14.669,107.599,24.302,4.853,312.897
TCGA-B3-3925-01A,8.006,35.156,65.485,7.544,21.433,34.216,412.204,58.107,3.503,57.586,11.101,20.934,808.506
TCGA-V9-A7HT-01A,7.234,26.259,84.173,3.818,26.505,40.128,655.636,56.743,3.889,59.932,90.140,17.958,347.459
TCGA-UZ-A9PU-01A,3.260,7.078,18.750,1.613,8.868,18.124,191.805,27.605,3.080,33.686,14.764,9.165,915.630
TCGA-BQ-5880-01A,8.118,25.219,19.110,7.879,5.628,43.036,157.478,2.486,2.443,143.531,29.868,1.143,148.042
TCGA-MH-A856-01A,14.093,14.008,22.166,1.083,28.131,37.949,112.640,14.437,10.084,86.014,6.491,26.422,556.102
TCGA-A4-7732-01A,3.309,15.002,20.854,1.000,4.995,36.639,260.922,220.376,1.000,63.862,10.925,3.604,939.232
TCGA-A4-8312-01A,1.467,84.483,11.376,3.248,3.644,68.064,25.706,62.308,1.557,34.373,11.351,2.035,762.064
TCGA-IZ-8195-01A,1.730,7.019,5.400,1.000,1.094,31.421,75.773,1.553,1.000,106.547,2.512,1.000,110.603
TCGA-B9-A44B-01A,5.141,12.937,2.935,1.000,35.995,61.880,36.647,1.000,1.000,57.004,9.557,1.000,662.932
TCGA-DW-7841-01A,7.728,22.611,112.833,12.545,17.535,67.001,344.250,204.379,10.699,103.604,39.011,19.154,1846.085
TCGA-5P-A9K9-01A,9.894,46.707,25.514,1.493,6.796,75.005,245.220,1.271,2.300,267.711,8.325,3.597,432.366
TCGA-BQ-7045-01A,4.038,4.213,12.783,3.429,3.403,19.998,137.334,74.045,2.164,18.601,24.303,2.922,537.320
TCGA-BQ-7051-01A,4.872,6.289,12.248,1.000,3.297,31.789,91.514,4.321,1.000,77.487,3.636,1.609,598.915
TCGA-2Z-A9J6-01A,5.412,10.486,22.859,2.058,8.343,16.896,142.052,21.832,1.000,25.145,12.012,4.091,1124.540
TCGA-B1-A657-01A,5.728,13.978,59.885,8.734,22.562,24.808,285.232,18.352,5.556,33.521,27.551,21.588,745.100
TCGA-2Z-A9JS-01A,4.826,11.952,11.962,2.506,5.464,22.757,109.229,32.249,1.100,94.875,21.179,2.320,1124.703
TCGA-UZ-A9PJ-01A,2.536,6.030,9.797,1.000,1.497,16.013,81.725,8.947,1.000,38.400,7.799,1.643,1407.979
TCGA-AL-A5DJ-01A,50.873,2.286,9.336,28.733,2.579,15.505,56.382,2.486,1.145,41.535,426.562,1.000,827.089
TCGA-B3-4103-01A,4.405,29.354,36.254,3.968,14.862,20.017,195.817,29.253,3.404,49.902,10.316,7.331,655.553
TCGA-UZ-A9PX-01A,4.158,19.447,24.966,2.159,8.080,35.181,224.573,126.805,3.403,38.373,12.134,5.574,1295.734
TCGA-BQ-5885-01A,6.994,6.265,17.526,3.375,4.108,11.391,128.602,5.015,1.000,115.744,11.094,4.810,339.175
TCGA-BQ-5878-01A,3.744,9.279,19.647,4.917,4.402,28.103,199.592,1.190,1.000,144.861,11.776,2.313,695.028
TCGA-Y8-A894-01A,3.410,321.365,4.657,1.000,3.268,20.433,19.180,24.849,1.000,135.870,2.272,1.000,447.679
TCGA-DW-7840-01A,3.645,18.202,22.323,8.062,5.182,36.528,114.294,49.937,1.312,63.159,36.044,5.045,1067.830
TCGA-B9-4116-01A,11.668,63.083,31.553,5.445,33.916,35.599,161.037,136.988,2.346,107.070,22.684,11.366,624.053
TCGA-GL-A9DD-01A,5.096,30.635,68.441,3.666,18.154,28.242,512.304,13.981,9.161,34.611,24.394,12.987,450.595
TCGA-B3-A6W5-01A,6.227,13.884,22.095,3.107,11.539,50.360,123.923,144.533,3.559,157.067,24.336,3.654,1186.500
TCGA-HE-A5NH-01A,3.294,21.197,22.478,2.084,11.952,32.789,158.477,53.850,5.283,44.897,16.110,6.971,1027.660
TCGA-5P-A9K3-01A,5.685,4.941,11.531,1.841,5.877,33.876,199.286,1.000,3.069,12.727,7.740,2.055,311.693
TCGA-EV-5903-01A,17.480,97.571,53.600,9.082,24.088,69.342,275.968,30.046,6.235,189.750,16.544,20.363,1043.094
TCGA-P4-A5ED-01A,10.797,330.627,83.843,12.893,10.276,51.627,779.554,29.563,9.834,88.955,31.149,25.333,504.170
TCGA-A4-A5XZ-01A,3.237,12.312,33.936,2.494,9.772,43.329,316.609,6.479,1.136,112.816,12.362,4.691,572.250
TCGA-SX-A7SO-01A,1.890,2.095,9.551,1.000,1.946,53.854,135.592,2.465,1.000,165.894,6.154,1.800,131.939
TCGA-2K-A9WE-01A,16.212,42.664,115.546,10.824,34.593,30.855,1450.746,79.021,10.723,87.895,52.728,14.447,345.994
TCGA-5P-A9K8-01A,1.722,342.643,35.379,1.118,2.912,140.911,509.197,30.945,1.024,78.846,6.375,4.892,142.674
TCGA-HE-7130-01A,8.348,38.513,19.968,3.447,3.262,137.637,91.900,8.377,1.000,30.145,7.724,6.020,1606.925
TCGA-GL-A59R-01A,4.425,13.176,18.085,1.000,3.911,37.855,221.979,303.061,1.425,83.168,9.501,5.255,1638.431
TCGA-2Z-A9JN-01A,1.051,74.255,6.780,1.536,3.979,41.741,43.865,14.752,1.000,34.178,4.674,1.000,806.290
TCGA-A4-7286-01A,3.909,32.702,38.143,7.534,9.417,40.677,605.277,8.207,1.413,143.678,18.896,7.731,392.147
TCGA-P4-AAVL-01A,7.728,90.580,37.596,1.980,3.175,24.606,394.179,52.786,1.099,193.615,30.487,4.476,1088.153
TCGA-G7-6789-01A,6.808,60.659,17.572,1.938,8.617,87.633,225.416,36.126,1.000,535.219,28.080,5.950,485.901
TCGA-5P-A9JV-01A,3.837,47.701,29.240,6.821,13.831,929.335,310.961,6.846,3.761,324.302,57.987,4.391,995.368
TCGA-MH-A561-01A,26.111,49.450,36.435,9.558,12.013,44.501,444.275,122.130,1.788,81.109,30.058,5.650,1106.956
TCGA-DW-5560-01A,5.960,23.337,23.857,3.352,4.095,20.219,126.023,51.903,1.000,107.509,13.526,3.815,473.766
TCGA-2Z-A9J8-01A,4.244,6.332,22.647,3.017,3.577,32.476,302.803,1.817,1.000,38.299,30.331,2.737,494.374
TCGA-EV-5901-01A,45.862,100.154,97.324,8.379,41.286,68.002,528.194,52.468,9.230,131.790,16.548,9.229,1528.757
TCGA-A4-A7UZ-01A,46.394,16.620,31.598,39.310,11.235,40.853,369.239,111.818,6.658,57.396,173.741,42.521,1357.127
TCGA-SX-A71U-01A,5.854,8.811,25.552,2.271,8.523,24.929,197.675,71.646,5.985,106.943,14.224,12.533,949.243
TCGA-IA-A83S-01A,3.356,76.162,20.603,2.994,6.239,19.530,181.669,10.821,3.252,51.156,9.365,4.537,731.946
TCGA-B9-A5W8-01A,6.366,146.256,94.435,13.764,15.633,43.401,709.252,18.672,2.093,126.641,83.433,23.013,503.619
TCGA-BQ-7055-01A,1.282,31.330,7.507,1.125,1.000,173.209,65.814,1.000,1.000,71.274,2.727,1.000,159.863
TCGA-BQ-7061-01A,3.049,21.569,21.424,2.314,14.831,48.522,241.567,3.069,1.590,101.288,7.837,2.420,460.393
TCGA-GL-A59T-01A,5.256,12.803,26.847,1.895,9.812,17.952,355.089,31.512,5.945,75.423,10.284,6.620,920.918
TCGA-B9-5155-01A,2.902,18.683,7.154,1.000,3.509,25.986,35.066,166.866,1.000,74.972,2.569,1.000,867.670
TCGA-BQ-5876-01A,2.490,10.154,11.871,1.000,33.904,62.406,65.985,1.000,1.000,53.245,6.458,1.503,900.016
TCGA-WN-AB4C-01A,1.154,11.682,15.690,1.963,3.957,38.336,225.744,1.000,1.758,89.189,8.222,6.278,70.973
TCGA-5P-A9KA-01A,93.735,28.684,37.031,10.136,32.090,42.499,206.327,48.851,2.254,85.309,26.412,9.741,1325.731
TCGA-A4-A5Y1-01A,16.173,34.528,28.431,4.043,8.250,35.140,385.325,1.000,1.312,110.802,16.627,4.194,375.189
TCGA-2Z-A9JK-01A,9.520,89.026,48.264,5.785,29.298,459.499,365.127,17.075,5.344,231.942,31.681,6.619,150.222
TCGA-BQ-5881-01A,3.126,8.469,18.302,2.406,5.188,29.976,339.017,2.194,1.000,23.661,14.379,1.887,165.785
TCGA-5P-A9JU-01A,4.114,5.857,9.995,1.000,6.869,19.987,179.585,1.000,1.000,19.161,5.229,2.812,617.223
TCGA-BQ-7056-01A,2.697,9.543,8.118,1.926,6.415,14.834,138.931,4.257,1.000,130.802,7.767,1.187,177.696
TCGA-HE-A5NJ-01A,4.320,21.140,8.651,1.000,2.640,36.374,43.458,28.492,1.000,120.863,6.971,5.558,1251.363
TCGA-Y8-A896-01A,7.387,28.006,89.863,16.356,34.035,37.414,666.364,147.523,6.034,122.829,64.787,28.406,399.621
TCGA-B1-A656-01A,11.004,100.236,63.539,5.084,15.993,74.101,1106.998,7.255,3.971,95.870,102.089,5.282,430.138
TCGA-AL-3468-01A,4.154,4.098,7.987,1.325,1.306,26.869,46.980,13.876,1.713,50.875,4.269,2.209,674.409
TCGA-Y8-A898-01A,4.894,29.004,54.569,4.115,24.517,41.135,862.810,63.760,5.517,66.205,33.393,9.478,968.189
TCGA-P4-A5E8-01A,1.682,13.111,6.724,6.817,1.000,41.885,62.680,5.053,1.000,27.998,44.516,17.333,1091.590
TCGA-AL-3471-01A,3.908,1.000,5.744,1.000,1.000,9.306,8.520,24.710,1.000,295.869,1.253,1.000,475.047
TCGA-UZ-A9Q1-01A,1.271,2.847,11.829,2.010,2.535,46.889,55.427,1.000,1.000,28.883,6.623,1.049,199.696
TCGA-BQ-5892-01A,5.719,47.699,48.480,40.003,10.243,274.157,351.176,6.212,4.396,213.518,122.933,3.864,419.808
TCGA-UZ-A9PP-01A,2.925,33.722,15.474,3.927,4.087,41.510,105.044,93.641,1.647,248.455,9.676,2.714,2233.670
TCGA-SX-A7SU-01A,3.476,27.173,28.205,6.066,5.945,23.734,276.125,29.303,1.000,54.974,11.680,6.104,1842.587
TCGA-SX-A7SN-01A,3.592,11.304,40.440,2.341,23.167,34.828,308.723,97.887,12.645,29.587,18.403,20.328,1059.511
TCGA-A4-A4ZT-01A,3.926,14.894,30.997,3.970,9.436,42.017,140.974,28.944,7.138,91.633,20.164,5.913,625.101
TCGA-2Z-A9JQ-01A,2.930,9.206,10.534,1.599,3.896,19.892,175.099,58.839,2.116,53.184,8.650,2.722,1283.277
TCGA-A4-8630-01A,2.777,11.819,8.105,1.392,2.952,18.431,51.701,18.134,1.703,49.771,7.976,2.534,280.080
TCGA-2Z-A9JM-01A,5.303,32.489,52.991,8.139,20.199,46.003,357.123,18.783,9.612,64.600,19.183,21.458,1259.997
TCGA-SX-A7SM-01A,3.515,21.615,11.588,2.474,20.915,22.792,205.269,1.000,1.289,123.358,18.603,2.036,962.678
TCGA-IA-A40Y-01A,7.986,15.213,11.262,1.580,4.786,26.133,177.352,4.579,1.502,278.248,29.321,10.692,690.261
TCGA-G7-A8LB-01A,4.287,1.071,3.001,1.000,1.000,15.362,18.902,1.000,1.000,122.584,3.744,1.000,1127.427
TCGA-BQ-5883-01A,1.656,409.584,19.730,1.859,7.124,100.781,110.483,11.820,1.954,66.709,6.042,1.394,570.708
TCGA-5P-A9K6-01A,3.046,17.251,27.215,3.412,6.679,36.303,248.131,8.581,1.510,64.483,9.838,3.845,634.589
TCGA-A4-7996-01A,4.688,33.687,70.793,13.507,16.848,29.690,576.213,12.970,5.563,120.960,17.337,16.978,449.638
TCGA-5P-A9KE-01A,2.277,5.638,11.676,1.891,3.073,12.944,183.437,5.711,1.000,14.362,7.143,1.336,508.972
TCGA-IZ-A6M9-01A,4.045,15.415,24.323,3.221,7.027,23.163,208.268,342.872,2.087,73.534,14.399,9.570,2961.463
TCGA-B9-4117-01A,6.428,30.146,63.423,7.566,18.432,23.304,328.173,12.247,2.459,145.823,41.879,11.913,316.199
TCGA-Q2-A5QZ-01A,9.116,25.860,30.195,1.433,4.268,60.019,901.630,5.902,1.111,464.267,27.167,2.980,1607.886
TCGA-AL-7173-01A,23.114,53.498,16.063,5.399,6.493,58.241,156.693,29.968,5.812,235.064,30.478,3.800,723.590
TCGA-BQ-7048-01A,3.392,23.996,25.848,3.304,8.668,126.508,281.111,9.588,1.753,124.085,19.336,4.298,87.650
TCGA-B1-5398-01A,4.676,39.643,100.416,39.047,34.056,56.372,1322.820,5.247,3.636,46.677,126.789,13.624,179.198
TCGA-F9-A7VF-01A,7.089,5.603,8.823,4.878,2.403,32.358,75.708,102.092,2.208,138.207,73.362,2.688,804.491
TCGA-5P-A9K0-01A,2.983,5.174,21.831,3.427,8.330,34.941,247.697,22.169,1.572,19.600,14.967,4.113,1297.854
TCGA-KV-A6GE-01A,8.019,10.660,36.369,4.251,4.864,38.028,144.755,268.950,1.632,111.471,22.194,4.480,1244.626
TCGA-B9-4115-01A,5.002,15.008,32.951,2.295,5.805,10.631,388.619,33.843,1.056,85.097,23.402,7.342,785.077
TCGA-AL-3473-01A,8.947,28.504,67.578,384.748,19.332,157.944,1128.045,5.144,1.642,95.246,1722.761,12.405,273.736
TCGA-PJ-A5Z9-01A,4.170,11.204,14.347,2.290,4.406,18.781,105.399,37.085,2.500,115.824,13.136,2.082,1001.471
TCGA-A4-A48D-01A,1.856,14.640,37.859,1.757,6.524,28.638,416.779,4.305,1.000,20.888,13.858,3.604,258.788
TCGA-2Z-A9J7-01A,7.209,2.304,4.062,1.000,1.000,27.447,39.088,29.876,1.000,96.943,6.831,1.000,971.622
TCGA-A4-7287-01A,64.479,131.328,40.688,10.597,18.433,148.576,161.521,9.802,4.460,187.446,28.970,1.833,1994.364
TCGA-G7-6796-01A,18.896,15.962,16.824,7.703,4.429,38.361,68.955,12.783,1.356,141.486,26.172,1.461,317.950
TCGA-P4-AAVK-01A,1.787,16.834,16.536,1.567,4.868,53.199,248.481,3.875,2.590,46.387,12.149,2.420,545.104
TCGA-BQ-5877-01A,6.254,79.403,74.578,15.650,31.880,63.328,827.340,2.431,2.976,324.157,91.824,17.122,798.880
TCGA-IA-A83W-01A,17.320,20.361,49.862,11.395,13.925,53.052,481.022,131.771,4.848,132.403,29.922,12.821,2034.433
TCGA-F9-A7Q0-01A,16.353,10.697,18.875,13.379,5.394,23.523,93.446,258.005,3.370,415.846,32.686,3.420,296.098
TCGA-BQ-5875-01A,2.692,14.447,32.000,1.000,3.140,74.452,196.221,1.000,8.197,27.489,1.871,1.665,64.222
