,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AO-A0J2-01A,0.003,0.000,0.015,0.039,0.001,0.000,0.026,0.017,0.066,0.009,0.060,0.000,0.000,0.000,0.001,0.763,0.763
TCGA-AO-A1KR-01A,0.000,0.000,0.008,0.015,0.000,0.000,0.003,0.013,0.026,0.005,0.003,0.000,0.000,0.000,0.000,0.925,0.925
TCGA-BH-A0HN-01A,0.000,0.000,0.001,0.000,0.004,0.000,0.028,0.011,0.038,0.014,0.051,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-E2-A3DX-01A,0.015,0.022,0.028,0.001,0.043,0.005,0.049,0.089,0.307,0.036,0.078,0.008,0.000,0.020,0.001,0.296,0.296
TCGA-E2-A10B-01A,0.000,0.000,0.021,0.002,0.018,0.000,0.034,0.038,0.159,0.012,0.067,0.003,0.000,0.010,0.000,0.635,0.635
TCGA-A7-A0CJ-01A,0.000,0.000,0.002,0.020,0.001,0.000,0.000,0.011,0.038,0.014,0.029,0.000,0.000,0.000,0.000,0.884,0.884
TCGA-A8-A06O-01A,0.007,0.000,0.009,0.004,0.007,0.000,0.016,0.011,0.108,0.010,0.086,0.000,0.000,0.000,0.000,0.740,0.740
TCGA-BH-A18N-01A,0.000,0.000,0.004,0.005,0.001,0.000,0.012,0.074,0.072,0.043,0.046,0.004,0.000,0.002,0.000,0.737,0.737
TCGA-D8-A73X-01A,0.000,0.000,0.011,0.002,0.003,0.000,0.012,0.024,0.247,0.009,0.094,0.013,0.000,0.007,0.000,0.577,0.577
TCGA-EW-A3U0-01A,0.014,0.042,0.054,0.012,0.037,0.001,0.094,0.059,0.142,0.026,0.139,0.000,0.001,0.002,0.001,0.376,0.376
TCGA-AN-A0FY-01A,0.000,0.000,0.011,0.006,0.008,0.000,0.021,0.027,0.169,0.021,0.045,0.000,0.000,0.000,0.000,0.692,0.692
TCGA-C8-A12O-01A,0.004,0.000,0.016,0.010,0.005,0.000,0.012,0.023,0.211,0.016,0.096,0.002,0.000,0.000,0.000,0.605,0.605
TCGA-EW-A1OV-01A,0.010,0.073,0.062,0.005,0.069,0.001,0.077,0.038,0.107,0.008,0.094,0.004,0.000,0.000,0.003,0.449,0.449
TCGA-A8-A08P-01A,0.001,0.000,0.035,0.023,0.017,0.000,0.005,0.022,0.129,0.006,0.180,0.000,0.000,0.003,0.001,0.577,0.577
TCGA-C8-A26Z-01A,0.000,0.000,0.005,0.004,0.001,0.000,0.011,0.030,0.146,0.011,0.031,0.004,0.000,0.001,0.000,0.755,0.755
TCGA-E2-A1LG-01A,0.007,0.000,0.003,0.007,0.010,0.000,0.040,0.015,0.040,0.000,0.022,0.000,0.000,0.000,0.000,0.854,0.854
TCGA-AR-A0TY-01A,0.004,0.001,0.004,0.000,0.000,0.000,0.007,0.039,0.044,0.024,0.027,0.001,0.000,0.000,0.000,0.850,0.850
TCGA-AQ-A54N-01A,0.000,0.000,0.005,0.002,0.000,0.000,0.008,0.002,0.035,0.006,0.025,0.000,0.000,0.000,0.000,0.916,0.916
TCGA-BH-A1FR-01A,0.000,0.006,0.009,0.001,0.018,0.000,0.033,0.057,0.047,0.059,0.088,0.000,0.000,0.000,0.000,0.682,0.682
TCGA-A2-A0D2-01A,0.000,0.000,0.019,0.016,0.001,0.000,0.045,0.034,0.125,0.014,0.034,0.000,0.000,0.000,0.000,0.711,0.711
TCGA-B6-A0IC-01A,0.000,0.000,0.003,0.000,0.009,0.000,0.022,0.007,0.001,0.016,0.026,0.000,0.000,0.000,0.000,0.915,0.915
TCGA-D8-A1Y3-01A,0.000,0.000,0.009,0.006,0.006,0.000,0.001,0.007,0.035,0.006,0.114,0.004,0.000,0.000,0.000,0.812,0.812
TCGA-AR-A2LQ-01A,0.011,0.000,0.009,0.000,0.005,0.000,0.030,0.101,0.410,0.043,0.067,0.003,0.000,0.014,0.000,0.307,0.307
TCGA-E9-A248-01A,0.059,0.045,0.035,0.045,0.035,0.000,0.040,0.017,0.054,0.007,0.091,0.001,0.001,0.015,0.000,0.554,0.554
TCGA-A8-A083-01A,0.000,0.000,0.010,0.003,0.007,0.000,0.009,0.034,0.048,0.028,0.035,0.000,0.000,0.000,0.000,0.824,0.824
TCGA-B6-A0RI-01A,0.000,0.000,0.008,0.004,0.003,0.000,0.012,0.014,0.243,0.017,0.097,0.006,0.000,0.005,0.000,0.589,0.589
