"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.26.5135.01A",0,0.340806594493237,0.549257588458679,0.109935817048084,0,0,0
"TCGA.27.1834.01A",0,0.477867389058253,0.395952635447493,0.126179975494254,0,0,0
"TCGA.06.0129.01A",0,0.658983235501272,0.217091166439551,0.123925598059178,0,0,0
"TCGA.41.3915.01A",0,0.351705237023609,0.526796106421725,0.121498656554666,0,0,0
"TCGA.06.2562.01A",0,0.362440134628985,0.560654660900196,0.0769052044708195,0,0,0
"TCGA.28.1747.01C",0,0.652436726957263,0.223126517440648,0.124436755602089,0,0,0
"TCGA.06.2563.01A",0,0.544861068479775,0.423666706382043,0.0313617598057036,0.0001104653324778,0,0
"TCGA.28.5216.01A",0,0.26819927995268,0.670231990152096,0.0615687298952244,0,0,0
"TCGA.28.2509.01A",0,0.366482838506491,0.581370680279444,0.0521464812140655,0,0,0
"TCGA.19.2625.01A",0,0.195884104444013,0.717002857695185,0.0871130378608015,0,0,0
"TCGA.02.2483.01A",0,0.313743567103086,0.588130671904903,0.0975790668466897,0.000546694145320466,0,0
"TCGA.15.0742.01A",0,0.315728515646974,0.642187729805438,0.0420837545475884,0,0,0
"TCGA.06.5413.01A",0,0.400138282062406,0.493845636801445,0.106002675263152,0,0,1.34058729975167e-05
"TCGA.06.0125.01A",0,0.418183948107928,0.575514165204158,0.00630188668791453,0,0,0
"TCGA.26.1442.01A",0,0.318072721937462,0.646615737868397,0.0353115401941414,0,0,0
"TCGA.06.0646.01A",0,0.385339332236405,0.515345521553382,0.0993151462102125,0,0,0
"TCGA.12.5295.01A",0,0.389453299033729,0.434189186941855,0.176357514024416,0,0,0
"TCGA.41.4097.01A",0,0.390245748900085,0.552492689274029,0.0572615618258863,0,0,0
"TCGA.06.5418.01A",0,0.384866868074813,0.519836627443286,0.0952965044819007,0,0,0
"TCGA.19.4065.01A",0.000617996463507282,0.40379076562324,0.461574907412003,0.133654183303914,0,0,0.000362147197335141
"TCGA.06.0168.01A",0,0.423975839837879,0.479061205007768,0.0969629551543525,0,0,0
"TCGA.06.0190.01A",0,0.31766258408424,0.593410102004579,0.0889273139111813,0,0,0
"TCGA.19.5960.01A",0,0.43068617328939,0.550961132791593,0.0183526939190179,0,0,0
"TCGA.06.5414.01A",0,0.440880657389995,0.484309638144053,0.0748097044659519,0,0,0
"TCGA.32.1982.01A",0,0.521065675386951,0.41883212022737,0.0601022043856787,0,0,0
"TCGA.06.0645.01A",0,0.399796873560542,0.373464124018641,0.226739002420817,0,0,0
"TCGA.19.2629.01A",0,0.406808484363299,0.528532416144766,0.0646590994919352,0,0,0
"TCGA.06.0174.01A",0,0.325586795034297,0.616984706927416,0.0574284980382873,0,0,0
"TCGA.32.4213.01A",0,0.472033134969036,0.414178004158019,0.113788860872945,0,0,0
"TCGA.12.0821.01A",0,0.399549567036149,0.539901603097325,0.0602409978663855,0,0,0.000307832000140444
