	Sample_1976.0	Sample_3250.0	Sample_3250.1	Sample_3266.0	Sample_3281.0	Sample_3288.0	Sample_3288.1	Sample_3290.0
DEF8	62.07163328367785	14.225014955780873	72.95053820984786	82.50123654874612	80.8330046138816	65.95886226912161	52.59391271479321	59.46502559699017
DBNDD1	4.4850069991807615	1.3476997850574564	17.396720264180765	4.6254042383201694	0.05074502910609677	0.0	0.3157664298034688	0.2085541838949844
RPH3AL	2.2961896374787747	0.0	1.3966926538656104	4.072991326569118	4.996402977128022	3.74834046524918	4.339822235436916	5.509388303852101
VPS53	6.947487503479409	7.43921249849975	6.117695488844848	9.255686920119317	8.595397102759941	9.524054901463648	8.220882317828838	12.449665604465716
FAM57A	3.2416442961946474	0.0	5.921518643408146	2.156758762858768	0.6599984072789883	1.5637958978308424	4.560768415171029	4.10137889866624
GEMIN4	3.0841739501559418	5.017481665320628	5.759866620804687	5.264611714368918	5.473113138551892	1.6718177703333108	3.2739865382517332	9.940357822780493
GLOD4	54.593166245367506	35.17054634592892	42.044067951545095	38.76784050397536	62.316275748620946	44.916220719765604	46.11023474344029	52.29888682654389
RNMTL1	14.422218532117991	0.15897685184144394	12.690416145844045	15.530894066183484	65.53713982476195	8.672619440677169	6.743062600021826	9.483037870354668
TIMM22	30.008125925578558	9.447306640966158	32.74734146037636	48.445949971994295	24.01916533294805	26.13363633850247	21.624039462984953	37.8967931089995
ABR	9.449351615881945	9.03539454803211	4.3483185903872075	7.332588326036693	19.442438457632324	27.970258970145245	18.070034789339584	18.807594001789905
YWHAE	209.64803827461586	63.797664167054435	211.44904219593562	97.6263815724817	154.7187099182985	100.99978383355085	116.93725455432472	159.03229534544818
CRK	23.876019431106076	18.4072665621718	35.3139962951196	18.989551942787816	19.76973455635247	15.79672985576652	16.66846129652775	17.270143654242762
MYO1C	27.183560300280018	4.796825655378886	28.858588164110827	33.52485845610425	3.3758663433823486	8.754242022083554	15.688574416558273	15.23052799866174
INPP5K	9.341640507969524	36.080716499427936	21.09391523529153	21.63372100400441	18.331302917454213	17.95685129146514	10.917310688858562	13.020954614508007
SLC43A2	45.50573343406093	2.0811679559420795	16.39900526256238	13.694043889176346	54.22977893018003	51.11286508779804	53.704435264764605	55.60894868317617
SCARF1	4.393580875762224	1.6959379481662726	0.5682930796775079	0.9925614572932354	1.8898606976065493	2.3367047308354483	2.206077750585878	2.4798497905255448
RILP	18.399249064888945	21.188151449381248	15.213718140710974	22.99677247232511	29.153719942249197	33.81694365223141	35.14628725103389	33.50554036050454
PRPF8	24.56083779605986	38.86683782091785	32.31046141368916	26.547335316177488	24.038234424965488	30.70241282676239	20.95384514779237	28.35335280977928
WDR81	2.19439541527673	0.0	5.213792414642865	3.937911250199553	6.994122527373454	10.787605541296918	8.576186135166322	8.283068230664119
SERPINF2	0.6745124689186266	0.0	0.28009287255272736	5.5481995716563395	1.008535358933304	1.933167729899788	1.524760717832143	2.3671657929820094
SERPINF1	10.214212255660094	4.1566277716415465	40.53339826909811	34.938225959559304	19.24370996854425	27.500747192497727	44.64970452103152	24.906107906713576
SMYD4	3.6185631573362818	0.0	3.660710361611648	5.164494126146603	5.976553051816782	4.872933897097607	3.34144176835882	3.309663047605689
RPA1	16.452153662671563	19.88502825371994	25.292900248127637	28.19324675698018	18.377965671114165	10.882270959611237	10.4643278359087	17.926007912070858
SMG6	2.652137277005705	0.0969501366742235	4.7143799391251395	6.362085330242477	2.1512190605910213	3.897283328770639	4.112669533570428	4.819341360821755
SRR	8.245581432962815	0.5247702117827767	9.621073046513144	13.814755049232536	1.2066139380176435	2.555985373701187	5.061917147670491	10.297742893605198
TSR1	15.344942894376919	14.70359092816164	26.58413522890649	16.898648837260062	54.87913087005376	11.654147142136955	10.718478037366127	17.888812746047815
SGSM2	4.67868753372556	0.0	2.103650047339072	4.0275011090232615	2.4634085458495965	5.925913095605786	3.6147517536642386	2.513091189822908
MNT	12.355006905310061	0.08246201228573602	5.526414720385593	5.58203540408223	13.520985596367948	14.840047475000002	8.067786918697275	6.830126432776611
METTL16	4.972072089825198	0.0	7.623227649610237	7.965261469007559	5.467668668962841	6.313611870337719	3.79327314232436	5.059735464513209
PAFAH1B1	85.02983489430801	45.00784261770896	87.34144926056244	48.63603963183058	61.22500642569594	83.97189283327505	43.151309784670964	64.45717767112936
CLUH	12.31991285813443	2.3224136009623666	6.553845818352567	6.747855866479648	4.342522341009899	11.473548997728145	3.853588360672548	7.1002427181468795
CTNS	4.5045262080916935	4.525910593016713	6.5511998121461605	6.250787894816778	8.068440135465996	6.698185329367296	4.594317277427656	8.205432156096528
TAX1BP3	159.692769439625	154.65577112290114	191.9690938293679	83.63256057410048	74.03130166822808	63.51492939298456	131.3651076993377	126.57550698905406
EMC6	131.9490696663697	134.21881214939	135.59888664335924	191.5578706742253	100.24756894061701	98.4840656169081	97.77893080760616	118.19234119987938
P2RX5	1.7552785970912754	26.103744130352613	2.0566594345072	28.31283697594635	4.223934256866166	0.01743063115424465	0.2966212444257395	1.8967247540570185
ITGAE	62.26388346860445	48.94610667850316	44.44819990098483	97.68910056986412	66.27111162140501	81.18996424696022	60.3785692664305	85.66312438371696
CAMKK1	4.334906497238758	0.08574984815064096	3.909846184857244	0.4169245577372456	8.398845528486909	9.563816213810547	3.2364894698749884	4.90309169286775
P2RX1	2.6235091864395623	11.241968131686845	0.04484268591859509	22.47327416059205	3.43653131383473	2.556093794000011	0.4724710739795095	4.581484279390833
ATP2A3	1.5333064289206668	10.582606456650216	0.5829437692523596	13.094932061201543	3.899984914741797	2.562945577327333	0.7961558740343555	1.7888884751614775
ZZEF1	9.182798416078214	0.0	5.565265388484813	5.4809907960298805	12.126033121570456	9.345242517984678	8.61429544031982	9.102578309003981
CYB5D2	13.043105336088686	24.50945019250196	21.445978177013266	16.093606451077385	5.196113018599816	8.235985173561604	12.224169675524054	9.542377042534847
ANKFY1	8.072178054445224	18.794878323669128	12.666772505380365	9.294851745835649	14.660825390046195	10.489646306481852	10.485056803809783	10.33159730616252
UBE2G1	42.06791073857599	46.02315142179494	47.303354183031885	99.28769397516511	34.41755799459976	20.809061523393773	26.473251819512363	26.007557396493286
SPNS3	0.8710011037346387	31.924823626481533	2.3420042344839898	1.9273311331834024	2.5037620523761754	0.6666828113929822	0.9219972259563864	2.8885477505317514
MYBBP1A	10.235452272649107	6.6939278272638525	9.276483759267263	5.540455941708823	3.2668091669926165	5.404040101066895	2.7698512121639496	4.359517629139619
SMTNL2	1.157003706165255	0.0	13.033711719393446	0.29256431203860545	7.001350280231973	1.0238161405271116	13.116068354833311	12.505966203891784
ALOX15	0.9972985913814124	0.0	1.1012127227285464	0.0	0.4870288516656218	0.2645902841018748	10.795328220688178	3.2737105181342905
PELP1	8.589489972695903	1.7992963009873293	26.39637911334435	10.55630598272808	5.889934561058445	6.0487740679445485	5.795074561295695	6.88423014774687
ARRB2	114.20771378633181	69.16377451524025	39.33460576586065	89.08118189579424	387.4922863256127	243.61473276159012	136.17288078905554	251.69716770543755
MED11	25.47082608867876	90.51724135355884	34.53479723273669	47.9306052812764	22.491676806890133	31.230827624508443	30.062441737028045	26.764539414643753
CXCL16	83.04910985008374	39.77354700598417	99.97928723078856	62.03085661097681	199.24734591815468	193.14281306172848	185.8086012981588	135.27161251116644
ZMYND15	0.27914309791543324	0.0	2.795617786768209	1.174512238764116	4.182277602548564	4.862694208280722	6.247205355049495	2.497904746819648
VMO1	53.50431190751316	4.737909692522784	4.610827844267241	14.494432592242074	492.2327059615641	253.60887275723	248.53320687418145	79.05174279483623
PSMB6	413.04643219291535	309.92242620398895	716.9386733460533	528.4588763581248	443.07513653171145	414.1600871921368	355.1577043978238	461.73241799098906
PLD2	5.621913840128204	1.2247397155922222	4.5808082887828006	6.011342769702098	5.232335253975594	6.2713238991533515	4.875324652743463	4.016366870833609
MINK1	15.0912050780969	1.2968555697690014	6.525704454527539	7.2913030483909695	7.4221137930470515	5.546018560888376	5.59438614369087	6.5481757635074285
SLC25A11	85.30138778161633	111.47126977384565	102.62128856688648	121.5099495321715	85.17875604041747	71.47663291290311	59.16772818006186	91.13933285688377
RNF167	78.21297533909784	184.49788179873738	124.16715772621252	80.67126086434084	53.47907921910725	41.71108780639813	48.76953726420296	50.29605183273902
PFN1	5490.677293132536	4676.257996503003	3792.4117104965667	3332.058554439655	6672.365865522137	5297.245867649115	4010.306089762342	6671.3802806049125
ENO3	11.840090456573307	10.481844581659649	19.764326553656414	15.055472993792755	7.74067323906493	3.881927889764324	2.957780343535396	4.81042795213958
SPAG7	156.06315018110732	162.81102235352202	191.04882334648303	148.4839960867189	117.10726913597841	126.64134773729292	123.3024145577029	151.05855452996477
CAMTA2	8.818644526124249	0.12332579356318073	14.788917841350232	4.837103452404325	10.388367831323759	6.376611401969744	8.928382381974416	10.47853972561691
KIF1C	15.465060060423601	8.345638135219975	14.153676290959137	9.569569904283748	6.37643838661294	11.749703277687102	8.909617811450381	10.309495358123323
ZNF232	2.58270321604039	2.243816608836472	13.039038741705573	4.3055178104803264	1.0669314789486224	1.7833812677517051	2.62862979976998	3.6760071308201456
SCIMP	49.90565795157921	0.0	0.41265032718334577	12.015225669633795	107.76596531982729	71.81406677810669	30.802226291493763	77.01733584681233
RABEP1	12.132839739480588	55.50842405653186	34.11910856827209	13.907307101638342	10.469446394680373	18.479847378589138	14.578818328543386	18.30735181776268
NUP88	11.951611729925116	4.5717903629201935	31.05525697338764	14.380218493585136	8.436022460958593	5.163109324881943	5.5198684411348795	11.647162286807346
RPAIN	55.3873301820813	88.92969499113262	102.29518632386377	66.3696380927675	41.18037090829546	38.94079768720301	40.551775092003375	36.06708759847951
C1QBP	264.5915470601405	228.24852453953116	381.07486322115096	334.55271172448073	240.4087326134441	156.47860859303992	165.12046682361049	285.17573484934354
DHX33	7.354618300689687	0.2473860464935116	7.628692851075021	5.479524701198959	7.074450934810527	2.8580689984094088	2.3524941460508457	3.4324420645028058
DERL2	105.00126706981452	130.46366303845895	174.1923812985547	175.81868852342856	183.18221137205654	121.05749447982691	117.47584670671014	171.86347010252368
MIS12	6.093887999350258	15.253007854848269	22.89096729680754	17.197179750271527	11.776236057273845	6.880342673062987	7.366843462307492	10.601334140101946
NLRP1	1.5302968637466638	6.726412354654178	33.45678761967347	4.7572451983404465	3.7014585067729415	3.293025064094908	6.462168305636858	7.4837472867632195
FAM64A	3.3068326659095493	2.6851284276406475	16.705855558373987	17.944311121332465	0.25929559280168024	0.2877200199684174	1.3998580974972872	2.076987459925611
TXNDC17	308.6880820281404	173.67942359409832	195.52482800593967	260.8392177527213	226.4183574852825	280.74400872783923	232.94224343880052	270.4229400750417
MED31	21.24306689939237	2.819337244753694	24.0793284595897	15.536436096253517	13.958439653868133	11.400675473098946	18.413289378555344	15.031907443299414
C17orf100	2.3050828930361176	5.053548821047014	10.243645904816317	4.202419358434554	0.6013643042902422	1.0900345370073188	2.2339683360570484	1.4531383901209247
XAF1	30.53122372052525	181.97899765632758	46.85428275147165	23.770115458787053	67.50740946265283	32.97470785125877	16.96403022350866	20.43692171409605
RNASEK	8.580663504646548	9.302541194328727	3.3025021711078866	3.4242555960579515	107.07196804768576	74.74505767934347	3.424942907982872	56.8346087533663
C17orf49	20.85992709103534	20.141971093340707	27.850762200646766	22.032610474645253	36.994340699737066	26.70709563185404	6.570678639135106	25.35931178237403
CLEC10A	155.95770783516858	2.927119416510336	0.7033429521469479	61.67996910298394	432.34874234067115	242.29498337157327	120.1288411390416	260.0319953249784
ASGR2	10.545284952519603	0.0	0.3516713711474052	3.5620330590390368	13.59564308243378	19.45883456672182	3.1745569190342318	9.100203268141126
ASGR1	64.87825473193311	0.6108327856520279	3.330381018082865	22.216378056851397	212.36564276883308	191.2462037299337	48.962165631829464	121.40049333546848
ACADVL	139.03451317991974	188.05660171320838	210.28163944545543	200.4467447449421	273.0846795914517	223.21533554323508	117.03139349156	267.40482118312275
DVL2	12.34061353491948	9.829215445179953	38.430369209763654	8.394675136712802	8.147759821702198	7.919011877150072	9.441763538516184	7.830194610687445
PHF23	31.16784466406374	39.37325966132896	79.69341089766995	29.579955660960522	20.93863653921842	22.556429166036953	27.714774199017317	37.61386461023829
GABARAP	159.55624327156752	69.7815455235026	180.35882614287632	52.012707923933604	781.2115663033443	841.7535402154738	53.8587790139796	628.0129450509259
CTDNEP1	40.142127943224494	18.288441162553827	36.46091649843423	42.28797949538816	30.92079017334112	38.38798953343841	43.268980285909755	38.913448041424495
ELP5	15.43190682311596	71.76904458457639	62.41396628104218	29.51868071756795	35.14874755421516	39.52133072244066	35.86916709237907	23.837457352032924
CLDN7	190.26021049930458	191.64421421320785	236.90222456180473	154.62545449840715	2.7279589182528823	6.8162713026205966	24.47157663206795	2.181315392274981
EIF5A	280.21676861886556	221.15291161525772	282.8106284062825	625.2454579275486	38.056124852775405	136.37446397178914	154.59942516048295	205.75658579484838
GPS2	17.081670149706667	10.208214115285466	35.80086826231313	10.43479038292866	36.2838000312845	20.75521208390037	5.072016312742092	24.531360339680468
ACAP1	9.208462215999457	171.97701724798776	11.641033761062904	73.5635558664021	13.411166828110796	8.443491447122513	3.4264551543263377	11.166372227594143
KCTD11	3.4739476829541904	0.6786510223949116	9.266628491688731	2.953026051398968	1.6204176840152578	3.589057950815065	4.8691691128214805	3.8925696880243397
TMEM256	103.56525636109369	90.55027246558156	53.46203423298196	157.7866765648368	59.39766303173754	75.63389681873977	98.7568486381407	77.61075765103693
TMEM102	6.991804674772947	16.722408091777037	11.524400569688632	8.993614346314645	3.408671544205229	4.105801783328715	3.9399465179705615	6.16841120950376
CHRNB1	6.889230735842986	51.32896261721007	16.844323676185304	15.011443587533432	11.805987515768006	8.499822808782787	7.0752968960290215	9.842988346584372
ZBTB4	16.046378399717973	1.8041469057716504	7.6717902595693825	5.0771879281262375	4.166699286354775	4.364648862968473	10.555273619352024	6.386534852299591
POLR2A	14.383191071824358	31.45489156121889	42.890582013317754	25.835527715794157	10.4233484234586	11.026677922076237	12.465352315642516	12.525662794375894
TNFSF12	10.064874711712998	54.316598852583816	5.709732524866501	11.651426674364801	14.663726496242015	16.172508108916787	15.236368031699527	12.369156790016625
SENP3	0.3523595062886725	0.5449006411915981	6.0033045295332	1.4651628903225404	0.6586999851416115	1.7834104053749231	0.8057670845118627	2.182832311975251
EIF4A1	1060.7096757309153	939.4545629055986	1969.9634211452835	947.3589245355677	1789.953830929255	1268.5664854168106	985.4976572927344	1719.2484714932098
CD68	553.3891734437947	48.02761378066308	51.51113325008961	164.64758415424944	1101.1602090662038	1345.5454347105992	985.8914695275844	1114.9412830978051
MPDU1	38.40787519761966	55.953213124641536	52.97096593642599	80.02613588686273	34.80110760107085	37.81007221714704	30.252574734382573	49.466487103537006
SOX15	1.2428044852278497	0.3423160731484497	10.298790390079306	10.089157198964257	0.8144589211210645	0.026704051242582558	0.1479689486741114	0.2984354352509771
FXR2	2.9539203667355665	23.012866917578002	7.825100016990343	5.498634080520519	1.744330259291556	2.4440589079035875	2.937882984552366	2.7120479670067232
SAT2	63.993507876417524	103.61983470340269	93.50067941536241	103.18620918943813	94.06792244088275	112.4106961865357	109.13426071993987	99.59500725791113
TP53	18.502452570491005	31.304069701239705	11.753477559595597	13.063563866476605	6.217178957694191	8.269882955802743	5.918949731005548	4.913337368850341
WRAP53	3.3804592292889692	29.210633722080733	29.92062138145226	9.041845948800932	3.6636407847291546	3.2494064053176053	4.73197824315976	6.889490938970232
KDM6B	20.454488022905892	1.0664515838185251	9.279098368834227	4.184074919374884	5.101629310759217	8.455967367870256	9.427311357098658	4.74165121514421
CYB5D1	2.2125232068377416	0.0772386644606823	7.4611827726143485	2.1978934845488687	0.4177554202414128	1.1090821342616932	1.5409116174184414	1.7997231327466416
CHD3	34.30216087407492	54.21794422177374	20.955381863913782	16.19920782704493	10.425913779908077	9.047211973705153	11.312200081679316	12.72675412143212
TRAPPC1	326.98419652104667	396.9997168917227	343.68468259234663	371.0744414217575	411.07361009517	327.77970919586625	327.03053211156094	389.25386159961005
CNTROB	3.2206021001681666	1.2461603627047806	11.192662960097866	4.194752517329875	4.262850844306828	5.425862654468209	8.680528358015058	8.509771062803015
ALOX15B	0.0	0.0	1.605654667137137	0.3909394528810797	0.5148960586757902	1.1039990709354828	2.2716081432231365	1.0105468720029094
PER1	11.823141139469234	0.2317159996095232	13.919715793067224	2.956014937894241	6.392618665026318	11.533021055181234	10.21127187291596	8.098046980668459
VAMP2	86.06556637412584	467.8931556273645	220.36661698724498	113.77908611962263	70.51950677481041	77.0577332308454	75.37314386366624	83.6785301045912
TMEM107	19.44431671143575	36.66618424403696	26.898057325991005	41.45734465309749	24.164965175773354	38.25524172021782	28.453992250328714	24.426345684467922
C17orf59	6.440734512966294	69.76010504112574	16.525525806929966	17.244728130958194	16.213507803869266	18.175395866758908	7.5303307415705	15.872519863637828
AURKB	8.1289209548262	13.296957226488784	26.541228121401033	57.01438611554268	1.2730877524070512	1.0837281004059496	3.195256799825252	3.3533358630279815
CTC1	3.776090593634355	0.0	1.4775971514939792	2.6663868544301064	3.360956992754653	3.0675374755353415	2.2833545504599737	2.5210402378499968
SLC25A35	1.4583083541219093	0.0	5.7027948205061145	2.8656010510707195	3.2134231535462785	4.634366236639224	3.711982841248188	3.0698151066430244
RANGRF	43.30843213723583	113.650207238168	54.25482195696849	54.597406508800205	30.516794720734616	35.56707965450192	36.34657050230847	50.065225840263615
RPL26	1796.9035101053305	3596.8863269015337	1810.9455568576127	2608.7251874832723	1307.4181396332733	1218.550089808334	1223.2910111955243	1409.1013605406658
NDEL1	8.575620594459156	40.23097150940313	33.11540521017212	18.65100836296572	14.363964008010207	15.321666671129535	14.70141058701342	15.205112087790186
MYH10	30.836409374310737	3.4321438002805085	33.70088635280887	3.2700238152709407	2.5141628819949733	2.5930747272781347	12.778838492959347	14.546847107569555
PIK3R6	2.387561835494024	4.697304798566174	0.9112053030058224	6.173509489171586	2.2670511937374846	4.661019464678055	2.358325350934655	5.00415705085328
PIK3R5	11.324111364222086	4.902417876802115	0.4056510681802155	3.6514393349636673	14.261510165879464	15.3663741290329	6.861214844100076	8.88774306389981
STX8	97.7930055803697	73.6181974035637	73.23550210453797	71.66953742087216	90.45906835538031	127.0161047076054	109.4481091545642	90.59951244168006
GAS7	33.108413748755105	27.122609999927782	11.12582647858659	6.970039187891268	31.37949846792231	58.8103459465016	22.95105360495661	38.17289761590077
SCO1	21.534131417323753	17.720275639529433	44.365590497072326	20.353054049582536	22.937752555897543	13.071264879180081	14.021063354636107	25.33374417990796
ADPRM	2.4059374541423546	9.837782416316776	9.917441972888618	8.254131607506906	3.3809424525410057	2.7452180013089325	4.614245242531981	3.994709834259069
TMEM220	1.543871667657628	6.200158474948398	15.579781004292714	6.280775680735875	5.920194301755339	6.145932740756947	9.448941561475142	11.859646649683617
ZNF18	1.5842234564465565	0.0	6.432401496199901	1.793517080286298	3.108518700891212	2.860418787928816	2.2675285389677518	2.5094339355772393
MAP2K4	8.980514552198391	5.080195932891604	10.35918496359936	5.641667793458402	4.319995044817071	3.833309641347352	5.192863090819454	5.73835897355553
ARHGAP44	3.6043610607269834	0.16821186043637695	4.640365078971487	1.389094096268971	0.052951696087450255	0.4112235975193207	2.756274517839499	1.6094093165854242
ELAC2	21.832799181263262	9.473196205377542	30.10108041958171	19.46860485716661	18.767149317197852	13.284723095511275	11.248404858426543	25.52503821497169
COX10	13.211919264906236	8.203676641213315	15.325239297245083	7.488408672837519	9.961419327432923	5.3920540787290845	6.4793050511678905	8.032907049829442
PMP22	27.71537389196773	13.538869974049218	57.466058100983666	19.673021534973373	34.22299384797792	27.09903433056795	81.61960244318986	52.5035209765749
TRIM16	12.046978704318613	2.9198105758927557	19.139932103115964	16.68312348393211	2.598202018795344	0.9454261479639724	4.184869451703428	5.1562276618185745
ADORA2B	2.458612950688285	0.5213570745113015	1.5362030025735975	1.861085212140696	4.580647976013539	3.3465715587526623	5.90318705004245	4.473752058289173
ZSWIM7	45.337292290884115	44.61277777556247	42.826570355213406	52.19355304198818	26.312681664659486	31.786334041128093	42.939852917017326	31.610014182673364
TTC19	18.638858467594087	27.39099504432043	32.54633570359704	33.04521170704605	21.994714045727328	8.43541099786825	12.749601486233272	19.09097743352158
NCOR1	58.77777518985607	129.59745285610626	70.65479691869673	93.7664858095199	89.171689206659	68.41680439129743	52.838491437274634	85.17862900016839
PIGL	5.180142981436693	0.4709050875951509	17.63242539849268	10.893305294287066	7.5350252410727725	3.6056252865992735	5.451710397180777	5.373642159655756
CENPV	9.32584762455927	66.44439058484208	21.239060211042293	14.44389915841133	6.132275254051704	3.0721922445086443	5.317942201784353	6.706248926097636
UBB	946.1022454810428	1623.9350105907815	1481.0206583846023	1377.4294447402572	1241.6724864803948	1105.4559676586011	998.9910620027646	1170.1909504679581
TRPV2	8.47727524825552	18.227472342527506	4.049870401793453	20.88046634412285	36.31606229955813	26.445992081946784	11.750312858578456	22.50185519813909
ZNF287	3.67352611893324	0.0	10.060953690038502	1.3481870809885033	6.605137594427854	3.62089279750776	3.2892561387155435	3.955705372570296
TNFRSF13B	0.0	0.0	0.7335325920541552	11.31435528833303	0.16236679576615662	0.1873265756754963	0.016791854577538554	0.662039969733324
MPRIP	19.57619698467363	4.607057917564737	14.108197155968636	11.816845410239074	8.756966302603916	4.516249343699099	6.708869360307379	8.203905893418169
PLD6	1.9850163930594655	17.816044244945452	6.827079458769199	1.197106496420932	2.865995279673531	2.255996848276208	2.5353478845277917	1.8910049755669491
FLCN	8.08622288358909	0.2036108804402296	6.379343616382669	4.062737105194929	6.1242898664768655	8.492565262590025	5.972054629714121	12.165255603611676
COPS3	45.347798551187594	70.62863471185752	89.03084258684203	89.57949115687393	51.50576072842888	34.96739379513201	41.15828405772623	65.32473777822752
MED9	4.448690609567813	0.8743726918054676	5.358053185638249	6.0627898663944535	3.0175447401568567	3.731340645035342	2.5956469334883367	2.315620352928454
RASD1	3.394601274161633	16.735406280313875	49.9311766862786	6.8021654456509015	3.6251671210320056	0.6944861727619543	4.254389955910313	4.1743209339981115
PEMT	31.397366956190023	24.62820506845129	36.3257403401309	27.22659472696696	8.87607647348838	11.369609755004413	18.7080162771826	14.676816566001811
RAI1	10.560791321150413	5.350530800379084	7.503482192688643	5.104146951236172	0.9866429020006172	3.3100197458769784	2.4751082512113984	2.110448214207876
SREBF1	14.535321456337028	2.272596333655602	14.45918397532841	11.662796333796468	10.032322997453727	19.649681029123567	13.443286548997724	8.894927669240849
TOM1L2	6.095782119124996	0.0	6.158610790798415	9.71544875729367	5.132833343787413	6.338669276391308	6.933634828767637	5.767966440735999
LRRC48	1.4282561765528652	0.0	0.9215967262229808	1.2714217253552058	2.0502672813636846	0.2523495955755381	1.2619423311791502	0.4986240527142013
ATPAF2	19.2098041789211	15.445754094062135	20.838212949294093	29.66439956166275	31.918681883895392	30.643453696995426	22.374996820951477	35.956186975779815
GID4	4.439662545155825	9.454768340396637	4.475691716685653	5.36112344227517	4.8166038619102425	1.8621636810341835	3.5952543842382187	4.0268709304751065
DRG2	16.424296158666746	26.41429537954107	21.41121622911186	31.78924301915245	22.417884463420567	17.340406472356516	14.58356726306118	18.927507570278248
ALKBH5	30.847120302829694	12.379073961842467	54.34349854352305	35.981226685421184	51.82898879628835	33.05366563938581	33.261605411924485	34.932127928156774
FLII	30.25652218390959	1.7711038346995982	29.64520033271473	26.36715874845088	60.82153057971552	29.092350234857893	20.710812450943354	34.59749078601605
MIEF2	8.30175395085732	13.395822812545132	6.399047303767537	2.849848509039532	0.8485872852224423	1.4873350234407332	2.1413514083707903	2.1800124063530406
TOP3A	3.549106194083181	0.0	4.360020398911429	6.450123094197682	4.4631364305142815	4.926381970399069	2.9042762453028734	2.8771077331351638
SHMT1	17.221973117709307	50.26147549959097	14.895815514344307	18.98178782360565	6.248281713057032	10.642205253960062	17.225607346389378	11.654230137154098
TVP23B	12.224682974219956	17.479508945789412	23.659525673518647	13.439554921466641	17.012196089640764	6.8788558665217785	7.179826640145429	16.904476742853756
PRPSAP2	11.606413610317187	58.02406367617285	35.6946673590228	52.318234218127095	19.947620138895832	13.696770787784647	15.240575255374756	16.78009097064601
GRAP	3.2871760119129836	3.8686065726932632	0.9495663752434036	5.125465892413021	1.9898955498991235	3.2636984303494647	1.9582223243975048	3.0502976344656174
EPN2	14.910179967171954	0.4828777356526263	10.498892698668694	4.857083495523047	1.0677290345460075	1.9841140215053332	5.2014520093419785	4.6375809852082
B9D1	25.10374961339125	0.7545519224714282	19.407571857814048	64.17538327353704	3.6210210241030536	4.299906256483605	19.086105845122827	15.782692128936135
MAPK7	8.463473718121454	9.540598956648996	16.005296552067488	4.377081934810274	15.038512526776438	15.412175407180085	10.10917352620294	13.042113770333481
MFAP4	1.0536413981599553	20.685870444804056	104.92190287690948	0.23349488431671864	1.3592341481753427	0.7282337556839169	8.022607727561429	3.787383523334067
ALDH3A2	16.115755255116294	47.2116014771762	32.89087427629599	24.81584427697383	13.974145457012346	13.873464194107427	24.689060738005924	14.33623180150008
ULK2	3.768852388233539	0.10972376024378422	5.42442484346734	3.1537174576748086	5.2211302259771895	4.782202554460376	5.337415056220321	4.813475100983549
AKAP10	9.716993290562057	7.879826901651273	3.885630423059888	7.574374606487655	7.929781803332736	10.467046323679591	6.6400296884480134	5.5388217561030215
SPECC1	18.28340370784703	8.256650059384121	8.144300247725807	7.257417487433336	4.189681321085054	7.8658277847777125	6.260236275535156	8.507122472756231
USP22	39.21309276005602	8.644791557193685	25.00130273018837	24.833613422592432	14.887257775132733	16.81851384182392	21.239485875562455	19.77725803017785
DHRS7B	22.95852488391011	11.456440822064524	42.25941985212045	32.429109107439295	27.397024782341052	17.6991004512253	22.920373901775843	27.727160860061478
TMEM11	62.92031416534172	36.41652573832933	79.84563045647005	71.38685964622462	58.826895682624595	52.58121235706165	53.87471864272461	56.47416512420507
MAP2K3	39.720760906073366	38.38355596236732	22.335106587638524	57.51776069547393	25.449825291705853	26.46240073874721	26.976005906968783	29.63098031327872
WSB1	47.437788058347905	37.925497380786474	78.78339343565256	53.81500622759975	71.05012532459975	50.66037869096542	71.58945296041281	73.00254540619672
LGALS9	145.24413711357946	97.19728406447192	56.3141165382799	67.69569584514169	326.47153309050134	241.13881757158143	140.21093523560958	225.2036464583915
LYRM9	3.519825174809061	47.42657478053778	9.581159829096801	9.036538976742095	5.850369863356321	5.730716731417653	13.880909467105932	4.181950004695624
TMEM97	10.874785202944077	12.67089423491526	21.291516610021397	9.472041784256776	1.6548636047726029	2.9026446776292287	4.165215845200138	3.2492165262129338
IFT20	62.61220954504365	84.0975175282582	91.94853229899492	100.16383891504866	49.50724535000236	62.607519909787456	67.2641966373361	57.31894560088986
TNFAIP1	17.64504736414448	5.277695911004178	33.97741046253838	10.692986754229326	11.385430022716177	6.708817068251486	12.239827141913324	12.036531151491527
POLDIP2	66.26541198284835	134.79226569963802	109.61779772906587	82.59184707639524	60.46515300568954	58.34048474158253	59.10697106985338	76.2205216970455
TMEM199	34.62015736236394	41.800679939282375	48.364767826984426	48.085660774154775	63.070971178672345	56.675931591614074	39.819821395289416	58.61529849088684
VTN	28.16981666818001	0.08246201228573602	70.26784216003804	7.6835002468245985	18.169754306433738	16.776066279642276	170.2035744446948	119.8969101143917
SARM1	4.435539683410751	0.845171149897756	7.710329106840504	3.2027181092120696	4.219349401233534	4.9479065272399385	4.383378362742242	4.192476990603528
SLC46A1	4.147578824400337	1.399387501176143	7.3717258656426825	7.882345286474396	21.359589666625862	21.76513110423584	17.143084556969946	16.191455880741085
UNC119	18.551659159714447	35.87244864347926	27.07404172953618	29.77476817294706	78.44705234466552	26.486950678890928	20.913464666996838	24.58372444503109
