"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.AA.3664.01A",6.97396185039224e-09,0.00402515255983937,0.00734595654608059,0.0738474001031041,0.0221244680117948,0.00369707397910569,0.888959941826114
"TCGA.AZ.4313.01A",5.02207633772407e-09,0.00662942805641278,5.30923397748171e-09,0.0725419634914311,0.0267549837878346,0.0031953129966698,0.890878301336341
"TCGA.AA.3530.01A",0.0109005386882918,0.00494788099983777,0.00827915721001774,0.0826438821879556,0.0318213297980632,0.00412867018040078,0.857278540935433
"TCGA.AA.3877.01A",7.04919466844496e-07,0.00846059083411011,1.02526047643887e-07,0.352453429578562,0.0466198190555051,0.00632831863647052,0.586137034449838
"TCGA.D5.6535.01A",0.0162566392327649,0.00198869089116554,0.0111011901585411,0.18421160911258,0.0142891262838783,0.00119963565024387,0.770953108670827
"TCGA.CM.6678.01A",0.000451984598296726,0.00397750480058263,4.1935659873201e-09,0.146257737022112,0.0267656859403546,8.39282242874491e-07,0.822546244162845
"TCGA.CM.4746.01A",1.57210903452794e-09,0.00470501276399995,0.000798441278939137,0.0530174672541514,0.0254710292563904,0.00401486915801354,0.911993178716397
"TCGA.A6.6652.01A",8.17693803899399e-08,0.00275657610658642,0.00647268215800508,0.0876943415744026,0.0145510585571787,3.62063366156717e-08,0.88852522362811
"TCGA.A6.6781.01A.1",0.000411124820632181,1.41119259502103e-10,0.00216554372508628,0.973766210264465,0.0236505551015948,1.32007893349913e-06,5.24586816902123e-06
"TCGA.AA.A01Q.01A",1.41504999903451e-08,0.00380755641270274,4.2134808234035e-09,0.0143017558694774,0.020218188902853,0.00864510082890333,0.953027379622083
"TCGA.A6.5661.01A",0.00628175552263759,0.0041534712750959,0.00753490943144803,0.197932961059666,0.0261875480794313,0.000446163703118931,0.757463190928602
"TCGA.5M.AATE.01A",0.0047437261837246,0.00325794511296797,0.000652470002105371,0.11666807337537,0.0192379959810107,9.87249851437781e-05,0.855341064359678
"TCGA.DM.A1D0.01A",3.89189682408668e-10,0.000139740631001651,0.0109760341147257,0.0360803047151099,0.01188102050307,4.20751528562003e-08,0.94092285757175
"TCGA.AA.3681.01A",0.014845116872777,0.00525186008742456,0.00377296702429487,0.0818744504030582,0.0377388226957369,0.0110299636130321,0.845486819303676
"TCGA.D5.5538.01A",4.13019101630034e-08,0.00800390904928438,1.14986231082816e-06,0.568877366005363,0.116719860244628,8.85084629386811e-05,0.306309165073565
"TCGA.AA.3870.01A",2.7500464694065e-07,0.00813653783123078,1.24719327312485e-07,0.326134713768114,0.0708512203977829,0.00336170457816943,0.591515423700729
"TCGA.CM.6679.01A",0.0559512443753417,1.84710593912432e-06,0.0040725574013034,0.723001598247541,0.0296549866190866,1.04494104881316e-07,0.187317661756684
"TCGA.T9.A92H.01A",4.71863530116286e-09,0.00296802240298155,0.000325849811434812,0.0767250774052765,0.0256030082398962,0.000973476231282691,0.893404561190493
