"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.56.8083.01A",0.000558042726252282,0.00453146727107116,0.00946190272714218,0.225159076439989,0.0106886842398525,0.00129619340206566,0.748304633193627
"TCGA.66.2763.01A",0.00942202458717539,0.00477413258758212,8.05002253042686e-09,0.257269373050529,0.035614751001877,0.00558693537730841,0.687332775345506
"TCGA.77.8153.01A",1.53905962707066e-08,0.00224173856465817,5.43118738065375e-09,0.172141412600809,0.0588129386952931,0.00575470014998317,0.761049189167473
"TCGA.21.1083.01A",0.0173533403179216,0.00970781357514279,4.0049097694172e-08,0.33979705999317,0.0449713217423178,0.0131577848868734,0.575012639435477
"TCGA.85.8049.01A",9.25072330913571e-05,5.247439693587e-08,3.45366236151631e-06,0.253205122575051,0.746698853722462,8.77148943210107e-09,1.56114759528903e-09
"TCGA.34.8456.01A",0.12670983662316,2.70742219130299e-08,1.14707875162532e-09,0.272256883619608,0.0471602862725591,2.65821269615772e-05,0.55384638313641
"TCGA.33.6737.01A",0.0141285030067233,0.00529911901107716,5.0814909216026e-08,0.259313348297846,0.0334665317755506,0.00542258643963331,0.68236986065426
"TCGA.77.8140.01A",0.00406415399065369,0.00182364899877446,0.00245331507139866,0.14819935741418,0.0137520811014732,0.00818838201012395,0.821519061413396
"TCGA.39.5028.01A",2.46183081560463e-08,0.05504751881436,0.004723992746102,0.940081725227669,2.13715167619976e-08,0.000146703961872561,1.32601710174873e-08
"TCGA.34.5240.01A",1.94567586190459e-09,8.36064733148992e-06,1.22976270159803e-06,0.940147125319459,0.0578026282703681,2.32741979961034e-06,0.00203832663466441
"TCGA.79.5596.01A",0.0146215342497115,1.55567013898657e-08,1.38972597745543e-08,0.384701453729372,0.0683427366794545,0.0149106081826001,0.517423637704901
"TCGA.56.8308.01A",0.0169865508846898,0.0056253564038945,0.00485132884881827,0.464021008680829,0.064691210998493,0.00918149167640353,0.434643052506872
"TCGA.90.7964.01A",1.7869023351305e-06,0.000101420211114132,5.23466357934858e-08,0.300389087268437,0.143356972415383,5.63435734190028e-09,0.556150675221738
"TCGA.18.3408.01A",0.000274845964762327,0.0178998378247395,2.16833469076169e-08,0.423102624856353,0.116266720223218,6.38794479223953e-08,0.442455885568133
"TCGA.18.4721.01A",0.031351912665276,0.0246833273313051,1.23357701850763e-07,0.761546404963683,0.120331155824909,0.0363638400832069,0.0257232357739185
"TCGA.22.5478.01A",0.016163356004131,0.00295552457897495,4.20178011727839e-08,0.553422938162467,0.0584127324220219,0.000302807050049021,0.368742599764555
"TCGA.66.2773.01A",2.17033934134431e-05,4.28869193454357e-08,5.48991754016939e-05,2.88466057082969e-08,0.999922557190969,7.6768332799304e-07,8.2336269493665e-10
"TCGA.22.5479.01A",3.00844191158556e-08,0.00519182576371266,9.9464571981288e-07,0.273855872827064,0.0758196802433729,0.0203950445925185,0.624736551843193
"TCGA.39.5019.01A",0.172783861664356,0.00027338799506628,3.42297230989812e-08,0.527394387097886,0.0352946674965254,2.99938925197095e-07,0.264253361577518
"TCGA.NK.A5CR.01A",2.23027682177315e-08,0.00146516840616159,2.77551507581997e-08,0.142151464440096,0.0549193170590979,1.95650453719693e-07,0.801463804386272
"TCGA.39.5040.01A",0.0274185643057475,2.00936121933671e-07,0.000234277031785257,0.178707132376683,0.0286117430328873,0.00804851422667856,0.756979568090096
"TCGA.77.A5G6.01A",8.60416459000906e-07,0.00016113961345152,6.18729607877898e-09,0.161660173774365,0.0219006901377968,0.00350025207323301,0.812776877797399
"TCGA.98.A539.01A",2.74381000359446e-10,0.00342984202220856,4.08052292922772e-09,0.408796049358128,0.238770466686335,1.59759038031139e-07,0.349003477819386
"TCGA.85.6175.01A",6.6582385949959e-06,1.32871538958507e-06,1.24870811208566e-06,0.675917483314649,0.324071956525611,8.96873699276826e-07,4.27623943481579e-07
"TCGA.34.5927.01A",1.20805472924889e-08,0.00153545831685981,4.81068078716463e-08,0.200257857637386,0.036141563397101,0.00854232741788487,0.753522733043413
"TCGA.85.8350.01A",0.000151124225186776,0.0192103133362652,1.69709295023541e-08,0.605028282662151,0.107072784781025,0.00384260127582266,0.26469487674862
"TCGA.NC.A5HM.01A",3.69187560450554e-09,0.00957780920773222,2.24874564585112e-09,0.134572731272584,0.0912111164552266,0.00127301926860395,0.763365317855232
"TCGA.22.4591.01A",8.58422775764598e-10,0.00670011886884643,1.66925167588709e-05,0.129330429894967,0.0609445539657548,2.41208162900041e-08,0.803008179774434
"TCGA.85.6561.01A",3.11025465365784e-08,1.02233901955969e-07,6.08870441546578e-09,0.845427730816874,0.154571992456041,1.03400509133519e-07,3.39014225663182e-08
"TCGA.98.A53B.01A",2.02646201046301e-07,3.52834055184046e-07,1.94354122591226e-08,0.960876035978967,0.0391233671818588,1.31850987060224e-09,2.06049962668478e-08
"TCGA.39.5039.01A",0.0514127809011323,0.00165513918137231,2.42958324558031e-05,0.91016370884348,0.0362281601321402,1.24120029207416e-07,0.000515790989390068
"TCGA.68.A59I.01A",0.0141490854454815,0.00871328396151853,0.0130420308395885,0.626200455534142,0.0606728898670908,0.0204831268514969,0.256739127500682
"TCGA.90.7766.01A",0.0200488907892334,0.00824907811259539,0.0171671551340014,0.212437077998342,0.052735766598628,0.0243176933170617,0.665044338050138
"TCGA.66.2744.01A",2.48980989289426e-06,0.0376626309512532,1.24154230766317e-07,0.329148125692878,0.227917220353791,0.0679711890538756,0.337298219984078
"TCGA.22.4594.01A",7.05425098764648e-08,4.55526524821345e-05,0.0171329766927171,0.928218338236235,0.0546028005106257,2.35876053392715e-07,2.54893767103511e-08
"TCGA.77.A5GF.01A",0.0118768238243477,0.00651213029153903,0.000730906946090449,0.255260269355039,0.0389080997809757,0.0139720266847876,0.672739743117221
"TCGA.60.2711.01A",0.0011844142917455,0.0144294921055728,5.77668274195554e-08,0.152533099192298,0.0372992532291522,0.0274114943812774,0.767142189033126
"TCGA.33.4566.01A",1.01964523374925e-07,0.0205962425058069,2.30941193085546e-08,0.0630332460567168,0.130868008006934,0.0183533609546309,0.767149017417269
"TCGA.43.2576.01A",6.13828520471778e-06,0.0144486875864781,4.58267274820148e-08,0.757913858980797,0.124662490155954,0.0200501343672417,0.0829186447975965
"TCGA.37.4135.01A",2.41365781946604e-09,0.00649159454903798,2.82032176044847e-08,0.232637826576888,0.0380401292075167,0.00883915003350297,0.713991269016179
"TCGA.98.7454.01A",1.56954927895709e-07,2.23899110510788e-06,0.00411900897775023,0.893035506897865,0.101173081554066,0.00166928146410994,7.2516017569339e-07
