"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.ZG.A9L9.01A",0.138816152897665,3.57838225214782e-07,4.72682159828966e-05,0.861131672692234,4.3185617840977e-06,1.73715035418017e-07,5.60790729693403e-08
"TCGA.EJ.A65F.01A",0.102325667885066,3.68115516217449e-07,8.68837920276615e-09,0.283725679711301,0.0020383869922494,0.00771225690066605,0.604197631706823
"TCGA.2A.A8VX.01A",0.111024215652555,4.83202397932606e-06,4.31074941271574e-06,0.240271366888811,2.51430140763017e-09,0.0115245704290213,0.637170701741919
"TCGA.KK.A8I4.01A",0.306225601503297,3.78121936270627e-07,1.04266501305785e-07,0.62836834935633,0.0063744337779999,0.0312688507480599,0.0277622822258753
"TCGA.KK.A8IA.01A",0.057873618049458,2.88291291085809e-08,5.96726345153174e-08,0.138857752431471,0.00543370433034201,0.00793433642417986,0.789900500262786
"TCGA.Y6.A9XI.01A",0.0477898636033629,1.48106966197337e-08,2.56549634002431e-08,0.14238568985525,0.012045920764486,0.00847959068754135,0.7892988946237
"TCGA.VN.A88I.01A",2.29256295402938e-06,1.11896083387062e-05,1.25905494988802e-06,0.969885225065632,0.0105496970745148,0.0195501134765975,2.23157013599475e-07
"TCGA.M7.A71Z.01A",0.027961972757313,2.40702655922627e-09,0.00798642813547726,0.0664904613651442,0.000393027518982204,0.00431243228524843,0.892855675530808
"TCGA.EJ.A46E.01A",0.298056764876465,1.52382014097881e-07,4.5808954181243e-08,0.584747560594763,0.0150541243989687,0.0329795889375081,0.0691617630013271
"TCGA.CH.5788.01A",0.033339171691489,2.75854845896183e-08,7.74510110990312e-09,0.11966174020451,0.0121180929229725,0.00563320481216394,0.829247755038279
"TCGA.KK.A7AU.01A",0.0079068578422565,0.000532210907753045,4.65786707105237e-09,0.0338795154714401,0.0119457105073497,0.0078175169854185,0.937918183627915
"TCGA.EJ.5531.01A",0.294414010853703,6.65941563898387e-05,1.512985707978e-07,0.614364962780804,0.0315537354474481,0.0422628110053545,0.0173377344577298
"TCGA.VN.A88K.01A",0.13305823663846,8.95456970184169e-10,7.1973645684684e-07,0.35617581295467,2.07773250204794e-06,0.0140258077637699,0.496737344278685
