,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-KK-A8I7-01A,0.008,0.000,0.005,0.001,0.001,0.000,0.689,0.017,0.112,0.054,0.084,0.027,0.002,0.001,0.000,0.000
TCGA-KK-A7B1-01A,0.005,0.000,0.003,0.000,0.000,0.000,0.720,0.008,0.081,0.100,0.071,0.010,0.002,0.000,0.000,0.000
TCGA-HC-A6HY-01A,0.001,0.000,0.003,0.001,0.003,0.000,0.907,0.005,0.012,0.033,0.027,0.007,0.001,0.000,0.000,0.000
TCGA-V1-A9O7-01A,0.007,0.001,0.007,0.001,0.010,0.000,0.613,0.014,0.085,0.086,0.145,0.021,0.009,0.001,0.000,0.000
TCGA-XJ-A83H-01A,0.006,0.000,0.003,0.001,0.003,0.000,0.907,0.007,0.024,0.006,0.030,0.012,0.001,0.000,0.000,0.000
TCGA-HC-8265-01B,0.015,0.012,0.025,0.015,0.027,0.015,0.671,0.029,0.061,0.080,0.031,0.017,0.002,0.001,0.000,0.000
TCGA-HC-A8D1-01A,0.010,0.000,0.005,0.001,0.005,0.000,0.771,0.011,0.044,0.083,0.049,0.018,0.001,0.000,0.000,0.000
TCGA-KK-A6E6-01A,0.009,0.000,0.008,0.001,0.004,0.000,0.768,0.009,0.047,0.087,0.048,0.017,0.001,0.000,0.000,0.000
TCGA-YL-A9WY-01A,0.012,0.002,0.014,0.007,0.012,0.000,0.598,0.034,0.059,0.126,0.061,0.073,0.002,0.001,0.000,0.000
TCGA-VN-A88N-01A,0.002,0.000,0.003,0.000,0.001,0.000,0.909,0.006,0.028,0.009,0.029,0.012,0.000,0.000,0.000,0.000
TCGA-YL-A9WK-01A,0.003,0.001,0.005,0.000,0.007,0.000,0.681,0.010,0.079,0.083,0.114,0.016,0.001,0.000,0.000,0.000
TCGA-2A-A8VL-01A,0.008,0.000,0.003,0.000,0.001,0.000,0.860,0.005,0.022,0.046,0.049,0.003,0.001,0.000,0.000,0.000
TCGA-V1-A9Z7-01A,0.008,0.000,0.004,0.000,0.004,0.000,0.720,0.011,0.042,0.126,0.058,0.025,0.001,0.001,0.000,0.000
TCGA-VP-AA1N-01A,0.010,0.000,0.007,0.001,0.004,0.000,0.778,0.010,0.029,0.056,0.055,0.048,0.001,0.000,0.000,0.000
TCGA-4L-AA1F-01A,0.006,0.011,0.014,0.007,0.002,0.000,0.265,0.018,0.101,0.413,0.059,0.103,0.001,0.000,0.000,0.000
TCGA-EJ-5526-01A,0.010,0.000,0.007,0.001,0.002,0.000,0.774,0.011,0.050,0.085,0.036,0.020,0.004,0.000,0.000,0.000
TCGA-G9-6333-01A,0.007,0.000,0.005,0.000,0.004,0.000,0.815,0.010,0.032,0.049,0.052,0.024,0.001,0.000,0.000,0.000
TCGA-CH-5762-01A,0.011,0.009,0.013,0.000,0.011,0.000,0.727,0.021,0.054,0.090,0.044,0.017,0.003,0.000,0.000,0.000
TCGA-G9-A9S7-01A,0.005,0.000,0.005,0.001,0.001,0.000,0.918,0.009,0.009,0.023,0.023,0.006,0.000,0.000,0.000,0.000
TCGA-J4-AAU2-01A,0.010,0.000,0.005,0.000,0.001,0.000,0.869,0.004,0.028,0.047,0.031,0.004,0.000,0.000,0.000,0.000
TCGA-EJ-AB20-01A,0.004,0.001,0.012,0.001,0.013,0.000,0.376,0.020,0.085,0.304,0.162,0.012,0.010,0.001,0.000,0.000
TCGA-EJ-A8FO-01A,0.010,0.000,0.005,0.000,0.000,0.000,0.825,0.007,0.032,0.057,0.053,0.010,0.001,0.000,0.000,0.000
TCGA-HI-7168-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.648,0.010,0.067,0.139,0.120,0.011,0.001,0.000,0.000,0.000
TCGA-EJ-7785-01A,0.011,0.002,0.008,0.003,0.004,0.000,0.666,0.015,0.085,0.113,0.061,0.024,0.005,0.001,0.000,0.000
TCGA-J4-A67M-01A,0.014,0.000,0.008,0.000,0.003,0.000,0.725,0.021,0.044,0.104,0.055,0.023,0.002,0.001,0.000,0.000
TCGA-CH-5753-01A,0.000,0.002,0.009,0.002,0.005,0.000,0.891,0.008,0.022,0.024,0.016,0.018,0.001,0.000,0.000,0.000
TCGA-KC-A7F5-01A,0.000,0.000,0.003,0.001,0.000,0.000,0.968,0.005,0.006,0.006,0.010,0.000,0.000,0.000,0.000,0.000
TCGA-HC-A9TH-01A,0.000,0.000,0.012,0.002,0.002,0.000,0.818,0.016,0.026,0.067,0.028,0.027,0.001,0.000,0.000,0.000
TCGA-HC-A6AL-01A,0.010,0.000,0.006,0.000,0.000,0.000,0.830,0.011,0.025,0.044,0.046,0.026,0.001,0.000,0.000,0.000
TCGA-2A-AAYU-01A,0.000,0.000,0.006,0.000,0.001,0.000,0.871,0.006,0.021,0.031,0.058,0.005,0.001,0.000,0.000,0.000
TCGA-YL-A8S8-01A,0.009,0.000,0.003,0.002,0.002,0.000,0.820,0.005,0.046,0.056,0.044,0.010,0.001,0.000,0.000,0.000
TCGA-KK-A6E1-01A,0.000,0.000,0.003,0.003,0.000,0.000,0.926,0.006,0.013,0.011,0.026,0.012,0.000,0.000,0.000,0.000
TCGA-TK-A8OK-01A,0.004,0.000,0.001,0.000,0.000,0.000,0.411,0.014,0.118,0.210,0.206,0.029,0.007,0.000,0.000,0.000
TCGA-EJ-8472-01A,0.000,0.000,0.004,0.001,0.000,0.000,0.862,0.007,0.018,0.052,0.040,0.014,0.001,0.000,0.000,0.000
TCGA-HC-7742-01A,0.002,0.000,0.004,0.000,0.000,0.000,0.803,0.007,0.034,0.048,0.086,0.014,0.001,0.000,0.000,0.000
TCGA-FC-A8O0-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.876,0.006,0.018,0.034,0.056,0.002,0.004,0.000,0.000,0.000
