,PC1,PC2
TCGA-E1-A7YW-01A,43.50896575526496,95.53256733297093
TCGA-DH-A66F-01A,53.604831362753444,90.94066889478529
TCGA-FG-7641-01B,45.97361262972597,99.39808233652828
TCGA-HW-A5KM-01A,37.015128350321355,90.62721947365253
TCGA-P5-A737-01A,50.99301112945151,89.99251304914898
TCGA-TQ-A7RI-01A,44.02207860357407,103.08211439616511
TCGA-DU-A6S6-01A,55.113714530351245,91.95189307915456
TCGA-P5-A731-01A,39.56545942995599,90.31623103453508
TCGA-DB-A64R-01A,49.48280612574403,98.70206693336601
TCGA-QH-A65R-01A,52.75062966798335,75.20743741237526
TCGA-HT-A74L-01A,39.414173867943234,93.90104961685293
TCGA-CS-4944-01A,61.24825807877202,88.32346014202491
TCGA-HT-7676-01A,43.3584740190346,90.58333003797763
TCGA-VV-A829-01A,43.702506462653325,79.79038858806553
TCGA-P5-A5EU-01A,35.29509846289645,74.87167593801261
TCGA-DU-5872-01A,42.7422826244907,90.90110664580408
TCGA-P5-A72Z-01A,71.11907326192987,75.53087617822581
TCGA-TM-A84J-01A,47.63790527886549,74.2834005907279
TCGA-HT-7879-01A,39.46000237477297,98.9960037595626
TCGA-HT-A616-01A,44.4082027003782,93.47474866826714
TCGA-P5-A5EX-01A,35.72049077598866,88.63361368692853
TCGA-FG-A713-01A,48.54783250257747,94.60061170108813
TCGA-P5-A5F6-01A,56.25011195821329,53.23551584249095
TCGA-DH-A7UV-01A,44.924803630045595,98.62008915390396
TCGA-S9-A6U1-01A,42.278019658828185,92.94773562320322
TCGA-S9-A6U0-01A,33.06439523579831,77.3222666184745
TCGA-DU-5847-01A,25.84279143258417,75.48866773509828
TCGA-S9-A6U5-01A,44.77302450728195,91.89780739385517
TCGA-DU-6394-01A,46.22976786764969,93.68832336417002
TCGA-HT-A5RB-01A,42.884102390020935,96.67826837667366
TCGA-TM-A84H-01A,44.175998699771945,98.89945745221287
TCGA-VM-A8C9-01A,58.493320833907575,63.653390800252794
TCGA-P5-A5EY-01A,47.131251988269916,94.04664988850818
TCGA-S9-A7R8-01A,38.4449044881227,92.66249591425621
TCGA-HT-7471-01A,37.841981834536064,87.29802104277887
TCGA-HW-A5KK-01A,29.709389639735633,89.48327559976374
TCGA-E1-A7YQ-01A,22.441560619097427,79.25846346997149
TCGA-HT-A61B-01A,35.823338603524626,72.98460676331652
TCGA-HT-A74O-01A,51.890485059960135,74.75928246447567
TCGA-HT-7469-01A,40.1901805773394,78.30306147224312
TCGA-DU-7292-01A,43.70745921537307,87.16471945086758
TCGA-DU-A7TG-01A,36.169701388634756,95.84792517214711
TCGA-S9-A7R1-01A,49.40237509929722,86.86720017964582
TCGA-HT-7689-01A,42.44983326497954,100.20417536817936
TCGA-VM-A8CA-01A,48.48021066758451,85.33845241163935
TCGA-DU-8162-01A,36.107842667334026,95.06939164164417
TCGA-HT-8110-01A,24.76893219674422,84.68188133919287
TCGA-S9-A6U8-01A,37.84584675448017,98.98533079875729
TCGA-E1-5305-01A,45.56264192996953,92.97431063360241
TCGA-FG-A60K-01A,44.840365662649425,97.45336189983827
TCGA-HT-7687-01A,33.680996527284776,98.6909893492545
TCGA-HT-7607-01A,39.615103861927366,100.68137467817888
TCGA-DU-5871-01A,45.37396580653941,99.45567145508667
TCGA-IK-8125-01A,41.133014793708995,96.01760915905096
TCGA-KT-A7W1-01A,39.88078469381477,66.16826373865514
TCGA-DU-7304-01A,31.0277500988442,100.38050173924267
TCGA-HT-7882-01A,18.255051301060895,70.18920149114116
TCGA-HT-7608-01A,55.98130807429374,98.87534388451141
TCGA-FG-8187-01A,39.53696216051684,98.96517146596814
TCGA-VM-A8CH-01A,39.913051392856346,96.5728820117166
TCGA-E1-5319-01A,48.444766888706745,99.72063564962643
TCGA-DU-6403-01A,36.2570654573311,80.81394903075527
TCGA-DU-6392-01A,38.52700721214668,78.78614304551715
TCGA-HT-7602-01A,46.22123604532061,99.03334955502427
TCGA-HW-8322-01A,39.41245865174352,93.31241752523789
TCGA-FG-8182-01A,33.06280369599657,102.54703935244139
TCGA-DU-8165-01A,17.503890626137284,72.90205287122635
TCGA-S9-A6UB-01A,54.571578375831905,91.14592468791133
TCGA-HT-A61A-01A,42.310183290889064,93.64171156831229
TCGA-DU-A6S3-01A,54.639731279858694,85.69676498623795
TCGA-P5-A5F4-01A,45.5811387660446,84.93552039533355
TCGA-DB-A75M-01A,54.961657665848016,93.4278632877604
TCGA-E1-5304-01A,62.3352491868726,66.52727981246426
TCGA-DB-A75L-01A,39.9520639351331,88.18692977623034
TCGA-P5-A735-01A,60.313331908363985,86.54325218238753
TCGA-DB-5270-01A,37.26372648925041,92.12318591651011
TCGA-HT-7470-01A,40.87418062697928,99.19448652439279
TCGA-HW-7490-01A,45.443347870441954,93.79682363586777
TCGA-HT-8564-01A,30.380936348161182,91.16968898781727
TCGA-HT-7856-01A,41.21008845905907,96.06690475199912
TCGA-HT-7692-01A,48.53978450899253,88.54177659278847
TCGA-QH-A6CZ-01A,48.26871178682413,96.92685359177977
TCGA-TQ-A7RG-01A,44.02516268123878,100.07143990892286
TCGA-FG-A4MX-01A,45.85379700366847,80.49456204407166
TCGA-HT-A74H-01A,40.28063690033827,82.75625309060013
TCGA-TM-A84I-01A,45.2056332730548,73.86666634516295
TCGA-HT-7857-01A,23.173747720910036,80.81552640322762
TCGA-DB-A75O-01A,54.546989316295054,88.94911442691178
TCGA-HT-7874-01A,42.297764495742385,102.57561793718351
TCGA-FG-A70Z-01A,35.521572531788365,81.08696015946636
TCGA-DU-7301-01A,39.15376692566465,91.56652424025852
TCGA-DU-A7TI-01A,31.403600436823947,92.30371092599547
TCGA-FG-A60J-01A,42.48159388860856,92.43030167807635
TCGA-HT-7474-01A,44.80826630763921,98.2473141346679
TCGA-DB-A64L-01A,35.94316698954948,93.6716622801962
TCGA-CS-4942-01A,41.31763607459822,94.15704342764674
TCGA-DU-8161-01A,27.82264727777793,90.49787714428258
TCGA-QH-A65X-01A,67.28338615461406,65.2192889848005
TCGA-HT-7468-01A,46.21396181188844,97.26457442829405
TCGA-VW-A8FI-01A,38.98339054449948,67.81764336213149
TCGA-DB-5277-01A,45.52082312578969,80.78791167204683
TCGA-FG-8181-01A,40.7070087655656,92.24488815851794
TCGA-DB-A4XE-01A,46.07605903919334,90.45784792549254
TCGA-DU-7290-01A,21.629967381415582,80.33457682269241
TCGA-P5-A77X-01A,47.23105948459681,95.64680399327219
TCGA-RY-A843-01A,42.342004845194545,93.33083831072956
TCGA-QH-A65V-01A,52.97742009528842,88.7434608219772
TCGA-S9-A7R7-01A,33.184857765111495,94.61167408704493
TCGA-HT-7610-01A,39.09410303692317,101.78723454377095
TCGA-DU-7009-01A,49.20467597934454,94.53659180177718
TCGA-DB-5274-01A,60.62705344653744,59.772514709597445
TCGA-FG-8191-01A,36.71833291170101,96.53459349557677
TCGA-TM-A84L-01A,37.4777282110569,98.70260779823467
TCGA-EZ-7264-01A,53.411634460492486,96.74169041170124
TCGA-QH-A870-01A,48.904585253214485,102.55772213510139
TCGA-QH-A6XA-01A,45.53387235492201,96.23318278413915
TCGA-HT-7611-01A,39.757143821701696,100.73362225144398
TCGA-FG-6690-01A,40.58220625797027,101.74189210632157
TCGA-HT-7681-01A,43.825123461738,95.76988481435403
TCGA-DU-6408-01A,45.8471992817993,91.0855686813406
TCGA-RY-A840-01A,63.5377042440053,83.3936249190461
TCGA-HT-A5RC-01A,38.449856449337595,84.58015748075573
TCGA-HT-7860-01A,28.445519289411223,96.14340282929209
TCGA-E1-A7YH-01A,45.589023512447355,95.51725989022685
TCGA-S9-A6WM-01A,46.21109251888753,75.67864155131392
TCGA-S9-A6U6-01A,43.61098831412871,90.69560544418894
TCGA-HW-7489-01A,45.08118467985575,95.46096709391448
TCGA-QH-A65S-01A,47.983045187580935,86.88814502066788
TCGA-QH-A6CS-01A,48.30678170016423,89.41003554538027
TCGA-S9-A6UA-01A,27.67703619069858,77.70856210802958
TCGA-S9-A6TW-01A,46.37580216059351,84.6745973295998
TCGA-S9-A7J2-01A,52.10701519739045,94.96679086072857
TCGA-DU-5870-01A,45.2219617355605,100.39823497313814
TCGA-DB-A64P-01A,45.52908461442681,90.37210882077072
TCGA-DU-7014-01A,48.34979871416967,89.95839683081219
TCGA-HT-7884-01B,42.232799326078506,101.23608288216843
TCGA-BC-A10Z-01A,83.58493341679407,0.7025949095562317
TCGA-DD-AAEK-01A,55.643601399298696,16.406725852861506
TCGA-G3-A3CK-01A,69.94992125830191,8.004648163047465
TCGA-DD-A1EJ-01A,72.7514742157388,-1.7924679868255329
TCGA-DD-AACU-01A,70.99153517877336,0.5996502591848792
TCGA-ZS-A9CE-01A,94.24270097178047,-8.423814709873097
TCGA-2Y-A9H2-01A,43.669802930096324,-3.4158825936020105
TCGA-CC-5261-01A,31.825761288956553,14.7891746006986
TCGA-DD-AADP-01A,66.37666140911504,3.210516475148395
TCGA-2Y-A9H4-01A,74.6604767698276,-1.088600226613619
TCGA-DD-A1EA-01A,56.53638845877862,14.529998545521966
TCGA-CC-A3MC-01A,74.65676918220716,-11.00562194708413
TCGA-FV-A2QR-01A,70.08589336123354,9.754220433049085
TCGA-EP-A26S-01A,74.10907922211622,17.873840246606036
TCGA-K7-AAU7-01A,33.040571813495866,-5.710280673600177
TCGA-G3-A25T-01A,65.58753912405177,-13.584262076824194
TCGA-DD-AADB-01A,58.03834995720924,-1.89682480721762
TCGA-UB-A7MA-01A,59.652935850734785,-3.5577536878736815
TCGA-DD-AAD0-01A,90.08481152857031,-11.768103620257207
TCGA-BC-4072-01B,34.627218138715335,6.9020581767695575
TCGA-DD-AACD-01A,86.2193535600765,-10.601921099951982
TCGA-DD-A3A5-01A,89.24083593132434,-6.516850419327856
TCGA-ZP-A9D1-01A,53.31459213654533,12.264494831080299
TCGA-ZP-A9D0-01A,78.76035047036054,13.730299605710478
TCGA-CC-A7IK-01A,82.43917857142117,-3.5697461008454363
TCGA-WQ-AB4B-01A,82.3331150800562,-10.20433085700065
TCGA-FV-A4ZQ-01A,51.45123112458179,-0.38937282519539157
TCGA-G3-A25S-01A,79.68507814654451,-21.206050417019267
TCGA-NI-A4U2-01A,75.16411450186081,18.302996944714764
TCGA-RC-A7SK-01A,90.0374903519586,-5.751256865457241
TCGA-DD-AADS-01A,94.99818267260939,-16.07794680171747
TCGA-DD-A73F-01A,55.4819328640946,8.453434026323352
TCGA-DD-A11C-01A,64.22756585566445,17.574737359007287
TCGA-FV-A23B-01A,62.107917347501264,7.216461597506617
TCGA-DD-AADD-01A,73.79340440030462,-2.5954033136212944
TCGA-DD-AACO-01A,84.23433507513745,-14.824330372432906
TCGA-RC-A6M3-01A,60.20318659889317,-29.911507445934365
TCGA-DD-AAED-01A,77.30413811125936,-19.987691279599137
TCGA-BC-A10X-01A,55.965688521902095,22.410832753904984
TCGA-DD-AAVP-01A,84.22800299055464,4.158537719953558
TCGA-MI-A75C-01A,85.2355526148199,-26.086125470015006
TCGA-DD-A39W-01A,80.74324468798243,14.923014529239964
TCGA-DD-A4NA-01A,37.41616041893845,8.58883078070425
TCGA-DD-AAVY-01A,88.84753709486024,2.4643360178764375
TCGA-DD-A1EC-01A,31.37292210420754,13.412339902508144
TCGA-5C-AAPD-01A,57.18329417871623,-11.298568746492943
TCGA-BC-4073-01B,32.547721424865706,2.47064580512924
TCGA-WQ-A9G7-01A,80.23707288058961,-29.814210255945216
TCGA-CC-A7II-01A,75.0376978297544,-19.13359466768585
TCGA-CC-A8HS-01A,62.40885228017698,2.9833522803863812
TCGA-DD-AAEA-01A,78.39190145962345,-9.251495236129044
TCGA-DD-A4ND-01A,34.58203405999624,24.218775793115466
TCGA-ZP-A9D2-01A,42.60561219692653,13.004518692132342
TCGA-DD-AADI-01A,67.88796743241014,-3.514400427897489
TCGA-2Y-A9GX-01A,34.417122404474114,22.51553851622906
TCGA-DD-AACY-01A,80.41300988525364,0.06925706865388537
TCGA-DD-A73D-01A,92.89516344591694,-4.0939745923242
TCGA-DD-AAE9-01A,90.36542039038851,-8.13420097201256
TCGA-ED-A7XO-01A,66.99185111406192,-2.1881740440578747
TCGA-DD-AADM-01A,93.8794211700739,-20.804932217957983
TCGA-FV-A3R3-01A,55.81774333117251,32.17334102272383
TCGA-DD-AACL-01A,60.12671066140245,-10.281215412265913
TCGA-DD-A4NJ-01A,46.56181853373106,13.198697826552992
TCGA-DD-AADU-01A,91.87801230573999,-4.653194563583168
TCGA-CC-A7IF-01A,82.62776189892553,-4.846012336206474
TCGA-CC-A5UE-01A,74.18628153150048,-19.8679568476667
TCGA-DD-AAVW-01A,49.98158552226068,18.713000199552614
TCGA-CC-A9FW-01A,72.62846960196828,-4.53632887351089
TCGA-DD-A4NQ-01A,71.09845225713903,-17.26113526190216
TCGA-DD-A3A7-01A,100.0221272084149,-37.6532552803024
TCGA-EP-A2KA-01A,66.02718223436987,-19.054669234407132
TCGA-ED-A7PZ-01A,96.61972468504645,-22.023206169226793
TCGA-G3-A25U-01A,75.21968193608713,3.0079905686519326
TCGA-RC-A7SH-01A,80.85817059628816,-22.285931596250617
TCGA-G3-AAV1-01A,65.7064251898746,11.40582971974584
TCGA-2Y-A9GZ-01A,71.38379969140729,13.56852955583898
TCGA-DD-AA3A-01A,56.55484640265041,-10.638207220670298
TCGA-2Y-A9HA-01A,70.97973510387443,2.677219467294706
TCGA-DD-AADK-01A,69.21368068616307,-2.4776498319698845
TCGA-G3-A5SI-01A,89.3277700173212,-13.591518977601947
TCGA-DD-A4NI-01A,57.44592338182309,22.98088028136114
TCGA-DD-A73A-01A,67.04178060065966,0.7379001840714094
TCGA-MR-A8JO-01A,35.11813590437991,28.79950476131898
TCGA-5R-AA1C-01A,75.70249437152344,5.742097474363585
TCGA-ZS-A9CG-01A,73.28437642497313,17.281198510768945
TCGA-DD-A4NH-01A,43.87462437700025,-1.4971687853124263
TCGA-FV-A4ZP-01A,102.11273142533184,-53.482556975439934
TCGA-DD-AACJ-01A,99.48197607688596,-11.736025868067216
TCGA-DD-AAVZ-01A,71.16097486326268,-3.9587384935261634
TCGA-DD-AAVR-01A,63.29450245210255,7.0183538722877445
TCGA-RC-A7SB-01A,74.49502719169907,-3.8866213835848207
TCGA-3K-AAZ8-01A,81.98580632776495,-2.877837222140314
TCGA-DD-AADA-01A,69.64764084274823,7.965880382145938
TCGA-G3-A25X-01A,57.640246058757086,-18.400605217024463
TCGA-EP-A3RK-01A,56.25210594715139,0.6771623953336845
TCGA-2Y-A9H5-01A,58.05078021894724,5.919651688342693
TCGA-UB-A7MF-01A,64.25789017089767,-6.466435617923674
TCGA-BC-A10R-01A,72.57352486577929,16.251476420000333
TCGA-ED-A459-01A,65.63289153403232,-8.216936895388866
TCGA-KR-A7K7-01A,82.72650037173881,-30.700943216471305
TCGA-XR-A8TC-01A,74.02162928934118,-0.4732391756734805
TCGA-G3-A3CG-01A,67.92330583779649,9.91303401849784
TCGA-BC-A112-01A,56.363532667752516,-5.98829529445646
TCGA-ED-A4XI-01A,55.61397968516402,17.667753641030668
TCGA-2Y-A9GT-01A,54.79432208339541,17.78965784447321
TCGA-DD-AACX-01A,81.92537389535835,-7.101938130089881
TCGA-DD-A1EB-01A,81.86511574039893,18.92174507885807
TCGA-DD-AACE-01A,80.09231654842476,9.43082311583993
TCGA-2Y-A9H9-01A,73.86186122863795,5.672452765205348
TCGA-CC-5262-01A,67.22020163171267,-1.5544121259828796
TCGA-G3-AAV2-01A,85.08097309174872,11.280483071881255
TCGA-DD-A4NN-01A,85.97684414741947,-8.404687776645472
TCGA-DD-AACZ-01A,48.49808377136259,2.677973642271861
TCGA-DD-AAE0-01A,76.50425893404233,-25.160863545358005
TCGA-YA-A8S7-01A,45.911506723914805,3.423939266761294
TCGA-2Y-A9GY-01A,54.279498815532826,-14.721137410070236
TCGA-UB-A7ME-01A,64.95535956726951,-6.573013411112645
TCGA-ED-A8O6-01A,73.32232227484313,-17.334292106555548
TCGA-ZP-A9D4-01A,79.98165067340281,8.503303376240222
TCGA-DD-A1EH-01A,61.51518092126408,10.02111932324701
TCGA-DD-A11A-01A,74.45096464775732,1.7396431291781367
TCGA-RC-A7SF-01A,80.33734484477489,-10.772483488610565
TCGA-HP-A5N0-01A,67.26858815735844,27.458303410358642
TCGA-DD-A73E-01A,82.13699513921974,12.835697779990074
TCGA-G3-A5SL-01A,78.33583369178683,10.303999019173713
TCGA-2Y-A9H6-01A,57.83947137041707,20.44433777329981
TCGA-WX-AA47-01A,93.06622990885164,-21.837615189651444
TCGA-MR-A520-01A,74.58212840929627,12.861773966756022
TCGA-DD-A3A1-01A,81.80150969999704,-20.730786753353073
TCGA-DD-AADF-01A,93.36458261940086,-17.552906755889282
TCGA-G3-A7M7-01A,85.28638018324293,-6.806381486851844
TCGA-DD-AADQ-01A,82.90463569207746,-16.199801113330537
TCGA-DD-AAVX-01A,73.09882259159795,4.864203516708411
TCGA-MI-A75E-01A,71.8936430743717,-1.034607866130112
TCGA-GJ-A3OU-01A,34.153551022237515,17.949015204058465
TCGA-DD-A11B-01A,71.6660659923512,17.768941403935568
TCGA-LG-A6GG-01A,76.50480309874996,-0.5582482875429989
TCGA-CC-A7IJ-01A,36.16840571753062,17.508776220143922
TCGA-DD-AACA-01A,74.85907196154571,8.204948835187245
TCGA-DD-A39V-01A,86.84799934200565,-16.496565716970157
TCGA-2Y-A9GS-01A,61.965813534935464,0.016723353463742097
TCGA-DD-AACW-01A,76.342953408043,-3.0679350622946773
TCGA-FV-A3R2-01A,70.41716606862727,6.002046363232778
TCGA-ZP-A9CY-01A,64.52691304214628,15.913457593221057
TCGA-NI-A8LF-01A,67.68287022458235,17.412231541023495
TCGA-DD-AAE2-01A,59.62706759503876,13.336442875618834
TCGA-5C-A9VG-01A,68.96331296017031,10.477237520916606
TCGA-KR-A7K8-01A,58.884678991242986,6.460819300353077
TCGA-ZP-A9CZ-01A,52.77834936205174,5.594832788212017
TCGA-EP-A12J-01A,75.39491829146407,13.350764324774673
TCGA-DD-A4NV-01A,57.91028911062211,25.862681159391947
TCGA-BC-A3KF-01A,75.27371403119218,5.808244140056575
TCGA-XR-A8TD-01A,48.059308623788326,9.614446052062572
TCGA-DD-A4NK-01A,73.18917105062675,12.79568766304704
TCGA-DD-AACP-01A,82.72590947991793,-22.995110266895768
TCGA-G3-A7M5-01A,86.73831895402772,-3.9836503419621176
TCGA-DD-A4NS-01A,29.655389278272292,29.997164508189012
TCGA-WX-AA46-01A,67.99487865439069,20.879417701753606
TCGA-O8-A75V-01A,79.27739187940944,-7.498741787416245
TCGA-DD-AACH-01A,54.69817347553033,-1.123641534832012
TCGA-DD-AAVQ-01A,54.28276052975761,-6.578701065033612
TCGA-RC-A7S9-01A,73.94476126815879,-14.283941487509864
TCGA-BC-A8YO-01A,45.62123038543555,2.8551226765302307
TCGA-DD-A4NR-01A,42.66216311439937,-3.2523605943850518
TCGA-CC-A8HU-01A,77.75930701847402,-9.885180744088544
TCGA-DD-AAVS-01A,67.85684907188272,-2.4784913589839292
TCGA-CC-A7IH-01A,75.94287872311112,12.716192413892799
TCGA-FV-A3I0-01A,63.73293989990582,-8.965894252210102
TCGA-MI-A75H-01A,75.1065195679212,2.4242663796600494
TCGA-CC-A9FV-01A,40.00000063913755,62.44826909381799
TCGA-BC-A217-01A,64.81703192264466,-6.827802011110294
TCGA-DD-AAD5-01A,60.92880717151545,-20.388363423948167
TCGA-2Y-A9H0-01A,68.3142898828899,-9.634226920706196
TCGA-DD-AAD8-01A,72.38771131848107,-11.331517689477355
TCGA-CC-A3MB-01A,67.87791177005812,-5.939118974992954
TCGA-DD-A4NE-01A,65.04811004094077,5.602441167916625
TCGA-5R-AAAM-01A,58.27957644372566,23.945207753823354
TCGA-DD-AADY-01A,76.38844581498405,6.963757090185868
TCGA-MI-A75I-01A,75.22757588192448,-9.514527878744797
TCGA-G3-A3CI-01A,61.18026774777853,20.8348251849512
TCGA-CC-A5UC-01A,63.63394240853952,-3.8606143224321006
TCGA-FV-A496-01A,91.06137831278987,-4.508627085435106
TCGA-DD-AACK-01A,71.50546490602244,-0.3863073514355916
TCGA-XR-A8TE-01A,70.0443434869397,18.759575312664452
TCGA-DD-A3A4-01A,93.6399695958245,1.0482965572193088
TCGA-RC-A6M4-01A,98.60849039928645,-10.666034824709286
TCGA-ED-A7PY-01A,85.60057710364761,-12.836996847145326
TCGA-DD-AADL-01A,70.26085368044961,6.607980439779906
TCGA-UB-A7MC-01A,82.47155561883139,-2.523959271078732
TCGA-ED-A82E-01A,55.62721846928836,11.969303363957813
TCGA-CC-A9FS-01A,75.85638524890882,3.46458048099925
TCGA-T1-A6J8-01A,86.65319833076389,-0.08997682384553296
TCGA-DD-AAW0-01A,55.673570311209495,14.506647629087158
TCGA-BC-A216-01A,46.87834244869824,-11.144734906713067
TCGA-DD-AACG-01A,93.53008230840311,-33.14351293365255
TCGA-CC-A123-01A,102.72880666364857,-26.90706599882381
TCGA-DD-A1EE-01A,70.80636026459597,5.849543802925655
TCGA-FV-A3I1-01A,65.34719372122224,-0.5834455069639497
TCGA-G3-A5SJ-01A,44.4595015666258,-12.974914463317932
TCGA-BC-A3KG-01A,61.75620182843979,2.173929462118122
TCGA-ZS-A9CF-01A,58.1336567778062,2.4537263857168425
TCGA-RC-A6M6-01A,75.84993813952012,-24.049678118836646
TCGA-DD-AACI-01A,65.37545629484862,-13.04250593376717
TCGA-EP-A3JL-01A,69.3817636021152,-5.832772968130704
TCGA-CC-A5UD-01A,69.58768506688571,-3.0563936181334492
TCGA-ES-A2HS-01A,108.32086105479316,-13.177758169141708
TCGA-BC-A10U-01A,69.2814998503784,-1.8563353889921077
TCGA-DD-A119-01A,90.11838705118501,-12.117729037765512
TCGA-2Y-A9H1-01A,96.67336873912201,-23.745270228517217
TCGA-G3-A5SK-01A,67.34386919874173,11.979792522537764
TCGA-BC-A10Y-01A,67.61817889757538,-0.5240480751069081
TCGA-DD-AAE1-01A,84.88068898286993,-8.438264070969458
TCGA-DD-AADN-01A,91.2129603244542,-42.54578816018753
TCGA-CC-A3M9-01A,34.9159718435434,9.99515787717057
TCGA-DD-A73C-01A,70.08433928709785,31.33078499050766
TCGA-BW-A5NP-01A,84.27805859261616,-9.626843021571437
TCGA-CC-A7IL-01A,101.79941690098444,-17.308333489857652
TCGA-DD-AACV-01A,80.5613857649345,-10.4064794728145
TCGA-DD-AAD1-01A,39.07109014912811,25.678235221424302
TCGA-DD-AAVV-01A,57.03001636727803,3.9878562171754526
TCGA-ED-A8O5-01A,75.34557691279663,7.375935773566963
TCGA-ED-A97K-01A,25.99416217131334,-7.123608725945536
TCGA-2V-A95S-01A,47.31100767192794,-13.021464307715226
TCGA-UB-A7MB-01A,72.9399704760125,0.2640124098024761
TCGA-CC-5264-01A,61.24332338561612,-9.552714607837606
TCGA-ED-A66Y-01A,76.14981836594201,2.417522578137286
TCGA-ED-A627-01A,34.902459792544825,26.730058579136646
TCGA-DD-AACC-01A,53.62969308116784,0.09974963573137385
TCGA-DD-A4NB-01A,44.198459319618316,39.02054216354365
TCGA-ED-A66X-01A,55.10911469755066,7.044428622646114
TCGA-DD-A114-01A,30.95042311869564,10.32943038900875
TCGA-DD-A3A9-01A,82.60989424184007,-4.669017157262401
TCGA-XR-A8TG-01A,53.870760572977005,3.1012832462259166
TCGA-ES-A2HT-01A,98.50789553986067,-15.277998727451996
TCGA-2Y-A9H3-01A,71.26502560400267,2.5663704399290697
TCGA-2Y-A9HB-01A,64.66233598843813,10.592781638128214
TCGA-FV-A495-01A,74.6825176359,-11.839563684289097
TCGA-G3-AAV4-01A,76.48275806458712,12.129345151636658
TCGA-BC-A10W-01A,53.20338170168482,-2.8226703007269434
TCGA-DD-A1EK-01A,68.77509257708708,5.470295412784999
TCGA-DD-AAD6-01A,82.3456320786903,-15.464083285857164
TCGA-G3-A3CH-01A,60.435123512230035,13.072223265314252
TCGA-KR-A7K2-01A,79.49019879520829,-5.921427968945829
TCGA-DD-AAEG-01A,82.19671201174636,-5.462955281431589
TCGA-ZS-A9CD-01A,72.17106591352137,4.3222007896664305
TCGA-2Y-A9GV-01A,55.16405307246865,22.404872711777525
TCGA-BC-A10T-01A,59.90142660014936,17.494343894114287
TCGA-DD-AAEI-01A,90.07132064721984,-14.833669922650309
TCGA-FV-A2QQ-01A,78.3154296519533,-6.253534334833477
TCGA-PD-A5DF-01A,57.60609577406864,4.343497686081276
TCGA-EP-A2KC-01A,74.66399000089943,2.4547079562349134
TCGA-CC-A7IG-01A,83.62871154470136,-25.014481098700973
TCGA-DD-A3A3-01A,100.63386081635967,-31.494244524701845
TCGA-4R-AA8I-01A,59.06254281468971,9.677138620373215
TCGA-G3-AAV3-01A,66.06242213998097,4.0113126168310504
TCGA-G3-A3CJ-01A,99.64917664607792,-8.553743128394224
TCGA-DD-A4NG-01A,60.122469552607384,10.952159954966515
TCGA-DD-A4NP-01A,79.70180946267544,14.018145562846016
TCGA-5R-AA1D-01A,42.7689269363749,34.79964185221126
TCGA-ED-A5KG-01A,14.683457690290341,23.572966966390926
TCGA-DD-AAW2-01A,82.01888400792855,3.9689655789336604
TCGA-2Y-A9GW-01A,59.58044817492148,5.235811861101861
TCGA-DD-A116-01A,80.23005994917202,-0.2316889363650747
TCGA-CC-A1HT-01A,27.293991897601124,-3.662726262045364
TCGA-DD-AAC8-01A,80.0723321913624,4.1408178483728335
TCGA-G3-AAUZ-01A,81.87644646805386,-13.291970373773205
TCGA-DD-AAD2-01A,59.038984701990294,5.729302361945961
TCGA-BD-A3EP-01A,50.315632901021026,15.248589175680223
TCGA-DD-AADR-01A,75.8900396937623,-8.210094033568552
TCGA-DD-AAVU-01A,104.34451260184181,-23.800959789216282
TCGA-QA-A7B7-01A,64.66708843457133,-0.9800567169211822
TCGA-UB-AA0U-01A,48.48238478575748,13.946216317596356
TCGA-CC-A9FU-01A,78.78236095985594,-15.42708339622723
TCGA-DD-A113-01A,66.73270144469801,2.560036475243333
TCGA-KR-A7K0-01A,68.23461651986962,6.210312786760369
TCGA-DD-A4NL-01A,67.4514622012441,16.887974310524832
TCGA-DD-AADW-01A,56.007862833980965,9.946159134961178
TCGA-DD-A39X-01A,92.56850935890913,-14.927797294021296
TCGA-DD-AAEE-01A,86.8884752685564,-1.3669242292717734
TCGA-2Y-A9GU-01A,80.43745507085116,6.736622936540159
TCGA-CC-A7IE-01A,59.162236808949935,-11.104210054411926
TCGA-WX-AA44-01A,63.48950531130098,-1.2721426538839231
TCGA-G3-A7M8-01A,71.61818204388197,17.219317576794126
TCGA-ED-A7XP-01A,66.90048231293139,9.024177292081964
TCGA-BW-A5NQ-01A,54.996276267816846,-5.943758093143837
TCGA-DD-A73G-01A,107.53553759849343,-25.30894413848989
TCGA-RG-A7D4-01A,59.779724456860784,-8.230591804492768
TCGA-DD-A3A6-01A,72.27183133592844,29.932562991864156
TCGA-BW-A5NO-01A,69.67985991460417,-3.024971789871725
TCGA-CC-A3MA-01A,53.14189017358357,2.038177455345063
TCGA-DD-AADC-01A,67.27922620039324,-6.131321333352715
TCGA-G3-AAV0-01A,99.53799953669532,-10.634271910287943
TCGA-DD-AAE3-01A,85.55915666243664,8.283986034007196
TCGA-DD-A118-01A,76.47169103652178,16.914108908340637
TCGA-DD-A1EF-01A,63.07201961337371,9.839198341397351
TCGA-DD-A11D-01A,80.58427258475542,6.123032351191597
TCGA-G3-A6UC-01A,80.19406256936117,11.800994740592143
TCGA-WJ-A86L-01A,69.80669767054837,-2.9428108797335604
TCGA-CC-5263-01A,42.95935826981802,-1.9661262802062205
TCGA-DD-AAE6-01A,106.32164737681751,-22.194526276566354
TCGA-K7-A6G5-01A,79.49464225283835,-5.753118692451986
